id,type,ans_count,cr_time,score,poster_rep
2825,2,,2012-09-11T23:28:00.513,8,5951
2826,1,9,2012-09-12T05:57:07.383,10,6139
2827,2,,2012-09-12T08:55:42.393,7,642
2828,2,,2012-09-12T10:17:12.900,4,381
2830,2,,2012-09-12T14:21:34.810,-4,93
2831,2,,2012-09-12T14:29:59.357,-6,19
2832,2,,2012-09-12T17:35:34.350,0,1307
2833,2,,2012-09-12T18:21:04.427,17,502
2834,2,,2012-09-12T19:24:29.750,1,2751
2835,2,,2012-09-12T23:44:42.770,3,642
2836,1,2,2012-09-13T10:11:13.327,14,1104
2837,2,,2012-09-13T12:45:24.410,2,855
2839,2,,2012-09-14T02:41:46.577,5,404
2840,2,,2012-09-14T12:52:53.397,11,5941
2841,2,,2012-09-14T20:34:52.310,3,31
2842,1,3,2012-09-16T01:22:32.273,5,26
2843,2,,2012-09-16T01:56:19.470,0,26
2844,2,,2012-09-16T02:02:56.437,0,26
2845,2,,2012-09-16T06:04:12.610,7,642
2846,2,,2012-09-16T14:38:43.927,13,313
2847,1,2,2012-09-17T19:20:00.150,8,2751
2848,1,1,2012-09-17T21:08:28.060,3,502
2849,2,,2012-09-17T21:25:23.173,3,2751
2850,2,,2012-09-17T22:14:59.853,2,96
2851,2,,2012-09-18T06:41:06.757,4,2762
2852,2,,2012-09-19T05:30:43.630,1,150
2853,1,2,2012-09-19T14:46:09.087,2,142
2854,2,,2012-09-19T14:58:21.907,0,2751
2855,2,,2012-09-19T16:16:49.823,1,502
2856,1,1,2012-09-20T11:29:24.077,5,35
2857,2,,2012-09-20T12:38:35.180,5,1154
2858,1,2,2012-09-20T18:40:57.543,6,6139
2859,2,,2012-09-20T19:38:48.197,12,5070
2860,1,2,2012-09-20T22:20:48.790,4,177
2861,2,,2012-09-21T03:47:42.440,4,5070
2862,2,,2012-09-21T04:43:56.060,2,21
2863,1,3,2012-09-21T14:55:08.020,5,131
2864,2,,2012-09-21T15:00:52.727,3,2751
2865,2,,2012-09-21T19:55:58.267,1,1307
2866,2,,2012-09-21T22:26:26.703,2,21
2867,2,,2012-09-22T02:45:05.350,5,51
2868,1,3,2012-09-22T05:08:59.927,7,7198
2869,1,2,2012-09-22T05:16:08.437,6,7198
2871,2,,2012-09-22T06:12:51.300,0,2549
2872,2,,2012-09-22T12:04:22.707,4,2851
2873,2,,2012-09-22T13:34:25.970,11,2762
2874,2,,2012-09-22T15:49:17.783,6,5070
2876,1,1,2012-09-23T19:35:18.180,13,180
2877,1,6,2012-09-24T02:25:24.997,11,7198
2878,2,,2012-09-24T02:27:51.397,9,2392
2879,1,5,2012-09-24T02:37:11.997,13,7198
2880,2,,2012-09-24T04:07:51.220,9,5070
2881,2,,2012-09-24T08:19:53.747,13,2062
2882,2,,2012-09-24T08:44:12.870,18,855
2884,2,,2012-09-24T15:47:49.917,1,454
2885,2,,2012-09-24T15:50:04.407,2,454
2886,1,1,2012-09-25T02:30:19.943,2,6139
2887,2,,2012-09-25T02:38:10.610,6,5070
2889,1,2,2012-09-27T00:40:53.680,3,7198
2890,1,2,2012-09-27T00:49:46.760,6,7198
2891,2,,2012-09-27T03:30:07.783,8,5070
2892,2,,2012-09-27T06:17:18.793,12,136
2893,2,,2012-09-27T13:22:05.707,2,171
2894,1,1,2012-09-27T13:36:29.227,3,1545
2895,2,,2012-09-27T14:29:58.183,5,2751
2896,2,,2012-09-29T09:18:18.240,3,31
2897,2,,2012-09-29T22:00:09.157,2,29
2898,1,1,2012-10-01T13:32:34.877,1,35
2899,1,6,2012-10-01T16:30:04.923,8,5951
2900,2,,2012-10-01T16:36:06.193,6,2751
2902,1,1,2012-10-01T20:44:14.527,8,5070
2904,2,,2012-10-02T06:37:00.430,10,855
2905,1,3,2012-10-02T08:57:51.037,5,406
2907,2,,2012-10-02T13:32:00.777,4,4256
2913,1,6,2012-10-03T16:25:05.703,7,1545
2914,2,,2012-10-03T17:14:55.117,7,2751
2917,2,,2012-10-03T23:51:25.377,6,61
2918,2,,2012-10-04T09:54:21.567,4,1307
2919,2,,2012-10-04T10:36:25.410,1,855
2920,1,2,2012-10-04T14:17:27.300,4,5951
2922,2,,2012-10-04T14:39:08.580,7,2751
2924,2,,2012-10-04T16:45:18.837,5,51
2927,2,,2012-10-05T15:52:26.297,0,21
2928,2,,2012-10-06T12:15:42.533,5,166
2929,2,,2012-10-06T14:33:58.000,15,151
2930,1,2,2012-10-08T13:38:35.587,8,1307
2931,1,5,2012-10-09T03:24:35.970,4,6139
2932,2,,2012-10-09T06:31:42.567,0,855
2933,2,,2012-10-09T07:14:26.480,2,136
2934,1,1,2012-10-09T08:05:02.913,7,36
2935,2,,2012-10-09T09:49:20.050,1,342
2936,2,,2012-10-09T09:50:59.643,-2,342
2937,2,,2012-10-09T20:29:15.980,1,25
2939,1,2,2012-10-11T00:55:41.723,6,7198
2941,1,1,2012-10-11T04:10:42.833,4,162
2942,2,,2012-10-11T06:40:01.027,3,4494
2944,2,,2012-10-11T15:03:19.637,3,2751
2945,2,,2012-10-11T15:31:20.350,1,2751
2946,1,2,2012-10-14T02:43:32.017,3,7198
2947,1,4,2012-10-14T03:11:12.620,4,151
2948,2,,2012-10-14T04:14:30.893,1,11
2949,2,,2012-10-14T10:13:23.757,13,1307
2950,2,,2012-10-14T13:49:58.817,7,71
2951,2,,2012-10-14T13:58:54.347,0,71
2954,2,,2012-10-14T21:26:45.933,2,21
2955,1,2,2012-10-15T19:17:29.983,7,138
2957,1,3,2012-10-16T19:17:25.437,4,1450
2958,2,,2012-10-16T19:33:17.100,2,2751
2959,2,,2012-10-16T20:36:10.000,8,4378
2960,1,2,2012-10-16T23:03:59.643,2,16
2962,1,3,2012-10-17T17:20:28.080,4,146
2963,2,,2012-10-17T20:54:13.250,8,1450
2964,1,3,2012-10-19T15:30:38.840,12,1450
2965,2,,2012-10-19T15:49:05.623,12,855
2967,2,,2012-10-20T02:06:42.363,0,301
2968,2,,2012-10-20T02:23:34.107,2,301
2970,2,,2012-10-20T02:30:16.783,0,301
2971,2,,2012-10-20T02:31:51.973,0,301
2972,2,,2012-10-20T17:34:01.413,-1,25
2973,2,,2012-10-21T02:23:23.437,7,5951
2975,2,,2012-10-21T16:28:18.813,1,301
2976,2,,2012-10-21T16:28:20.967,1,21
2977,2,,2012-10-22T07:11:23.557,10,166
2978,2,,2012-10-23T05:40:13.080,4,166
2979,2,,2012-10-23T07:58:56.730,1,166
2980,2,,2012-10-24T06:42:04.640,3,133
2981,2,,2012-10-24T17:19:33.817,-2,97
2982,1,3,2012-10-25T10:30:17.267,7,552
2985,2,,2012-10-25T14:41:47.757,1,1545
2986,2,,2012-10-25T14:52:50.140,7,855
2988,1,2,2012-10-26T22:54:47.883,7,138
2989,2,,2012-10-27T04:45:49.123,9,505
2990,2,,2012-10-27T05:11:58.397,2,21
2991,2,,2012-10-29T00:03:05.617,4,41
2992,2,,2012-10-29T15:08:03.143,0,5941
2993,1,7,2012-10-29T16:14:24.490,6,163
2994,2,,2012-10-29T16:34:28.177,6,2751
2995,1,1,2012-10-29T17:44:14.380,10,213
2996,2,,2012-10-29T22:22:44.837,6,4256
2998,2,,2012-10-31T02:47:41.827,4,418
2999,1,2,2012-10-31T05:08:24.410,11,552
3000,2,,2012-10-31T06:50:10.530,14,505
3003,1,1,2012-11-01T14:34:06.357,3,1545
3004,2,,2012-11-01T14:51:40.003,3,2751
3005,1,2,2012-11-01T16:40:13.687,6,561
3006,2,,2012-11-01T17:51:47.530,11,5319
3009,2,,2012-11-05T19:51:40.213,1,561
3010,1,2,2012-11-06T17:04:14.297,5,561
3011,2,,2012-11-06T17:15:56.870,0,2751
3012,2,,2012-11-06T18:25:09.207,7,4256
3013,2,,2012-11-07T18:52:52.577,1,561
3014,2,,2012-11-07T19:05:15.937,-1,561
3015,2,,2012-11-08T01:51:18.333,0,561
3016,2,,2012-11-08T11:23:29.570,1,130
3017,1,2,2012-11-08T15:55:15.717,5,561
3018,2,,2012-11-08T16:52:03.583,9,2656
3019,1,2,2012-11-08T18:47:00.367,6,139
3020,2,,2012-11-08T19:02:14.050,8,2751
3021,1,2,2012-11-08T20:17:17.283,4,2751
3022,2,,2012-11-08T20:28:52.660,8,561
3023,1,3,2012-11-08T21:34:07.543,2,561
3024,2,,2012-11-09T00:23:26.943,1,2656
3025,2,,2012-11-09T01:04:57.990,0,1545
3026,2,,2012-11-09T04:56:21.233,1,11
3027,2,,2012-11-09T11:41:52.927,0,1307
3028,2,,2012-11-09T14:15:16.023,-3,561
3029,1,1,2012-11-09T16:03:20.430,3,5951
3031,2,,2012-11-09T18:56:35.773,5,2656
3033,1,3,2012-11-10T16:48:12.723,5,216
3034,2,,2012-11-10T16:51:36.983,6,216
3035,2,,2012-11-10T21:40:38.550,6,4256
3036,1,3,2012-11-11T00:07:45.627,5,561
3037,2,,2012-11-11T03:03:56.110,1,1307
3038,2,,2012-11-11T05:36:37.310,1,561
3039,2,,2012-11-11T05:53:40.187,0,561
3040,1,6,2012-11-11T19:08:51.010,3,1545
3041,2,,2012-11-11T19:16:19.420,7,2851
3042,2,,2012-11-11T20:03:03.523,5,73
3043,2,,2012-11-11T20:15:58.317,0,73
3044,1,1,2012-11-12T01:56:45.860,3,316
3045,2,,2012-11-12T02:45:02.133,3,561
3046,1,2,2012-11-12T04:32:39.380,5,316
3047,2,,2012-11-12T07:19:19.137,3,552
3048,2,,2012-11-12T15:30:59.313,3,561
3049,1,1,2012-11-13T00:42:04.970,4,316
3050,2,,2012-11-13T01:25:53.307,2,316
3051,2,,2012-11-13T01:32:09.173,6,552
3052,1,1,2012-11-13T01:53:44.810,2,316
3053,2,,2012-11-13T02:07:05.753,1,561
3054,1,2,2012-11-13T04:28:54.430,2,316
3055,2,,2012-11-13T04:37:48.497,0,316
3056,2,,2012-11-13T06:31:10.293,5,213
3057,2,,2012-11-13T13:56:15.367,2,36
3058,2,,2012-11-13T14:26:07.260,1,561
3059,1,4,2012-11-14T04:42:21.873,2,316
3060,1,1,2012-11-14T14:43:55.880,2,213
3061,2,,2012-11-14T16:18:37.147,2,561
3062,2,,2012-11-14T16:38:02.277,3,131
3063,1,1,2012-11-14T17:15:35.890,2,316
3064,2,,2012-11-14T22:14:40.677,1,505
3065,1,2,2012-11-15T01:15:47.137,1,316
3066,2,,2012-11-15T13:15:20.277,2,4494
3067,2,,2012-11-15T19:12:09.693,2,2751
3069,2,,2012-11-16T07:57:24.710,3,730
3070,2,,2012-11-17T06:15:58.487,2,145
3071,2,,2012-11-17T06:36:53.303,2,145
3073,1,2,2012-11-18T06:26:38.433,6,6139
3075,2,,2012-11-18T09:59:01.210,8,2851
3076,1,1,2012-11-18T15:31:33.770,7,145
3077,2,,2012-11-18T17:29:00.627,9,4256
3078,1,1,2012-11-18T18:56:20.193,2,2549
3079,2,,2012-11-18T22:14:57.450,4,41
3080,2,,2012-11-19T11:33:27.917,1,11
3081,2,,2012-11-19T11:35:46.507,0,11
3082,2,,2012-11-19T11:59:11.110,2,855
3083,2,,2012-11-19T12:04:11.677,3,855
3085,2,,2012-11-19T12:15:49.103,4,855
3086,2,,2012-11-19T13:52:40.993,1,226
3087,2,,2012-11-19T17:33:30.703,1,5319
3088,1,1,2012-11-21T18:48:43.693,0,561
3089,1,4,2012-11-22T12:45:48.810,6,216
3090,1,4,2012-11-22T15:20:18.810,1,145
3091,2,,2012-11-22T17:06:04.990,0,855
3092,2,,2012-11-22T17:16:06.187,1,552
3093,2,,2012-11-22T18:19:39.750,-1,561
3094,2,,2012-11-22T18:36:17.177,1,2751
3095,2,,2012-11-22T19:19:57.053,6,454
3096,2,,2012-11-22T20:08:38.373,-2,561
3097,2,,2012-11-23T03:22:57.873,7,1556
3098,2,,2012-11-23T07:39:51.943,6,61
3099,2,,2012-11-24T00:47:44.453,3,404
3100,2,,2012-11-24T04:19:40.133,2,1556
3101,1,3,2012-11-24T05:30:19.960,2,200
3102,2,,2012-11-24T08:35:50.993,0,133
3103,2,,2012-11-24T16:48:26.930,-1,561
3104,2,,2012-11-24T21:23:14.007,0,454
3105,1,1,2012-11-25T04:24:41.790,7,460
3106,2,,2012-11-25T06:05:08.747,8,1556
3107,2,,2012-11-27T09:28:46.273,2,4256
3108,1,1,2012-11-27T12:38:45.753,9,217
3109,2,,2012-11-27T13:04:28.197,8,1672
3110,2,,2012-11-27T16:32:13.913,3,39
3111,1,2,2012-11-29T03:53:32.817,6,153
3112,2,,2012-11-29T05:44:09.930,9,552
3113,5,,2012-11-29T08:53:51.107,0,4256
3114,4,,2012-11-29T08:53:51.107,0,4256
3115,1,1,2012-11-29T14:45:17.073,7,2992
3116,2,,2012-11-29T15:35:11.110,6,1672
3117,2,,2012-11-29T18:37:58.683,2,454
3118,1,3,2012-11-30T05:51:10.440,8,332
3119,2,,2012-11-30T07:41:32.817,3,1672
3120,2,,2012-11-30T10:18:02.237,2,21
3123,2,,2012-12-03T23:01:51.890,2,4378
3124,1,4,2012-12-04T02:09:37.310,8,142
3125,2,,2012-12-04T09:21:17.773,7,1672
3126,1,3,2012-12-04T11:01:12.030,6,217
3127,2,,2012-12-04T11:22:47.450,8,1672
3128,2,,2012-12-04T15:15:02.323,10,2751
3129,1,3,2012-12-04T17:42:05.363,7,165
3130,2,,2012-12-04T18:03:31.473,4,5951
3131,2,,2012-12-04T18:14:19.973,1,2751
3132,2,,2012-12-05T12:45:21.060,1,11
3133,2,,2012-12-05T15:57:55.833,2,5319
3134,1,1,2012-12-05T20:18:15.410,3,128
3135,1,1,2012-12-05T20:51:36.057,7,136
3136,2,,2012-12-05T20:57:54.130,4,1672
3137,1,4,2012-12-06T06:08:54.920,4,7198
3138,1,4,2012-12-06T06:13:20.457,4,7198
3139,2,,2012-12-06T07:13:01.980,5,552
3140,2,,2012-12-06T14:46:28.193,2,2751
3141,2,,2012-12-06T18:06:27.680,3,31
3143,1,1,2012-12-07T01:48:22.890,5,552
3144,2,,2012-12-07T02:11:38.553,4,5951
3145,1,1,2012-12-07T03:52:51.217,4,7198
3146,2,,2012-12-07T06:37:14.350,8,505
3147,2,,2012-12-07T20:09:48.470,2,505
3148,1,3,2012-12-08T15:40:59.043,8,933
3149,2,,2012-12-08T17:04:24.133,10,454
3150,1,3,2012-12-08T19:32:33.430,7,138
3151,2,,2012-12-08T20:12:32.833,13,1672
3152,2,,2012-12-08T22:14:28.597,1,181
3153,2,,2012-12-08T22:28:52.070,7,181
3155,1,2,2012-12-10T00:41:51.637,4,200
3157,2,,2012-12-10T10:04:59.313,9,4494
3158,2,,2012-12-10T14:06:25.900,1,1672
3159,2,,2012-12-11T18:18:46.710,1,454
3160,2,,2012-12-12T00:20:58.487,1,176
3161,2,,2012-12-12T00:26:26.103,1,176
3162,1,7,2012-12-12T23:06:22.510,11,56
3164,2,,2012-12-13T20:18:29.717,4,552
3165,2,,2012-12-13T23:22:52.030,5,51
3167,2,,2012-12-16T04:06:39.657,3,183
3168,2,,2012-12-16T16:31:34.543,4,41
3169,1,2,2012-12-17T14:47:44.057,3,5951
3170,2,,2012-12-17T14:55:16.593,6,2656
3171,2,,2012-12-17T15:24:54.377,4,1672
3172,2,,2012-12-17T16:24:55.767,1,111
3173,1,1,2012-12-17T21:36:27.857,8,1672
3174,2,,2012-12-17T23:10:20.360,10,116
3175,2,,2012-12-18T03:56:47.333,1,190
3176,1,2,2012-12-18T14:12:10.110,6,200
3177,2,,2012-12-18T15:38:10.350,4,1672
3178,1,4,2012-12-18T16:18:01.943,4,288
3179,2,,2012-12-18T17:26:15.313,5,2313
3180,2,,2012-12-18T17:35:05.380,4,2313
3181,2,,2012-12-18T21:07:08.477,-2,561
3182,2,,2012-12-18T21:37:49.457,-1,561
3185,1,9,2012-12-19T07:27:39.800,12,61
3186,2,,2012-12-19T07:40:17.847,-2,505
3187,2,,2012-12-19T08:37:13.977,2,1104
3188,2,,2012-12-19T09:03:31.477,6,1672
3189,2,,2012-12-19T11:34:27.243,2,404
3190,2,,2012-12-19T14:46:28.510,1,288
3191,2,,2012-12-19T14:46:51.113,15,2751
3192,2,,2012-12-19T18:29:47.693,0,418
3193,2,,2012-12-19T20:27:21.693,1,111
3194,1,3,2012-12-19T22:05:39.887,7,96
3195,1,4,2012-12-19T23:26:47.620,13,5951
3196,2,,2012-12-20T02:42:25.010,6,76
3197,2,,2012-12-20T02:52:52.433,10,726
3198,2,,2012-12-20T08:12:46.237,-1,301
3199,2,,2012-12-20T08:20:33.577,2,301
3200,2,,2012-12-20T12:14:07.200,3,1672
3201,1,2,2012-12-20T13:36:30.993,11,158
3202,2,,2012-12-20T13:50:02.717,6,1672
3203,2,,2012-12-20T18:30:21.383,2,404
3204,2,,2012-12-20T19:10:01.007,1,2656
3205,2,,2012-12-23T22:53:32.573,1,11
3206,1,2,2012-12-24T05:05:33.743,3,6139
3207,2,,2012-12-24T11:00:16.683,1,855
3208,2,,2012-12-24T11:17:30.873,8,404
3210,1,5,2012-12-26T20:18:19.213,5,4513
3211,2,,2012-12-27T02:19:10.610,1,454
3212,2,,2012-12-27T04:26:06.037,1,139
3213,1,1,2012-12-27T22:30:57.603,10,595
3214,2,,2012-12-28T19:05:49.847,11,1154
3216,1,1,2013-01-04T02:57:46.747,5,128
3217,2,,2013-01-04T04:39:28.153,3,295
3218,1,1,2013-01-07T08:45:18.280,7,6139
3219,2,,2013-01-07T10:04:52.803,16,501
3220,2,,2013-01-07T13:05:33.010,1,111
3221,1,4,2013-01-08T11:02:13.663,6,163
3222,2,,2013-01-08T11:25:31.683,6,161
3223,1,2,2013-01-09T08:56:29.757,8,501
3224,2,,2013-01-09T13:34:33.623,0,291
3226,2,,2013-01-09T13:55:07.803,2,1556
3228,2,,2013-01-09T21:16:13.857,2,21
3229,2,,2013-01-10T11:42:32.270,4,158
3230,2,,2013-01-10T12:18:33.450,3,158
3231,2,,2013-01-10T16:41:59.417,3,31
3232,2,,2013-01-10T21:11:42.867,2,177
3233,2,,2013-01-10T22:21:52.833,1,11
3234,2,,2013-01-12T10:29:28.273,2,21
3235,1,2,2013-01-12T13:35:56.997,4,73
3236,2,,2013-01-12T13:38:47.033,4,1007
3237,1,1,2013-01-12T15:05:12.570,6,2106
3238,1,1,2013-01-12T17:45:49.947,3,316
3239,1,1,2013-01-13T01:58:40.553,5,173
3240,2,,2013-01-13T14:58:18.930,3,4256
3244,2,,2013-01-15T11:59:21.387,1,2062
3245,2,,2013-01-16T01:18:51.337,5,404
3246,2,,2013-01-16T11:42:31.900,6,176
3247,7,,2013-01-17T00:40:38.410,0,1
3248,7,,2013-01-17T00:42:35.227,0,1
3249,2,,2013-01-17T19:24:35.073,3,1556
3250,1,2,2013-01-18T12:23:13.380,9,2173
3251,2,,2013-01-18T12:52:56.497,11,1672
3252,2,,2013-01-18T18:45:48.247,7,5319
3253,1,3,2013-01-18T21:27:10.327,5,5951
3254,2,,2013-01-18T23:06:24.250,6,2751
3255,2,,2013-01-19T00:52:33.580,4,1557
3256,2,,2013-01-19T16:09:18.127,1,5319
3257,2,,2013-01-20T21:40:06.113,3,1557
3258,2,,2013-01-21T22:19:22.967,5,51
3259,2,,2013-01-22T04:32:58.170,6,1557
3261,1,2,2013-01-23T19:04:02.033,5,2992
3262,2,,2013-01-23T19:30:49.453,1,502
3263,2,,2013-01-23T19:32:16.780,0,1557
3264,2,,2013-01-24T13:35:57.707,5,2851
3265,1,1,2013-01-24T15:05:55.823,7,138
3266,2,,2013-01-24T15:35:20.460,3,5951
3267,2,,2013-01-24T17:38:38.370,3,291
3268,1,3,2013-01-24T20:42:24.553,4,2392
3269,2,,2013-01-24T21:50:45.243,2,5319
3270,2,,2013-01-24T22:03:47.930,1,291
3271,2,,2013-01-24T22:16:16.127,1,291
3272,2,,2013-01-24T22:32:17.267,0,291
3273,2,,2013-01-25T20:45:12.423,1,443
3274,2,,2013-01-25T20:47:18.943,2,443
3275,2,,2013-01-25T20:50:54.527,1,443
3276,2,,2013-01-25T20:57:27.670,1,443
3277,2,,2013-01-26T00:42:45.860,1,1557
3278,2,,2013-01-26T19:57:48.230,2,1545
3279,1,2,2013-01-27T01:44:47.317,4,183
3280,2,,2013-01-27T03:06:51.630,4,143
3281,1,4,2013-01-27T17:32:20.567,6,183
3282,1,1,2013-01-27T23:12:08.283,2,7198
3283,1,2,2013-01-27T23:18:51.017,9,7198
3284,2,,2013-01-27T23:32:37.120,2,1545
3285,2,,2013-01-27T23:41:00.640,1,1545
3286,2,,2013-01-27T23:47:01.433,1,1545
3287,2,,2013-01-27T23:53:16.703,0,1545
3288,2,,2013-01-28T00:00:19.680,2,1545
3289,2,,2013-01-28T00:07:42.313,1,1545
3290,2,,2013-01-28T00:15:45.273,0,1545
3291,1,4,2013-01-28T01:47:59.670,1,7198
3292,1,1,2013-01-28T01:56:06.847,1,7198
3293,1,1,2013-01-28T02:34:06.253,5,332
3294,2,,2013-01-28T02:50:12.180,1,332
3295,2,,2013-01-28T03:13:36.857,5,1556
3296,2,,2013-01-28T03:22:14.860,4,1556
3297,1,1,2013-01-28T03:31:42.893,2,332
3298,2,,2013-01-28T09:53:45.430,1,31
3299,2,,2013-01-28T13:56:16.463,1,111
3300,1,1,2013-01-28T16:49:11.830,3,5951
3301,1,2,2013-01-28T16:53:08.137,7,6139
3302,2,,2013-01-28T17:01:17.687,7,5951
3303,2,,2013-01-28T21:12:33.247,1,184
3304,1,2,2013-01-29T03:01:22.483,2,183
3305,2,,2013-01-29T03:01:22.483,2,183
3306,2,,2013-01-29T08:04:56.817,1,111
3307,2,,2013-01-29T15:28:07.757,1,341
3308,2,,2013-01-29T16:11:54.437,0,341
3309,2,,2013-01-29T16:20:29.717,3,341
3310,2,,2013-01-30T00:07:58.840,2,291
3311,2,,2013-01-30T01:19:21.970,0,291
3313,1,3,2013-01-30T17:40:24.233,3,6139
3314,1,3,2013-01-30T20:10:52.930,6,5951
3315,2,,2013-01-30T20:44:56.080,10,4256
3316,2,,2013-01-31T02:35:13.447,3,31
3317,2,,2013-01-31T14:35:07.523,-1,217
3318,1,2,2013-01-31T14:41:48.380,7,217
3319,2,,2013-01-31T16:29:06.560,2,158
3320,2,,2013-01-31T16:31:05.437,1,11
3321,2,,2013-02-01T01:41:27.470,1,288
3322,2,,2013-02-01T03:53:50.530,2,291
3323,1,1,2013-02-01T04:14:14.163,8,4378
3324,2,,2013-02-01T09:46:48.117,14,1672
3325,2,,2013-02-01T21:50:28.223,6,4256
3326,1,4,2013-02-02T03:10:23.170,5,6139
3327,2,,2013-02-02T03:40:01.013,1,143
3328,2,,2013-02-02T16:42:59.687,3,288
3329,2,,2013-02-03T04:25:34.773,1,5319
3330,2,,2013-02-03T17:41:56.950,5,642
3331,1,3,2013-02-03T19:37:36.467,5,207
3332,2,,2013-02-03T20:06:12.373,3,231
3333,2,,2013-02-04T00:31:47.760,3,81
3335,2,,2013-02-04T04:52:06.903,2,1557
3336,2,,2013-02-04T05:37:16.823,1,1557
3337,2,,2013-02-04T12:49:18.983,3,2062
3338,1,3,2013-02-04T16:20:51.320,4,140
3339,1,4,2013-02-04T16:43:04.853,8,6139
3340,1,2,2013-02-04T19:13:59.540,2,11
3341,2,,2013-02-04T20:33:25.540,4,207
3342,2,,2013-02-05T00:23:17.763,2,1557
3343,2,,2013-02-05T00:44:29.080,2,642
3344,2,,2013-02-05T00:48:18.487,3,642
3345,2,,2013-02-05T00:59:38.417,0,1557
3346,1,2,2013-02-05T05:44:56.397,1,139
3347,2,,2013-02-05T13:21:19.990,6,1556
3348,2,,2013-02-06T10:19:42.847,4,1557
3349,1,4,2013-02-06T15:41:39.763,5,128
3350,2,,2013-02-06T17:55:47.293,2,207
3351,2,,2013-02-06T18:01:08.850,9,5319
3352,2,,2013-02-07T04:58:11.250,0,1
3353,1,1,2013-02-07T06:19:43.157,2,170
3354,2,,2013-02-07T07:19:41.833,4,443
3355,2,,2013-02-07T07:24:30.753,5,443
3356,2,,2013-02-07T07:33:54.397,2,443
3357,1,1,2013-02-07T07:59:40.660,2,113
3358,1,3,2013-02-07T23:57:23.100,6,6139
3359,2,,2013-02-08T00:51:21.597,4,288
3360,2,,2013-02-08T14:01:21.633,4,5319
3361,2,,2013-02-08T14:21:59.963,0,5319
3362,2,,2013-02-08T23:42:46.253,15,464
3363,1,1,2013-02-09T07:56:08.930,2,316
3364,2,,2013-02-09T19:26:30.047,2,1557
3365,1,2,2013-02-09T22:26:03.467,3,332
3366,2,,2013-02-10T00:15:57.153,4,443
3367,2,,2013-02-10T00:19:29.457,0,101
3369,2,,2013-02-10T00:54:00.717,2,443
3370,2,,2013-02-10T01:12:04.890,1,443
3371,2,,2013-02-10T01:17:59.380,1,443
3372,2,,2013-02-10T20:06:43.180,3,143
3374,1,3,2013-02-10T22:59:19.297,2,316
3375,2,,2013-02-11T01:07:56.057,1,288
3376,2,,2013-02-11T01:56:35.593,1,5319
3378,2,,2013-02-11T08:35:48.263,5,2062
3379,1,3,2013-02-11T21:13:56.293,5,6139
3380,1,4,2013-02-11T21:15:57.367,1,6139
3381,2,,2013-02-11T23:32:25.490,2,139
3382,2,,2013-02-11T23:35:46.807,0,139
3383,2,,2013-02-12T01:38:15.107,0,143
3384,2,,2013-02-12T01:46:44.453,7,1557
3385,2,,2013-02-12T02:12:41.367,4,2851
3386,2,,2013-02-12T09:53:45.097,3,1672
3387,2,,2013-02-12T17:39:41.770,3,31
3388,2,,2013-02-13T19:33:22.910,1,286
3389,2,,2013-02-14T06:19:00.840,3,443
3390,1,2,2013-02-14T16:18:46.613,4,5951
3391,2,,2013-02-14T18:58:46.010,3,286
3394,2,,2013-02-17T04:49:39.177,2,443
3395,2,,2013-02-17T07:20:37.120,3,170
3397,2,,2013-02-17T23:30:33.103,1,1545
3398,1,3,2013-02-18T00:23:10.323,4,1212
3399,2,,2013-02-18T03:58:57.170,10,1307
3400,1,3,2013-02-18T11:28:46.600,10,153
3401,2,,2013-02-18T11:58:39.117,16,341
3402,2,,2013-02-18T19:03:42.820,7,5319
3403,2,,2013-02-19T01:35:15.957,5,464
3404,1,5,2013-02-19T03:09:05.660,10,165
3405,2,,2013-02-19T06:28:47.840,1,443
3406,2,,2013-02-19T10:38:03.223,17,2062
3407,2,,2013-02-19T15:09:24.007,2,5951
3408,1,5,2013-02-19T18:31:03.417,6,2992
3409,2,,2013-02-19T19:04:34.290,1,2751
3410,1,3,2013-02-20T01:44:34.770,4,2992
3411,2,,2013-02-20T02:04:43.580,0,139
3412,2,,2013-02-20T10:06:30.070,8,351
3413,1,3,2013-02-20T11:56:30.973,2,430
3414,2,,2013-02-20T12:35:28.780,1,261
3415,2,,2013-02-20T12:36:26.353,0,443
3416,2,,2013-02-20T12:37:48.053,3,5319
3417,2,,2013-02-20T16:53:10.340,2,21
3418,2,,2013-02-20T21:48:14.143,4,1307
3419,1,4,2013-02-20T23:28:05.557,3,2992
3420,2,,2013-02-21T00:18:41.337,2,5951
3422,2,,2013-02-21T10:44:34.923,3,31
3423,2,,2013-02-21T13:13:03.220,2,2062
3424,2,,2013-02-21T15:01:18.987,4,2370
3425,2,,2013-02-21T19:28:10.817,1,1545
3426,2,,2013-02-21T20:12:49.550,2,595
3427,2,,2013-02-22T00:22:01.893,3,1545
3428,2,,2013-02-22T00:28:36.647,0,1545
3429,1,3,2013-02-22T21:25:12.780,5,6139
3430,2,,2013-02-22T21:41:44.703,8,351
3431,2,,2013-02-22T22:14:27.993,2,1557
3432,2,,2013-02-23T09:54:16.253,1,19
3433,1,3,2013-02-23T14:44:10.680,1,193
3434,2,,2013-02-23T15:38:14.850,6,351
3435,2,,2013-02-23T15:38:28.940,3,434
3436,1,5,2013-02-23T18:30:39.590,9,5951
3437,2,,2013-02-23T19:58:17.397,2,464
