CommentCreation,AnsCreation,AnsId
2014-03-13T11:22:35.017,2014-03-11T10:29:22.413,5229
2014-03-11T20:32:06.123,2014-03-11T14:48:12.713,5231
2014-03-11T20:24:28.867,2014-03-11T16:33:16.523,5235
2014-03-12T07:15:04.780,2014-03-11T16:33:16.523,5235
2014-03-12T07:31:10.790,2014-03-11T16:33:16.523,5235
2014-03-12T08:36:42.640,2014-03-11T16:33:16.523,5235
2014-03-12T11:38:57.187,2014-03-11T16:33:16.523,5235
2014-03-12T14:58:58.907,2014-03-11T16:33:16.523,5235
2014-03-12T12:45:07.063,2014-03-11T21:28:27.757,5237
2014-03-12T13:47:01.787,2014-03-11T21:28:27.757,5237
2014-03-12T14:33:58.927,2014-03-11T21:28:27.757,5237
2014-03-12T15:43:08.080,2014-03-11T21:28:27.757,5237
2014-03-12T16:21:32.860,2014-03-11T21:28:27.757,5237
2014-03-12T17:02:39.490,2014-03-11T21:28:27.757,5237
2014-03-12T17:28:17.277,2014-03-11T21:28:27.757,5237
2014-03-12T17:44:28.573,2014-03-11T21:28:27.757,5237
2014-03-12T17:47:03.830,2014-03-11T21:28:27.757,5237
2014-03-12T17:55:14.877,2014-03-11T21:28:27.757,5237
2014-03-12T18:08:10.327,2014-03-11T21:28:27.757,5237
2014-03-12T18:09:42.073,2014-03-11T21:28:27.757,5237
2014-03-12T18:13:13.457,2014-03-11T21:28:27.757,5237
2014-03-12T19:03:45.183,2014-03-11T21:28:27.757,5237
2014-03-12T19:49:56.027,2014-03-11T21:28:27.757,5237
2014-03-12T19:53:57.103,2014-03-11T21:28:27.757,5237
2014-03-12T15:27:54.580,2014-03-11T22:43:54.880,5238
2014-03-12T15:34:56.207,2014-03-11T22:43:54.880,5238
2014-03-12T20:14:27.397,2014-03-11T22:43:54.880,5238
2014-03-12T20:45:11.930,2014-03-11T22:43:54.880,5238
2014-03-13T10:52:12.897,2014-03-12T07:00:18.543,5242
2015-06-11T12:49:51.000,2014-03-12T07:00:18.543,5242
2015-06-12T14:49:12.567,2014-03-12T07:00:18.543,5242
2014-03-14T14:53:18.537,2014-03-12T17:47:54.933,5245
2014-03-12T22:46:58.997,2014-03-12T22:44:10.050,5247
2014-03-12T22:56:12.007,2014-03-12T22:44:10.050,5247
2014-03-12T23:45:44.510,2014-03-12T22:44:10.050,5247
2014-03-13T21:14:15.553,2014-03-13T20:30:31.460,5254
2014-03-13T21:42:41.603,2014-03-13T21:39:35.803,5256
2014-03-13T21:45:31.600,2014-03-13T21:39:35.803,5256
2014-03-13T21:49:09.457,2014-03-13T21:39:35.803,5256
2014-03-14T12:44:21.577,2014-03-13T21:39:35.803,5256
2014-03-20T14:07:44.860,2014-03-13T21:39:35.803,5256
2014-03-29T19:05:03.920,2014-03-13T21:39:35.803,5256
2014-03-14T12:39:50.900,2014-03-14T09:03:23.803,5261
2014-03-14T15:13:42.027,2014-03-14T09:03:23.803,5261
2014-03-14T15:55:43.640,2014-03-14T09:03:23.803,5261
2014-03-16T00:42:19.020,2014-03-15T12:34:12.010,5264
2014-03-16T01:08:24.897,2014-03-15T12:34:12.010,5264
2014-03-23T23:30:52.887,2014-03-15T13:46:20.550,5266
2014-03-16T19:04:02.537,2014-03-16T18:59:48.957,5270
2014-03-24T01:18:54.697,2014-03-16T18:59:48.957,5270
2014-03-30T17:04:46.210,2014-03-16T18:59:48.957,5270
2014-03-17T16:38:29.743,2014-03-17T14:47:14.240,5273
2014-03-17T22:23:19.650,2014-03-17T21:32:57.797,5275
2014-03-17T22:35:18.230,2014-03-17T21:32:57.797,5275
2014-03-17T22:42:36.963,2014-03-17T21:32:57.797,5275
2014-03-17T23:03:02.710,2014-03-17T21:32:57.797,5275
2014-03-17T23:14:08.023,2014-03-17T21:32:57.797,5275
2014-03-17T23:24:04.443,2014-03-17T21:32:57.797,5275
2014-03-18T12:35:20.963,2014-03-18T09:08:59.037,5279
2014-03-18T17:28:21.063,2014-03-18T12:46:34.840,5284
2014-03-18T17:38:32.627,2014-03-18T12:46:34.840,5284
2014-03-19T16:53:47.850,2014-03-18T19:17:46.857,5287
2014-03-20T17:02:32.943,2014-03-18T19:17:46.857,5287
2014-03-23T10:42:04.040,2014-03-18T19:21:14.900,5288
2014-03-21T02:22:18.837,2014-03-20T22:43:59.393,5303
2014-03-24T10:08:33.650,2014-03-20T23:06:26.237,5304
2014-03-21T23:04:35.363,2014-03-21T22:58:49.277,5307
2014-03-21T23:10:19.113,2014-03-21T22:58:49.277,5307
2014-03-22T05:36:48.007,2014-03-21T22:58:49.277,5307
2014-04-04T14:36:22.237,2014-03-21T22:58:49.277,5307
2014-04-23T05:21:53.387,2014-03-21T22:58:49.277,5307
2014-03-22T14:56:21.740,2014-03-22T10:30:08.687,5309
2014-03-22T16:42:14.560,2014-03-22T10:30:08.687,5309
2014-03-22T18:23:42.240,2014-03-22T10:30:08.687,5309
2014-03-23T20:27:59.663,2014-03-22T10:30:08.687,5309
2014-03-24T00:50:35.457,2014-03-22T10:30:08.687,5309
2014-03-25T22:14:48.817,2014-03-22T10:30:08.687,5309
2014-04-30T18:24:36.167,2014-03-22T10:30:08.687,5309
2014-03-24T00:02:31.193,2014-03-23T23:48:34.080,5311
2014-03-24T00:24:00.623,2014-03-23T23:48:34.080,5311
2014-03-24T00:36:44.053,2014-03-23T23:48:34.080,5311
2014-03-24T00:39:23.283,2014-03-23T23:48:34.080,5311
2014-03-24T00:40:26.583,2014-03-23T23:48:34.080,5311
2014-03-24T00:43:54.310,2014-03-23T23:48:34.080,5311
2014-03-24T00:44:17.463,2014-03-23T23:48:34.080,5311
2014-03-24T00:45:56.303,2014-03-23T23:48:34.080,5311
2014-03-24T17:48:32.713,2014-03-23T23:48:34.080,5311
2014-03-26T09:51:17.037,2014-03-26T08:42:20.277,5316
2014-03-26T10:14:55.120,2014-03-26T08:42:20.277,5316
2014-03-26T17:25:01.563,2014-03-26T10:41:53.263,5318
2014-03-27T08:59:11.903,2014-03-27T08:51:05.320,5321
2014-03-27T20:05:21.550,2014-03-27T08:51:05.320,5321
2014-03-28T11:18:04.937,2014-03-27T08:51:05.320,5321
2014-03-27T14:48:23.243,2014-03-27T14:34:25.677,5324
2014-03-27T15:29:01.003,2014-03-27T14:34:25.677,5324
2014-03-28T10:07:53.563,2014-03-27T14:34:25.677,5324
2014-03-28T10:07:18.133,2014-03-27T19:43:06.940,5327
2014-03-28T10:32:06.753,2014-03-27T19:43:06.940,5327
2014-03-28T16:39:20.520,2014-03-27T19:43:06.940,5327
2014-03-28T16:39:38.103,2014-03-27T19:55:12.967,5328
2014-03-28T17:20:33.883,2014-03-27T19:55:12.967,5328
2014-03-29T00:07:06.777,2014-03-27T19:55:12.967,5328
2014-03-27T21:49:08.400,2014-03-27T20:19:08.487,5331
2014-03-28T16:27:16.020,2014-03-27T22:09:25.313,5334
2014-03-28T10:28:10.930,2014-03-27T23:35:58.660,5335
2014-03-28T10:57:43.203,2014-03-27T23:35:58.660,5335
2014-03-31T00:26:05.330,2014-03-29T18:56:40.727,5342
2014-04-01T06:53:38.810,2014-03-29T18:56:40.727,5342
2014-03-29T22:19:44.470,2014-03-29T22:17:50.270,5348
2014-03-29T22:20:56.960,2014-03-29T22:17:50.270,5348
2014-03-29T22:24:43.630,2014-03-29T22:17:50.270,5348
2014-03-29T22:26:31.220,2014-03-29T22:17:50.270,5348
2014-03-29T22:29:06.980,2014-03-29T22:17:50.270,5348
2014-03-29T22:32:47.487,2014-03-29T22:17:50.270,5348
2014-03-29T22:44:39.710,2014-03-29T22:17:50.270,5348
2014-03-29T22:47:14.837,2014-03-29T22:17:50.270,5348
2014-03-30T12:38:30.690,2014-03-29T22:17:50.270,5348
2014-04-01T06:50:42.940,2014-03-29T23:15:48.337,5349
2014-04-01T08:29:30.693,2014-03-29T23:15:48.337,5349
2014-03-30T12:49:54.427,2014-03-30T05:33:03.287,5353
2014-03-30T12:52:40.080,2014-03-30T05:33:03.287,5353
2014-03-30T19:43:20.693,2014-03-30T13:17:50.013,5355
2014-03-30T20:46:41.047,2014-03-30T13:17:50.013,5355
2014-03-30T21:18:52.867,2014-03-30T13:17:50.013,5355
2014-03-31T09:03:08.713,2014-03-30T13:17:50.013,5355
2014-03-31T14:20:09.647,2014-03-30T13:17:50.013,5355
2014-03-31T15:13:13.357,2014-03-30T13:17:50.013,5355
2014-04-01T15:25:35.707,2014-03-30T13:17:50.013,5355
2014-05-04T21:49:27.297,2014-03-30T13:17:50.013,5355
2014-03-31T00:22:09.670,2014-03-30T19:39:54.097,5359
2014-04-01T08:34:57.970,2014-03-30T19:39:54.097,5359
2014-03-31T18:31:33.387,2014-03-31T16:41:58.963,5363
2014-04-02T20:00:27.467,2014-04-02T11:19:31.057,5366
2014-04-03T06:39:15.173,2014-04-02T11:19:31.057,5366
2014-04-02T18:41:13.940,2014-04-02T18:20:57.173,5368
2014-04-02T22:53:50.433,2014-04-02T21:38:48.773,5370
2014-04-03T07:20:05.840,2014-04-02T21:38:48.773,5370
2015-06-19T18:31:30.890,2014-04-02T21:38:48.773,5370
2014-04-03T17:49:21.097,2014-04-03T09:15:35.017,5375
2014-04-04T07:13:47.107,2014-04-03T09:15:35.017,5375
2014-04-04T07:51:02.920,2014-04-03T09:15:35.017,5375
2014-04-03T12:39:10.513,2014-04-03T12:35:32.563,5380
2014-04-03T12:39:59.327,2014-04-03T12:35:32.563,5380
2014-04-03T12:41:17.460,2014-04-03T12:35:32.563,5380
2014-04-03T12:46:18.603,2014-04-03T12:35:32.563,5380
2014-04-03T22:50:22.480,2014-04-03T19:20:08.577,5384
2014-04-04T04:43:26.583,2014-04-03T19:20:08.577,5384
2015-10-19T05:55:23.857,2014-04-03T20:49:05.650,5385
2014-04-03T22:44:58.367,2014-04-03T21:22:50.143,5386
2014-04-21T14:23:10.023,2014-04-03T22:45:14.847,5388
2014-04-03T23:05:55.210,2014-04-03T22:58:06.763,5389
2014-04-05T00:49:38.047,2014-04-03T22:58:06.763,5389
2014-04-04T10:45:19.587,2014-04-04T09:32:04.657,5396
2014-04-04T10:50:49.270,2014-04-04T09:32:04.657,5396
2014-04-04T12:36:15.173,2014-04-04T12:29:44.577,5402
2014-04-04T12:44:05.850,2014-04-04T12:29:44.577,5402
2014-04-04T12:47:32.103,2014-04-04T12:29:44.577,5402
2015-10-14T16:39:20.353,2014-04-04T12:29:44.577,5402
2015-01-08T11:37:32.103,2014-04-04T12:40:25.177,5403
2015-01-08T15:59:37.917,2014-04-04T12:40:25.177,5403
2014-04-04T13:04:08.450,2014-04-04T12:54:13.010,5406
2015-10-14T16:43:12.547,2014-04-04T12:54:13.010,5406
2014-04-05T01:03:33.273,2014-04-04T15:55:46.277,5409
2014-04-05T20:26:51.470,2014-04-04T15:55:46.277,5409
2014-04-06T11:08:48.557,2014-04-04T15:55:46.277,5409
2015-10-14T16:46:16.933,2014-04-04T15:55:46.277,5409
2014-04-04T17:54:49.323,2014-04-04T17:50:42.570,5412
2014-04-04T19:10:16.860,2014-04-04T17:50:42.570,5412
2014-04-04T21:45:56.700,2014-04-04T17:50:42.570,5412
2014-04-07T15:41:10.533,2014-04-04T17:50:42.570,5412
2014-04-04T21:37:32.347,2014-04-04T21:36:38.380,5415
2014-04-05T00:35:53.017,2014-04-04T21:36:38.380,5415
2014-04-05T06:37:07.640,2014-04-04T21:36:38.380,5415
2014-04-06T14:44:52.957,2014-04-05T00:56:26.893,5417
2014-04-07T20:56:05.733,2014-04-05T00:56:26.893,5417
2014-04-07T21:00:55.967,2014-04-05T00:56:26.893,5417
2014-04-08T23:18:54.223,2014-04-05T00:56:26.893,5417
2014-04-09T10:10:35.083,2014-04-05T00:56:26.893,5417
2014-04-09T12:15:14.583,2014-04-05T00:56:26.893,5417
2014-04-05T06:39:46.407,2014-04-05T00:58:13.520,5418
2014-04-05T15:14:47.183,2014-04-05T00:58:13.520,5418
2014-04-05T15:22:24.403,2014-04-05T00:58:13.520,5418
2014-04-05T15:24:25.193,2014-04-05T00:58:13.520,5418
2014-04-05T15:29:21.777,2014-04-05T00:58:13.520,5418
2014-04-05T15:49:26.300,2014-04-05T00:58:13.520,5418
2014-04-05T15:32:34.450,2014-04-05T15:11:49.250,5427
2014-04-05T15:37:16.590,2014-04-05T15:11:49.250,5427
2014-04-25T18:08:26.250,2014-04-05T15:11:49.250,5427
2014-04-09T03:20:57.153,2014-04-05T22:43:16.550,5429
2014-04-15T14:54:54.733,2014-04-05T22:43:16.550,5429
2014-04-06T08:25:04.113,2014-04-06T08:13:13.880,5434
2014-04-06T08:40:29.243,2014-04-06T08:13:13.880,5434
2014-04-08T12:58:24.487,2014-04-06T08:20:20.273,5435
2014-04-08T13:16:43.697,2014-04-06T08:20:20.273,5435
2014-04-06T19:06:16.250,2014-04-06T08:30:39.467,5436
2014-04-06T23:50:57.433,2014-04-06T08:30:39.467,5436
2014-04-06T13:18:25.003,2014-04-06T11:15:44.507,5439
2014-04-07T10:01:30.353,2014-04-06T11:15:44.507,5439
2014-04-06T11:25:45.523,2014-04-06T11:23:06.590,5440
2014-04-06T12:30:26.017,2014-04-06T11:23:06.590,5440
2014-04-06T12:32:56.943,2014-04-06T11:23:06.590,5440
2014-04-07T13:40:41.357,2014-04-06T11:23:06.590,5440
2014-04-06T18:51:12.947,2014-04-06T18:45:50.720,5442
2014-04-06T18:59:22.240,2014-04-06T18:45:50.720,5442
2014-04-06T19:04:57.697,2014-04-06T18:45:50.720,5442
2014-08-01T19:08:38.910,2014-04-06T18:45:50.720,5442
2014-06-10T18:14:24.230,2014-04-07T05:31:06.140,5447
2014-04-08T22:49:27.467,2014-04-07T11:54:40.390,5449
2014-04-07T21:04:06.933,2014-04-07T20:32:30.293,5452
2014-07-22T12:53:24.827,2014-04-07T20:32:30.293,5452
2014-08-15T16:12:17.963,2014-04-09T15:10:22.710,5459
2015-05-18T11:12:00.060,2014-04-09T15:10:22.710,5459
2014-04-11T20:01:22.670,2014-04-10T05:56:01.210,5462
2014-04-11T21:58:12.027,2014-04-10T05:56:01.210,5462
2014-04-10T15:50:44.277,2014-04-10T06:11:20.040,5463
2014-04-10T15:51:08.720,2014-04-10T06:11:20.040,5463
2014-04-10T16:24:33.110,2014-04-10T06:11:20.040,5463
2014-04-10T20:40:24.943,2014-04-10T06:38:14.097,5464
2014-04-10T08:01:42.917,2014-04-10T07:08:25.273,5465
2014-04-10T15:49:00.147,2014-04-10T15:34:12.903,5467
2014-04-10T15:51:13.437,2014-04-10T15:34:12.903,5467
2014-04-10T17:23:33.917,2014-04-10T15:34:12.903,5467
2014-04-11T19:58:07.753,2014-04-10T15:34:12.903,5467
2014-04-12T01:42:49.720,2014-04-10T16:32:28.547,5468
2014-04-16T10:10:22.797,2014-04-11T10:04:06.667,5470
2014-04-30T06:51:11.697,2014-04-11T10:04:06.667,5470
2014-04-14T15:43:43.963,2014-04-11T23:29:50.147,5477
2014-04-12T06:53:19.553,2014-04-12T01:25:47.317,5481
2014-04-12T06:58:58.793,2014-04-12T01:31:40.603,5482
2014-04-12T15:58:01.833,2014-04-12T01:31:40.603,5482
2015-09-13T01:52:40.890,2014-04-12T22:31:49.650,5486
2014-04-17T02:30:07.227,2014-04-14T14:11:48.293,5495
2014-05-04T06:50:56.787,2014-04-15T11:34:10.100,5497
2014-04-16T15:03:27.280,2014-04-16T13:50:42.010,5505
2014-04-16T15:37:55.750,2014-04-16T13:50:42.010,5505
2014-04-20T16:01:16.110,2014-04-16T13:50:42.010,5505
2014-06-10T18:08:16.247,2014-04-17T03:09:01.147,5509
2014-05-01T15:54:36.360,2014-04-17T18:01:25.830,5514
2014-04-18T12:43:30.263,2014-04-18T12:34:06.593,5522
2014-04-18T12:54:04.163,2014-04-18T12:34:06.593,5522
2014-04-19T09:54:03.533,2014-04-18T12:34:06.593,5522
2014-04-18T22:16:23.877,2014-04-18T19:22:38.540,5526
2015-04-05T11:09:35.663,2014-04-18T19:22:38.540,5526
2014-04-21T07:20:46.710,2014-04-19T00:14:04.167,5528
2014-04-21T14:38:30.613,2014-04-19T00:14:04.167,5528
2014-04-21T11:12:45.107,2014-04-19T21:51:44.633,5530
2014-04-21T14:12:28.380,2014-04-19T21:51:44.633,5530
2014-04-21T14:16:35.413,2014-04-19T21:51:44.633,5530
2014-04-21T14:18:03.707,2014-04-19T21:51:44.633,5530
2014-05-02T01:07:14.893,2014-04-20T14:41:30.443,5535
2014-04-27T16:55:01.010,2014-04-20T15:59:58.527,5536
2014-04-22T03:15:08.993,2014-04-21T05:00:48.113,5539
2014-04-22T03:48:34.690,2014-04-21T05:00:48.113,5539
2014-04-22T03:53:50.370,2014-04-21T05:00:48.113,5539
2014-04-23T15:10:13.260,2014-04-21T12:40:44.123,5541
2014-04-29T20:58:16.657,2014-04-21T15:28:26.187,5543
2014-04-22T17:50:33.950,2014-04-21T17:03:16.417,5546
2014-04-22T22:07:08.343,2014-04-21T17:03:16.417,5546
2014-04-23T09:05:21.443,2014-04-21T17:03:16.417,5546
2014-04-23T09:06:38.197,2014-04-21T17:03:16.417,5546
2014-04-23T14:18:39.010,2014-04-21T17:03:16.417,5546
2014-04-23T14:47:55.553,2014-04-21T17:03:16.417,5546
2015-09-24T15:24:24.943,2014-04-21T17:07:40.767,5547
2014-04-21T19:13:20.013,2014-04-21T19:04:40.607,5553
2014-04-21T19:17:33.950,2014-04-21T19:04:40.607,5553
2014-04-22T13:49:18.790,2014-04-22T13:36:44.350,5558
2014-04-22T13:54:07.880,2014-04-22T13:36:44.350,5558
2014-04-22T16:48:08.970,2014-04-22T16:27:41.850,5562
2014-04-22T16:56:37.597,2014-04-22T16:27:41.850,5562
2014-04-22T17:35:00.720,2014-04-22T16:27:41.850,5562
2014-04-23T15:06:33.897,2014-04-22T16:27:41.850,5562
2014-04-23T15:13:51.797,2014-04-22T16:27:41.850,5562
2014-04-23T15:02:27.950,2014-04-23T14:58:19.637,5567
2014-04-23T17:35:32.297,2014-04-23T14:58:19.637,5567
2014-04-23T21:58:41.167,2014-04-23T21:26:14.613,5569
2014-04-23T22:01:55.263,2014-04-23T21:26:14.613,5569
2014-05-06T03:00:51.397,2014-04-24T14:39:39.460,5576
2014-04-25T11:25:13.253,2014-04-24T21:48:36.893,5579
2014-04-26T20:14:34.607,2014-04-26T15:33:33.137,5591
2014-05-04T20:53:07.063,2014-04-26T15:33:33.137,5591
2014-04-26T19:53:23.343,2014-04-26T19:50:47.113,5592
2014-04-29T12:47:19.000,2014-04-27T19:44:50.913,5595
2014-04-29T12:55:14.630,2014-04-27T19:44:50.913,5595
2014-05-04T20:48:15.533,2014-04-29T06:54:24.737,5598
2014-04-29T20:41:11.520,2014-04-29T19:41:20.773,5600
2014-04-29T21:12:52.170,2014-04-29T19:41:20.773,5600
2014-04-29T21:19:24.367,2014-04-29T20:28:34.663,5601
2014-05-03T07:16:12.723,2014-04-30T12:44:09.133,5605
2014-05-02T19:49:18.210,2014-05-02T18:15:59.257,5614
2014-05-04T20:42:55.600,2014-05-02T18:15:59.257,5614
2014-05-03T02:09:03.910,2014-05-02T22:30:39.480,5616
2014-08-28T12:00:49.603,2014-05-02T22:30:39.480,5616
2014-05-04T14:51:42.443,2014-05-03T00:19:53.957,5618
2014-05-03T07:59:16.400,2014-05-03T01:47:26.243,5619
2014-05-03T19:39:03.547,2014-05-03T02:16:38.190,5620
2014-05-06T15:47:41.597,2014-05-03T02:16:38.190,5620
2014-05-05T04:47:39.630,2014-05-03T21:43:24.797,5621
2014-05-05T07:55:08.230,2014-05-03T21:43:24.797,5621
2014-05-06T18:35:26.987,2014-05-03T21:43:24.797,5621
2014-05-05T02:28:58.927,2014-05-05T02:03:21.787,5624
2014-05-05T02:49:11.370,2014-05-05T02:03:21.787,5624
2014-05-05T16:15:52.303,2014-05-05T02:03:21.787,5624
2014-05-05T18:55:07.423,2014-05-05T02:03:21.787,5624
2014-05-05T18:56:08.670,2014-05-05T02:03:21.787,5624
2014-05-05T19:01:12.320,2014-05-05T02:03:21.787,5624
2014-05-05T19:04:47.757,2014-05-05T02:03:21.787,5624
2014-05-05T19:10:19.400,2014-05-05T02:03:21.787,5624
2014-05-21T08:11:06.147,2014-05-05T02:03:21.787,5624
2014-11-13T17:42:38.083,2014-05-05T02:03:21.787,5624
2014-11-13T17:45:29.533,2014-05-05T02:03:21.787,5624
2014-05-07T11:58:27.737,2014-05-06T02:56:54.790,5626
2014-05-06T12:58:57.293,2014-05-06T12:00:39.977,5629
2014-05-06T15:01:01.227,2014-05-06T12:00:39.977,5629
2014-05-08T10:03:15.090,2014-05-06T12:00:39.977,5629
2015-10-30T09:10:05.563,2014-05-06T12:17:38.157,5630
2014-05-06T19:42:48.740,2014-05-06T15:37:32.887,5633
2014-05-07T10:43:38.570,2014-05-06T15:37:32.887,5633
2014-05-08T12:13:33.873,2014-05-06T15:37:32.887,5633
2014-05-08T13:55:36.563,2014-05-06T15:37:32.887,5633
2014-05-08T09:54:09.207,2014-05-07T07:42:03.357,5640
2014-05-08T10:24:39.843,2014-05-07T07:42:03.357,5640
2014-05-08T10:30:11.300,2014-05-07T07:42:03.357,5640
2014-05-08T13:52:49.027,2014-05-07T07:42:03.357,5640
2014-05-09T05:20:27.700,2014-05-07T07:42:03.357,5640
2014-05-09T06:28:00.493,2014-05-07T07:42:03.357,5640
2014-05-09T07:12:12.447,2014-05-07T07:42:03.357,5640
2014-05-13T10:35:34.557,2014-05-07T07:42:03.357,5640
2014-05-13T13:55:16.233,2014-05-07T07:42:03.357,5640
2014-05-08T13:49:21.627,2014-05-07T11:44:26.230,5642
2014-05-08T14:24:42.783,2014-05-07T11:44:26.230,5642
2014-05-09T06:23:17.407,2014-05-07T11:44:26.230,5642
2014-05-08T21:43:55.690,2014-05-08T21:11:07.500,5646
2014-05-14T11:27:12.190,2014-05-09T05:54:39.070,5651
2014-05-09T14:39:57.667,2014-05-09T10:23:15.287,5654
2014-05-09T22:33:51.340,2014-05-09T10:23:15.287,5654
2014-05-11T12:53:45.220,2014-05-10T17:54:49.197,5662
2014-05-13T14:06:53.037,2014-05-11T06:43:43.443,5667
2014-05-12T15:56:08.700,2014-05-12T11:19:00.767,5675
2014-05-12T11:26:40.627,2014-05-12T11:20:44.013,5676
2014-05-12T11:30:33.130,2014-05-12T11:20:44.013,5676
2014-05-13T14:14:15.153,2014-05-12T20:41:44.127,5680
2014-05-13T19:10:14.383,2014-05-12T20:41:44.127,5680
2014-05-14T19:51:28.480,2014-05-14T06:55:04.180,5688
2014-05-15T15:51:37.983,2014-05-14T06:55:04.180,5688
2014-05-16T22:05:41.737,2014-05-14T06:55:04.180,5688
2014-05-15T11:27:43.463,2014-05-15T11:20:39.430,5695
2014-05-15T15:36:17.240,2014-05-15T11:20:39.430,5695
2014-05-15T18:45:15.790,2014-05-15T11:20:39.430,5695
2014-05-15T18:07:11.717,2014-05-15T17:21:48.380,5700
2014-05-15T18:11:01.390,2014-05-15T17:21:48.380,5700
2014-05-15T18:27:31.690,2014-05-15T17:21:48.380,5700
2014-05-15T18:36:17.693,2014-05-15T17:21:48.380,5700
2014-05-17T19:41:48.507,2014-05-16T16:32:56.370,5703
2014-05-18T10:48:40.160,2014-05-17T18:18:11.107,5707
2014-05-25T10:23:34.390,2014-05-17T18:18:11.107,5707
2014-05-18T19:26:29.380,2014-05-18T18:41:21.513,5713
2014-05-18T19:27:45.263,2014-05-18T18:41:21.513,5713
2014-05-19T06:19:14.770,2014-05-19T02:53:47.827,5715
2014-05-19T16:11:35.697,2014-05-19T02:53:47.827,5715
2014-05-19T16:26:40.577,2014-05-19T08:12:49.550,5717
2014-05-19T16:24:42.757,2014-05-19T12:24:26.753,5718
2014-05-19T14:54:08.217,2014-05-19T12:36:53.310,5719
2014-05-19T14:54:35.773,2014-05-19T12:36:53.310,5719
2014-05-19T13:56:29.780,2014-05-19T13:48:03.677,5720
2014-06-04T18:22:15.957,2014-05-19T13:48:03.677,5720
2014-05-19T18:39:59.980,2014-05-19T16:48:26.240,5722
2014-05-19T19:12:25.747,2014-05-19T16:48:26.240,5722
2014-05-19T22:32:26.167,2014-05-19T16:48:26.240,5722
2014-05-20T05:17:23.043,2014-05-19T16:48:26.240,5722
2014-05-20T05:32:31.477,2014-05-19T16:48:26.240,5722
2014-05-20T05:46:02.590,2014-05-19T16:48:26.240,5722
2014-05-21T07:10:15.693,2014-05-19T16:48:26.240,5722
2014-05-20T07:25:26.773,2014-05-20T04:20:27.323,5724
2014-05-20T09:52:37.380,2014-05-20T04:36:14.333,5726
2014-05-20T20:26:35.850,2014-05-20T04:36:14.333,5726
2014-05-21T02:23:09.753,2014-05-21T02:19:34.707,5734
2014-05-21T05:22:25.503,2014-05-21T02:19:34.707,5734
2014-05-23T03:02:58.073,2014-05-21T09:13:39.900,5735
2014-05-22T14:58:06.017,2014-05-21T15:51:11.080,5737
2014-05-23T06:19:11.860,2014-05-21T15:51:11.080,5737
2014-05-22T19:56:42.930,2014-05-21T18:19:26.817,5738
2014-05-23T07:54:45.763,2014-05-22T19:20:41.043,5744
2014-05-27T13:30:56.780,2014-05-22T19:20:41.043,5744
2014-05-28T13:38:41.723,2014-05-22T19:20:41.043,5744
2014-05-23T14:33:08.600,2014-05-23T08:08:43.947,5753
2014-05-23T17:39:21.187,2014-05-23T08:08:43.947,5753
2014-09-28T16:23:53.810,2014-05-23T08:08:43.947,5753
2014-09-29T11:31:28.193,2014-05-23T08:08:43.947,5753
2014-05-27T21:17:01.060,2014-05-23T11:47:26.273,5754
2014-05-28T07:59:58.787,2014-05-23T11:47:26.273,5754
2014-05-29T19:44:59.347,2014-05-23T11:47:26.273,5754
2014-05-25T06:41:28.147,2014-05-23T11:50:37.580,5755
2014-05-25T13:30:15.633,2014-05-23T11:50:37.580,5755
2014-11-14T12:37:24.360,2014-05-23T11:54:51.807,5756
2014-11-14T12:43:07.387,2014-05-23T11:54:51.807,5756
2014-05-26T09:21:51.733,2014-05-25T13:24:13.123,5760
2014-05-26T15:33:23.667,2014-05-26T15:00:48.947,5766
2014-05-26T17:54:57.970,2014-05-26T15:00:48.947,5766
2014-05-26T20:34:28.580,2014-05-26T15:00:48.947,5766
2014-05-28T06:18:51.137,2014-05-26T15:00:48.947,5766
2014-05-28T13:33:18.287,2014-05-26T15:00:48.947,5766
2014-12-18T13:46:38.347,2014-05-26T15:56:50.187,5767
2014-05-27T12:37:59.460,2014-05-27T00:32:01.510,5771
2014-05-28T08:56:28.813,2014-05-27T08:15:08.577,5774
2014-05-28T18:43:28.623,2014-05-27T08:38:28.037,5775
2014-05-27T16:10:40.687,2014-05-27T11:58:03.677,5777
2014-05-28T06:02:38.150,2014-05-27T12:16:37.080,5778
2014-05-28T08:57:29.117,2014-05-27T12:16:37.080,5778
2014-05-27T13:40:43.283,2014-05-27T12:20:47.757,5779
2014-05-28T08:28:24.953,2014-05-27T21:18:00.567,5782
2014-05-28T10:29:57.590,2014-05-28T09:01:25.867,5797
2014-05-28T10:50:53.623,2014-05-28T09:01:25.867,5797
2014-06-02T09:03:31.450,2014-05-28T09:01:25.867,5797
2014-06-02T09:04:57.917,2014-05-28T09:01:25.867,5797
2014-05-28T10:35:43.200,2014-05-28T10:18:33.163,5799
2014-05-28T11:10:58.420,2014-05-28T10:18:33.163,5799
2014-06-24T21:18:45.340,2014-05-28T10:18:33.163,5799
2014-06-24T21:30:50.550,2014-05-28T10:18:33.163,5799
2014-05-28T12:04:04.200,2014-05-28T11:54:56.720,5800
2014-05-28T14:33:03.687,2014-05-28T11:54:56.720,5800
2014-08-01T12:26:46.827,2014-05-28T11:54:56.720,5800
2014-05-28T15:15:38.403,2014-05-28T12:15:57.930,5802
2014-05-29T19:09:46.387,2014-05-28T12:15:57.930,5802
