,AnsId,QuestionId,Ans_count,index,Votes,AnsRank,Age_vot,ReScore,Norm_Pos,Norm_Pos_2,Norm_DRank
11341,2263,2261.0,5,4159,0.0,5,125,0.666666666667,1.0,1.0,0.2
11342,2263,2261.0,5,4160,1.0,1,273,0.7,0.2,0.04,-0.6
11343,2278,2261.0,5,4160,0.0,2,273,0.75,0.4,0.16,-0.2
11344,2264,2261.0,5,4160,0.0,3,273,0.888888888889,0.6,0.36,0.4
11345,2796,2261.0,5,4160,0.0,4,273,0.5,0.8,0.64,-0.2
11346,2310,2261.0,5,4160,0.0,5,273,0.833333333333,1.0,1.0,0.6
11347,2263,2261.0,5,4161,1.0,1,606,0.727272727273,0.2,0.04,-0.6
11348,2278,2261.0,5,4161,0.0,2,606,0.75,0.4,0.16,-0.2
11349,2264,2261.0,5,4161,0.0,3,606,0.888888888889,0.6,0.36,0.4
11350,2796,2261.0,5,4161,0.0,4,606,0.5,0.8,0.64,-0.2
11351,2310,2261.0,5,4161,0.0,5,606,0.833333333333,1.0,1.0,0.6
11352,2796,2261.0,5,4162,1.0,1,745,0.666666666667,0.2,0.04,-0.8
11353,2264,2261.0,5,4162,1.0,2,745,0.9,0.4,0.16,0.2
11354,2263,2261.0,5,4162,0.0,3,745,0.727272727273,0.6,0.36,-0.2
11355,2278,2261.0,5,4162,0.0,4,745,0.75,0.8,0.64,0.2
11356,2310,2261.0,5,4162,0.0,5,745,0.833333333333,1.0,1.0,0.6
11357,2310,2261.0,5,4163,1.0,1,958,0.857142857143,0.2,0.04,-0.2
11358,2264,2261.0,5,4163,1.0,2,958,0.909090909091,0.4,0.16,0.2
11359,2263,2261.0,5,4163,1.0,3,958,0.75,0.6,0.36,-0.2
11360,2278,2261.0,5,4163,1.0,4,958,0.8,0.8,0.64,0.2
11361,2796,2261.0,5,4163,0.0,5,958,0.666666666667,1.0,1.0,0.0
11362,2310,2261.0,5,4164,1.0,1,1027,0.875,0.2,0.04,-0.2
11363,2264,2261.0,5,4164,0.0,2,1027,0.909090909091,0.4,0.16,0.2
11364,2263,2261.0,5,4164,0.0,3,1027,0.75,0.6,0.36,-0.2
11365,2278,2261.0,5,4164,0.0,4,1027,0.8,0.8,0.64,0.2
11366,2796,2261.0,5,4164,0.0,5,1027,0.666666666667,1.0,1.0,0.0
11367,2268,2265.0,1,4165,4.0,1,0,0.0,1.0,1.0,0.0
11368,2268,2265.0,1,4166,1.0,1,1,0.0,1.0,1.0,0.0
11369,2268,2265.0,1,4167,1.0,1,5,0.8,1.0,1.0,0.0
11370,2268,2265.0,1,4168,2.0,1,8,0.833333333333,1.0,1.0,0.0
11371,2268,2265.0,2,4169,0.0,1,16,0.833333333333,0.5,0.25,0.0
11372,2354,2265.0,2,4169,1.0,2,16,0.0,1.0,1.0,0.0
11373,2268,2265.0,2,4170,0.0,1,17,0.833333333333,0.5,0.25,0.0
11374,2354,2265.0,2,4170,1.0,2,17,0.0,1.0,1.0,0.0
11375,2268,2265.0,2,4171,0.0,1,18,0.833333333333,0.5,0.25,0.0
11376,2354,2265.0,2,4171,1.0,2,18,0.5,1.0,1.0,0.0
11377,2268,2265.0,2,4172,0.0,1,20,0.833333333333,0.5,0.25,0.0
11378,2354,2265.0,2,4172,1.0,2,20,0.666666666667,1.0,1.0,0.0
11379,2267,2266.0,1,4173,2.0,1,0,0.0,1.0,1.0,0.0
11380,2267,2266.0,1,4174,1.0,1,1,0.0,1.0,1.0,0.0
11381,2277,2275.0,1,4175,1.0,1,0,0.0,1.0,1.0,0.0
11382,2277,2275.0,1,4176,1.0,1,1,0.0,1.0,1.0,0.0
11383,2277,2275.0,2,4177,0.0,1,2,0.0,0.5,0.25,0.0
11384,2286,2275.0,2,4177,1.0,2,2,0.0,1.0,1.0,0.0
11385,2286,2275.0,2,4178,1.0,1,3,0.0,0.5,0.25,0.0
11386,2277,2275.0,2,4178,0.0,2,3,0.0,1.0,1.0,0.0
11387,2286,2275.0,3,4179,0.0,1,243,0.0,0.333333333333,0.111111111111,0.0
11388,2277,2275.0,3,4179,0.0,2,243,0.0,0.666666666667,0.444444444444,0.0
11389,3228,2275.0,3,4179,1.0,3,243,0.0,1.0,1.0,0.0
11390,3228,2275.0,3,4180,1.0,1,244,0.0,0.333333333333,0.111111111111,0.0
11391,2286,2275.0,3,4180,0.0,2,244,0.0,0.666666666667,0.444444444444,0.0
11392,2277,2275.0,3,4180,0.0,3,244,0.0,1.0,1.0,0.0
11393,2286,2275.0,3,4181,1.0,1,245,0.5,0.333333333333,0.111111111111,0.0
11394,3228,2275.0,3,4181,0.0,2,245,0.0,0.666666666667,0.444444444444,0.0
11395,2277,2275.0,3,4181,0.0,3,245,0.0,1.0,1.0,0.0
11396,2286,2275.0,4,4182,0.0,1,323,0.5,0.25,0.0625,0.0
11397,3228,2275.0,4,4182,0.0,2,323,0.0,0.5,0.25,0.0
11398,2277,2275.0,4,4182,0.0,3,323,0.0,0.75,0.5625,0.0
11399,3520,2275.0,4,4182,1.0,4,323,0.0,1.0,1.0,0.0
11400,3520,2275.0,4,4183,1.0,1,324,0.0,0.25,0.0625,-0.25
11401,2286,2275.0,4,4183,0.0,2,324,0.5,0.5,0.25,0.25
11402,3228,2275.0,4,4183,0.0,3,324,0.0,0.75,0.5625,0.0
11403,2277,2275.0,4,4183,0.0,4,324,0.0,1.0,1.0,0.0
11404,3520,2275.0,4,4184,1.0,1,326,0.5,0.25,0.0625,0.0
11405,2286,2275.0,4,4184,0.0,2,326,0.5,0.5,0.25,0.0
11406,3228,2275.0,4,4184,0.0,3,326,0.0,0.75,0.5625,0.0
11407,2277,2275.0,4,4184,0.0,4,326,0.0,1.0,1.0,0.0
11408,3520,2275.0,4,4185,1.0,1,331,0.666666666667,0.25,0.0625,0.0
11409,2286,2275.0,4,4185,0.0,2,331,0.5,0.5,0.25,0.0
11410,3228,2275.0,4,4185,0.0,3,331,0.0,0.75,0.5625,0.0
11411,2277,2275.0,4,4185,0.0,4,331,0.0,1.0,1.0,0.0
11412,3520,2275.0,5,4186,0.0,1,546,0.666666666667,0.2,0.04,0.0
11413,2286,2275.0,5,4186,0.0,2,546,0.5,0.4,0.16,0.0
11414,3228,2275.0,5,4186,0.0,3,546,0.0,0.6,0.36,0.0
11415,2277,2275.0,5,4186,0.0,4,546,0.0,0.8,0.64,0.0
11416,4418,2275.0,5,4186,1.0,5,546,0.0,1.0,1.0,0.0
11417,4418,2275.0,5,4187,1.0,1,547,0.0,0.2,0.04,-0.4
11418,3520,2275.0,5,4187,1.0,2,547,0.75,0.4,0.16,0.2
11419,2286,2275.0,5,4187,0.0,3,547,0.5,0.6,0.36,0.2
11420,3228,2275.0,5,4187,0.0,4,547,0.0,0.8,0.64,0.0
11421,2277,2275.0,5,4187,0.0,5,547,0.0,1.0,1.0,0.0
11422,4418,2275.0,5,4188,1.0,1,548,0.5,0.2,0.04,-0.2
11423,3520,2275.0,5,4188,0.0,2,548,0.75,0.4,0.16,0.2
11424,2286,2275.0,5,4188,0.0,3,548,0.5,0.6,0.36,0.0
11425,3228,2275.0,5,4188,0.0,4,548,0.0,0.8,0.64,0.0
11426,2277,2275.0,5,4188,0.0,5,548,0.0,1.0,1.0,0.0
11427,4418,2275.0,5,4189,1.0,1,550,0.666666666667,0.2,0.04,-0.2
11428,3520,2275.0,5,4189,0.0,2,550,0.75,0.4,0.16,0.2
11429,2286,2275.0,5,4189,0.0,3,550,0.5,0.6,0.36,0.0
11430,3228,2275.0,5,4189,0.0,4,550,0.0,0.8,0.64,0.0
11431,2277,2275.0,5,4189,0.0,5,550,0.0,1.0,1.0,0.0
11432,4418,2275.0,6,4190,0.0,1,1164,0.666666666667,0.166666666667,0.0277777777778,-0.166666666667
11433,3520,2275.0,6,4190,0.0,2,1164,0.75,0.333333333333,0.111111111111,0.166666666667
11434,2286,2275.0,6,4190,0.0,3,1164,0.5,0.5,0.25,0.0
11435,3228,2275.0,6,4190,0.0,4,1164,0.0,0.666666666667,0.444444444444,0.0
11436,2277,2275.0,6,4190,0.0,5,1164,0.0,0.833333333333,0.694444444444,0.0
11437,13334,2275.0,6,4190,1.0,6,1164,0.0,1.0,1.0,0.0
11438,2298,2276.0,1,4191,1.0,1,5,0.0,1.0,1.0,0.0
11439,2298,2276.0,1,4192,1.0,1,6,0.0,1.0,1.0,0.0
11440,2287,2276.0,2,4193,1.0,1,17,0.0,0.5,0.25,0.0
11441,2298,2276.0,2,4193,0.0,2,17,0.0,1.0,1.0,0.0
11442,2287,2276.0,2,4194,1.0,1,18,0.0,0.5,0.25,0.0
11443,2298,2276.0,2,4194,0.0,2,18,0.0,1.0,1.0,0.0
11444,2287,2276.0,3,4195,0.0,1,69,0.0,0.333333333333,0.111111111111,0.0
11445,2403,2276.0,3,4195,1.0,2,69,0.0,0.666666666667,0.444444444444,0.0
11446,2298,2276.0,3,4195,0.0,3,69,0.0,1.0,1.0,0.0
11447,2403,2276.0,3,4196,1.0,1,70,0.0,0.333333333333,0.111111111111,0.0
11448,2287,2276.0,3,4196,0.0,2,70,0.0,0.666666666667,0.444444444444,0.0
11449,2298,2276.0,3,4196,0.0,3,70,0.0,1.0,1.0,0.0
11450,2403,2276.0,4,4197,0.0,1,113,0.0,0.25,0.0625,0.0
11451,2287,2276.0,4,4197,0.0,2,113,0.0,0.5,0.25,0.0
11452,2784,2276.0,4,4197,1.0,3,113,0.0,0.75,0.5625,0.0
11453,2298,2276.0,4,4197,0.0,4,113,0.0,1.0,1.0,0.0
11454,2784,2276.0,4,4198,1.0,1,114,0.0,0.25,0.0625,0.0
11455,2403,2276.0,4,4198,0.0,2,114,0.0,0.5,0.25,0.0
11456,2287,2276.0,4,4198,0.0,3,114,0.0,0.75,0.5625,0.0
11457,2298,2276.0,4,4198,0.0,4,114,0.0,1.0,1.0,0.0
11458,2784,2276.0,5,4199,0.0,1,843,0.0,0.2,0.04,0.0
11459,2403,2276.0,5,4199,0.0,2,843,0.0,0.4,0.16,0.0
11460,2287,2276.0,5,4199,0.0,3,843,0.0,0.6,0.36,0.0
11461,7029,2276.0,5,4199,1.0,4,843,0.0,0.8,0.64,0.0
11462,2298,2276.0,5,4199,0.0,5,843,0.0,1.0,1.0,0.0
11463,2280,2279.0,2,4200,7.0,1,0,0.0,0.5,0.25,0.0
11464,2282,2279.0,2,4200,2.0,2,0,0.0,1.0,1.0,0.0
11465,2280,2279.0,2,4201,1.0,1,1,0.0,0.5,0.25,0.0
11466,2282,2279.0,2,4201,1.0,2,1,0.0,1.0,1.0,0.0
11467,2280,2279.0,2,4202,0.0,1,2,0.0,0.5,0.25,-0.5
11468,2282,2279.0,2,4202,1.0,2,2,0.666666666667,1.0,1.0,0.5
11469,2280,2279.0,2,4203,1.0,1,3,0.875,0.5,0.25,0.0
11470,2282,2279.0,2,4203,0.0,2,3,0.666666666667,1.0,1.0,0.0
11471,2280,2279.0,2,4204,1.0,1,8,0.888888888889,0.5,0.25,0.0
11472,2282,2279.0,2,4204,1.0,2,8,0.75,1.0,1.0,0.0
11473,2280,2279.0,3,4205,0.0,1,9,0.888888888889,0.333333333333,0.111111111111,0.0
11474,2282,2279.0,3,4205,0.0,2,9,0.75,0.666666666667,0.444444444444,0.0
11475,2281,2279.0,3,4205,1.0,3,9,0.0,1.0,1.0,0.0
11476,2280,2279.0,3,4206,1.0,1,10,0.9,0.333333333333,0.111111111111,0.0
11477,2282,2279.0,3,4206,0.0,2,10,0.75,0.666666666667,0.444444444444,0.0
11478,2281,2279.0,3,4206,0.0,3,10,0.0,1.0,1.0,0.0
11479,2280,2279.0,3,4207,0.0,1,183,0.9,0.333333333333,0.111111111111,0.0
11480,2282,2279.0,3,4207,1.0,2,183,0.8,0.666666666667,0.444444444444,0.0
11481,2281,2279.0,3,4207,0.0,3,183,0.0,1.0,1.0,0.0
11482,2280,2279.0,3,4208,0.0,1,500,0.9,0.333333333333,0.111111111111,0.0
11483,2282,2279.0,3,4208,1.0,2,500,0.833333333333,0.666666666667,0.444444444444,0.0
11484,2281,2279.0,3,4208,0.0,3,500,0.0,1.0,1.0,0.0
11485,2280,2279.0,3,4209,1.0,1,547,0.909090909091,0.333333333333,0.111111111111,0.0
11486,2282,2279.0,3,4209,1.0,2,547,0.857142857143,0.666666666667,0.444444444444,0.0
11487,2281,2279.0,3,4209,0.0,3,547,0.0,1.0,1.0,0.0
11488,2280,2279.0,3,4210,0.0,1,560,0.909090909091,0.333333333333,0.111111111111,0.0
11489,2282,2279.0,3,4210,1.0,2,560,0.875,0.666666666667,0.444444444444,0.0
11490,2281,2279.0,3,4210,0.0,3,560,0.0,1.0,1.0,0.0
11491,2280,2279.0,3,4211,0.0,1,631,0.909090909091,0.333333333333,0.111111111111,0.0
11492,2282,2279.0,3,4211,1.0,2,631,0.888888888889,0.666666666667,0.444444444444,0.0
11493,2281,2279.0,3,4211,0.0,3,631,0.0,1.0,1.0,0.0
11494,2280,2279.0,3,4212,1.0,1,659,0.916666666667,0.333333333333,0.111111111111,0.0
11495,2282,2279.0,3,4212,0.0,2,659,0.888888888889,0.666666666667,0.444444444444,0.0
11496,2281,2279.0,3,4212,0.0,3,659,0.0,1.0,1.0,0.0
11497,2280,2279.0,3,4213,1.0,1,833,0.923076923077,0.333333333333,0.111111111111,0.0
11498,2282,2279.0,3,4213,0.0,2,833,0.888888888889,0.666666666667,0.444444444444,0.0
11499,2281,2279.0,3,4213,0.0,3,833,0.0,1.0,1.0,0.0
11500,2280,2279.0,3,4214,0.0,1,944,0.923076923077,0.333333333333,0.111111111111,0.0
11501,2282,2279.0,3,4214,1.0,2,944,0.9,0.666666666667,0.444444444444,0.0
11502,2281,2279.0,3,4214,0.0,3,944,0.0,1.0,1.0,0.0
11503,2280,2279.0,3,4215,1.0,1,1014,0.928571428571,0.333333333333,0.111111111111,0.0
11504,2282,2279.0,3,4215,1.0,2,1014,0.909090909091,0.666666666667,0.444444444444,0.0
11505,2281,2279.0,3,4215,0.0,3,1014,0.0,1.0,1.0,0.0
11506,2280,2279.0,4,4216,0.0,1,1111,0.928571428571,0.25,0.0625,0.0
11507,2282,2279.0,4,4216,0.0,2,1111,0.909090909091,0.5,0.25,0.0
11508,12864,2279.0,4,4216,1.0,3,1111,0.0,0.75,0.5625,0.0
11509,2281,2279.0,4,4216,0.0,4,1111,0.0,1.0,1.0,0.0
11510,2280,2279.0,4,4217,0.0,1,1112,0.928571428571,0.25,0.0625,0.0
11511,2282,2279.0,4,4217,1.0,2,1112,0.916666666667,0.5,0.25,0.0
11512,12864,2279.0,4,4217,0.0,3,1112,0.0,0.75,0.5625,0.0
11513,2281,2279.0,4,4217,0.0,4,1112,0.0,1.0,1.0,0.0
11514,2280,2279.0,4,4218,0.0,1,1117,0.928571428571,0.25,0.0625,0.0
11515,2282,2279.0,4,4218,1.0,2,1117,0.923076923077,0.5,0.25,0.0
11516,12864,2279.0,4,4218,0.0,3,1117,0.0,0.75,0.5625,0.0
11517,2281,2279.0,4,4218,0.0,4,1117,0.0,1.0,1.0,0.0
11518,2284,2283.0,1,4219,2.0,1,0,0.0,1.0,1.0,0.0
11519,2284,2283.0,2,4220,1.0,1,1,0.0,0.5,0.25,0.0
11520,2285,2283.0,2,4220,1.0,2,1,0.0,1.0,1.0,0.0
11521,2284,2283.0,2,4221,1.0,1,2,0.666666666667,0.5,0.25,0.0
11522,2285,2283.0,2,4221,1.0,2,2,0.0,1.0,1.0,0.0
11523,2284,2283.0,2,4222,1.0,1,3,0.75,0.5,0.25,0.0
11524,2285,2283.0,2,4222,0.0,2,3,0.0,1.0,1.0,0.0
11525,2284,2283.0,2,4223,1.0,1,4,0.8,0.5,0.25,0.0
11526,2285,2283.0,2,4223,1.0,2,4,0.5,1.0,1.0,0.0
11527,2284,2283.0,2,4224,1.0,1,8,0.833333333333,0.5,0.25,0.0
11528,2285,2283.0,2,4224,0.0,2,8,0.5,1.0,1.0,0.0
11529,2284,2283.0,2,4225,1.0,1,16,0.857142857143,0.5,0.25,0.0
11530,2285,2283.0,2,4225,0.0,2,16,0.5,1.0,1.0,0.0
11531,2284,2283.0,2,4226,1.0,1,1001,0.875,0.5,0.25,0.0
11532,2285,2283.0,2,4226,0.0,2,1001,0.5,1.0,1.0,0.0
11533,2284,2283.0,3,4227,0.0,1,1047,0.875,0.333333333333,0.111111111111,0.0
11534,2285,2283.0,3,4227,0.0,2,1047,0.5,0.666666666667,0.444444444444,0.0
11535,12359,2283.0,3,4227,1.0,3,1047,0.0,1.0,1.0,0.0
11536,2284,2283.0,3,4228,1.0,1,1050,0.888888888889,0.333333333333,0.111111111111,0.0
11537,2285,2283.0,3,4228,0.0,2,1050,0.5,0.666666666667,0.444444444444,0.0
11538,12359,2283.0,3,4228,0.0,3,1050,0.0,1.0,1.0,0.0
11539,2284,2283.0,3,4229,1.0,1,1051,0.9,0.333333333333,0.111111111111,0.0
11540,2285,2283.0,3,4229,0.0,2,1051,0.5,0.666666666667,0.444444444444,0.0
11541,12359,2283.0,3,4229,0.0,3,1051,0.0,1.0,1.0,0.0
11542,2296,2295.0,1,4230,2.0,1,0,0.0,1.0,1.0,0.0
11543,2296,2295.0,1,4231,1.0,1,1,0.0,1.0,1.0,0.0
11544,2296,2295.0,1,4232,1.0,1,2,0.666666666667,1.0,1.0,0.0
11545,2296,2295.0,2,4233,0.0,1,11,0.666666666667,0.5,0.25,0.0
11546,2320,2295.0,2,4233,1.0,2,11,0.0,1.0,1.0,0.0
11547,2296,2295.0,3,4234,0.0,1,51,0.666666666667,0.333333333333,0.111111111111,0.0
11548,2532,2295.0,3,4234,1.0,2,51,0.0,0.666666666667,0.444444444444,0.0
11549,2320,2295.0,3,4234,0.0,3,51,0.0,1.0,1.0,0.0
11550,2320,2295.0,3,4235,0.0,1,167,0.0,0.333333333333,0.111111111111,-0.333333333333
11551,2296,2295.0,3,4235,1.0,2,167,0.75,0.666666666667,0.444444444444,0.333333333333
11552,2532,2295.0,3,4235,0.0,3,167,0.0,1.0,1.0,0.0
11553,2296,2295.0,4,4236,0.0,1,495,0.75,0.25,0.0625,0.0
11554,2308,2295.0,4,4236,1.0,2,495,0.0,0.5,0.25,0.0
11555,2320,2295.0,4,4236,0.0,3,495,0.0,0.75,0.5625,0.0
11556,2532,2295.0,4,4236,0.0,4,495,0.0,1.0,1.0,0.0
11557,2307,2304.0,1,4237,1.0,1,1,0.0,1.0,1.0,0.0
11558,2307,2304.0,2,4238,1.0,1,2,0.0,0.5,0.25,0.0
11559,2309,2304.0,2,4238,1.0,2,2,0.0,1.0,1.0,0.0
11560,2307,2304.0,2,4239,1.0,1,3,0.5,0.5,0.25,0.0
11561,2309,2304.0,2,4239,1.0,2,3,0.0,1.0,1.0,0.0
11562,2307,2304.0,2,4240,1.0,1,11,0.666666666667,0.5,0.25,0.0
11563,2309,2304.0,2,4240,0.0,2,11,0.0,1.0,1.0,0.0
11564,2307,2304.0,3,4241,0.0,1,18,0.666666666667,0.333333333333,0.111111111111,0.0
11565,2309,2304.0,3,4241,0.0,2,18,0.0,0.666666666667,0.444444444444,0.0
11566,2375,2304.0,3,4241,1.0,3,18,0.0,1.0,1.0,0.0
11567,2307,2304.0,3,4242,1.0,1,376,0.75,0.333333333333,0.111111111111,0.0
11568,2309,2304.0,3,4242,0.0,2,376,0.0,0.666666666667,0.444444444444,0.0
11569,2375,2304.0,3,4242,0.0,3,376,0.0,1.0,1.0,0.0
11570,2306,2305.0,1,4243,2.0,1,0,0.0,1.0,1.0,0.0
11571,2306,2305.0,1,4244,3.0,1,1,0.0,1.0,1.0,0.0
11572,2306,2305.0,1,4245,2.0,1,2,0.666666666667,1.0,1.0,0.0
11573,2306,2305.0,1,4246,1.0,1,3,0.833333333333,1.0,1.0,0.0
11574,2306,2305.0,1,4247,1.0,1,5,0.875,1.0,1.0,0.0
11575,2306,2305.0,1,4248,2.0,1,15,0.888888888889,1.0,1.0,0.0
11576,2306,2305.0,1,4249,1.0,1,891,0.9,1.0,1.0,0.0
11577,2306,2305.0,2,4250,0.0,1,931,0.9,0.5,0.25,0.0
11578,10480,2305.0,2,4250,1.0,2,931,0.0,1.0,1.0,0.0
11579,2312,2311.0,3,4251,1.0,1,0,0.0,0.333333333333,0.111111111111,0.0
11580,2313,2311.0,3,4251,3.0,2,0,0.0,0.666666666667,0.444444444444,0.0
11581,2314,2311.0,3,4251,2.0,3,0,0.0,1.0,1.0,0.0
11582,2314,2311.0,3,4252,1.0,1,1,0.0,0.333333333333,0.111111111111,0.0
11583,2313,2311.0,3,4252,1.0,2,1,0.0,0.666666666667,0.444444444444,0.0
11584,2312,2311.0,3,4252,1.0,3,1,0.0,1.0,1.0,0.0
11585,2314,2311.0,3,4253,2.0,1,2,0.666666666667,0.333333333333,0.111111111111,-0.333333333333
11586,2312,2311.0,3,4253,1.0,2,2,0.5,0.666666666667,0.444444444444,-0.333333333333
11587,2313,2311.0,3,4253,1.0,3,2,0.75,1.0,1.0,0.666666666667
11588,2314,2311.0,3,4254,1.0,1,4,0.75,0.333333333333,0.111111111111,-0.333333333333
11589,2312,2311.0,3,4254,1.0,2,4,0.666666666667,0.666666666667,0.444444444444,-0.333333333333
11590,2313,2311.0,3,4254,1.0,3,4,0.8,1.0,1.0,0.666666666667
11591,2322,2321.0,1,4255,1.0,1,0,0.0,1.0,1.0,0.0
11592,2322,2321.0,1,4256,1.0,1,1,0.0,1.0,1.0,0.0
11593,2322,2321.0,1,4257,1.0,1,3,0.5,1.0,1.0,0.0
11594,2322,2321.0,2,4258,1.0,1,4,0.666666666667,0.5,0.25,0.0
11595,2333,2321.0,2,4258,3.0,2,4,0.0,1.0,1.0,0.0
11596,2322,2321.0,2,4259,0.0,1,5,0.666666666667,0.5,0.25,0.0
11597,2333,2321.0,2,4259,1.0,2,5,0.0,1.0,1.0,0.0
11598,2322,2321.0,2,4260,0.0,1,163,0.666666666667,0.5,0.25,0.0
11599,2333,2321.0,2,4260,1.0,2,163,0.25,1.0,1.0,0.0
11600,2325,2324.0,1,4261,6.0,1,0,0.0,1.0,1.0,0.0
11601,2325,2324.0,1,4262,2.0,1,1,0.0,1.0,1.0,0.0
11602,2325,2324.0,1,4263,1.0,1,2,0.857142857143,1.0,1.0,0.0
11603,2325,2324.0,1,4264,1.0,1,3,0.888888888889,1.0,1.0,0.0
11604,2325,2324.0,1,4265,1.0,1,5,0.9,1.0,1.0,0.0
11605,2325,2324.0,1,4266,1.0,1,11,0.909090909091,1.0,1.0,0.0
11606,2325,2324.0,2,4267,0.0,1,17,0.909090909091,0.5,0.25,0.0
11607,2340,2324.0,2,4267,1.0,2,17,0.0,1.0,1.0,0.0
11608,2328,2327.0,2,4268,4.0,1,0,0.0,0.5,0.25,0.0
11609,2329,2327.0,2,4268,1.0,2,0,0.0,1.0,1.0,0.0
11610,2328,2327.0,2,4269,4.0,1,1,0.0,0.5,0.25,0.0
11611,2329,2327.0,2,4269,4.0,2,1,0.0,1.0,1.0,0.0
11612,2328,2327.0,2,4270,1.0,1,2,0.8,0.5,0.25,0.0
11613,2329,2327.0,2,4270,1.0,2,2,0.5,1.0,1.0,0.0
11614,2328,2327.0,3,4271,0.0,1,7,0.8,0.333333333333,0.111111111111,0.0
11615,2329,2327.0,3,4271,0.0,2,7,0.5,0.666666666667,0.444444444444,0.0
11616,2361,2327.0,3,4271,1.0,3,7,0.0,1.0,1.0,0.0
11617,2328,2327.0,3,4272,1.0,1,8,0.888888888889,0.333333333333,0.111111111111,0.0
11618,2329,2327.0,3,4272,1.0,2,8,0.833333333333,0.666666666667,0.444444444444,0.0
11619,2361,2327.0,3,4272,1.0,3,8,0.0,1.0,1.0,0.0
11620,2328,2327.0,3,4273,1.0,1,10,0.9,0.333333333333,0.111111111111,0.0
11621,2361,2327.0,3,4273,1.0,2,10,0.5,0.666666666667,0.444444444444,-0.333333333333
11622,2329,2327.0,3,4273,0.0,3,10,0.833333333333,1.0,1.0,0.333333333333
11623,2328,2327.0,3,4274,0.0,1,13,0.9,0.333333333333,0.111111111111,0.0
11624,2329,2327.0,3,4274,1.0,2,13,0.857142857143,0.666666666667,0.444444444444,0.0
11625,2361,2327.0,3,4274,0.0,3,13,0.5,1.0,1.0,0.0
11626,2328,2327.0,3,4275,1.0,1,17,0.909090909091,0.333333333333,0.111111111111,0.0
11627,2329,2327.0,3,4275,0.0,2,17,0.857142857143,0.666666666667,0.444444444444,0.0
11628,2361,2327.0,3,4275,0.0,3,17,0.5,1.0,1.0,0.0
11629,2328,2327.0,3,4276,0.0,1,29,0.909090909091,0.333333333333,0.111111111111,0.0
11630,2329,2327.0,3,4276,1.0,2,29,0.875,0.666666666667,0.444444444444,0.0
11631,2361,2327.0,3,4276,0.0,3,29,0.5,1.0,1.0,0.0
11632,2328,2327.0,3,4277,1.0,1,563,0.916666666667,0.333333333333,0.111111111111,0.0
11633,2329,2327.0,3,4277,0.0,2,563,0.875,0.666666666667,0.444444444444,0.0
11634,2361,2327.0,3,4277,0.0,3,563,0.5,1.0,1.0,0.0
11635,2328,2327.0,3,4278,1.0,1,586,0.923076923077,0.333333333333,0.111111111111,0.0
11636,2329,2327.0,3,4278,0.0,2,586,0.875,0.666666666667,0.444444444444,0.0
11637,2361,2327.0,3,4278,0.0,3,586,0.5,1.0,1.0,0.0
11638,2328,2327.0,3,4279,1.0,1,613,0.928571428571,0.333333333333,0.111111111111,0.0
11639,2329,2327.0,3,4279,0.0,2,613,0.875,0.666666666667,0.444444444444,0.0
11640,2361,2327.0,3,4279,0.0,3,613,0.5,1.0,1.0,0.0
11641,2328,2327.0,3,4280,0.0,1,615,0.928571428571,0.333333333333,0.111111111111,0.0
11642,2329,2327.0,3,4280,1.0,2,615,0.888888888889,0.666666666667,0.444444444444,0.0
11643,2361,2327.0,3,4280,0.0,3,615,0.5,1.0,1.0,0.0
11644,2328,2327.0,3,4281,1.0,1,672,0.933333333333,0.333333333333,0.111111111111,0.0
11645,2329,2327.0,3,4281,0.0,2,672,0.888888888889,0.666666666667,0.444444444444,0.0
11646,2361,2327.0,3,4281,0.0,3,672,0.5,1.0,1.0,0.0
11647,2328,2327.0,3,4282,1.0,1,741,0.9375,0.333333333333,0.111111111111,0.0
11648,2329,2327.0,3,4282,0.0,2,741,0.888888888889,0.666666666667,0.444444444444,0.0
11649,2361,2327.0,3,4282,0.0,3,741,0.5,1.0,1.0,0.0
11650,2328,2327.0,3,4283,0.0,1,745,0.9375,0.333333333333,0.111111111111,0.0
11651,2329,2327.0,3,4283,1.0,2,745,0.9,0.666666666667,0.444444444444,0.0
11652,2361,2327.0,3,4283,0.0,3,745,0.5,1.0,1.0,0.0
11653,2328,2327.0,5,4284,0.0,1,813,0.9375,0.2,0.04,0.0
11654,2329,2327.0,5,4284,0.0,2,813,0.9,0.4,0.16,0.0
11655,2361,2327.0,5,4284,0.0,3,813,0.5,0.6,0.36,0.0
11656,2332,2327.0,5,4284,1.0,4,813,0.0,0.8,0.64,0.0
11657,8371,2327.0,5,4284,1.0,5,813,0.0,1.0,1.0,0.0
11658,2328,2327.0,5,4285,1.0,1,814,0.941176470588,0.2,0.04,0.0
11659,2329,2327.0,5,4285,0.0,2,814,0.9,0.4,0.16,0.0
11660,2361,2327.0,5,4285,0.0,3,814,0.5,0.6,0.36,0.0
11661,2332,2327.0,5,4285,0.0,4,814,0.0,0.8,0.64,0.0
11662,8371,2327.0,5,4285,0.0,5,814,0.0,1.0,1.0,0.0
11663,2328,2327.0,5,4286,1.0,1,885,0.944444444444,0.2,0.04,0.0
11664,2329,2327.0,5,4286,0.0,2,885,0.9,0.4,0.16,0.0
11665,2361,2327.0,5,4286,0.0,3,885,0.5,0.6,0.36,0.0
11666,2332,2327.0,5,4286,0.0,4,885,0.0,0.8,0.64,0.0
