,index,AnsRank,Votes,Age_vot,ReScore,Norm_Pos,Norm_Pos_2,Norm_DRank
8349,3475,2,1.0,494,0.947368421053,0.25,0.0625,-0.5
8350,3475,3,0.0,494,0.0,0.0,0.0,-0.25
8351,3476,1,0.0,692,0.9,-0.25,0.0625,-0.75
8352,3476,2,0.0,692,0.0,-0.25,0.0625,-0.5
8353,3476,3,1.0,692,0.952380952381,0.5,0.25,-0.25
8354,3477,1,1.0,1061,0.909090909091,-0.25,0.0625,-0.75
8355,3477,2,0.0,1061,0.0,-0.25,0.0625,-0.5
8356,3477,3,1.0,1061,0.954545454545,0.5,0.25,-0.25
8357,3478,1,1.0,1155,0.916666666667,-0.25,0.0625,-0.75
8358,3478,2,0.0,1155,0.0,-0.25,0.0625,-0.5
8359,3478,3,0.0,1155,0.954545454545,0.5,0.25,-0.25
8379,3498,1,0.0,13,0.666666666667,0.0,0.0,-0.666666666667
8380,3498,2,1.0,13,0.0,0.0,0.0,-0.333333333333
8381,3499,1,1.0,16,0.857142857143,0.0,0.0,-0.666666666667
8382,3499,2,0.0,16,0.0,0.0,0.0,-0.333333333333
8384,3501,1,1.0,127,0.0,0.0,0.0,-0.666666666667
8385,3501,2,0.0,127,0.0,0.0,0.0,-0.333333333333
8387,3503,1,0.0,2,0.0,0.0,0.0,-0.666666666667
8388,3503,2,2.0,2,0.0,0.0,0.0,-0.333333333333
8389,3504,1,0.0,3,0.0,0.0,0.0,-0.666666666667
8390,3504,2,1.0,3,0.0,0.0,0.0,-0.333333333333
8391,3505,1,0.0,4,0.0,-0.25,0.0625,-0.75
8392,3505,2,1.0,4,0.5,0.25,0.0625,-0.5
8393,3505,3,1.0,4,0.0,0.0,0.0,-0.25
8404,3516,1,1.0,549,0.8,0.0,0.0,-0.666666666667
8405,3516,2,0.0,549,0.5,0.0,0.0,-0.333333333333
8406,3517,1,1.0,550,-0.5,-1.0,0.333333333333,-0.666666666667
8407,3517,2,0.0,550,0.3,0.0,0.0,-0.333333333333
8408,3518,1,3.0,578,0.333333333333,-0.333333333333,-0.111111111111,-0.666666666667
8409,3518,2,0.0,578,-0.5,-0.666666666667,0.0,-0.333333333333
8410,3519,1,1.0,656,0.357142857143,-0.333333333333,-0.111111111111,-0.666666666667
8411,3519,2,0.0,656,-0.5,-0.666666666667,0.0,-0.333333333333
8412,3520,1,1.0,781,0.4,-0.333333333333,-0.111111111111,-0.666666666667
8413,3520,2,0.0,781,-0.5,-0.666666666667,0.0,-0.333333333333
8414,3521,1,1.0,804,0.409090909091,-0.333333333333,-0.111111111111,-0.666666666667
8415,3521,2,0.0,804,-0.5,-0.666666666667,0.0,-0.333333333333
8416,3522,1,1.0,1026,0.416666666667,-0.333333333333,-0.111111111111,-0.666666666667
8417,3522,2,0.0,1026,-0.5,-0.666666666667,0.0,-0.333333333333
8418,3523,1,1.0,1027,0.666666666667,-0.333333333333,0.111111111111,-0.666666666667
8419,3523,2,0.0,1027,0.916666666667,0.333333333333,0.111111111111,-0.333333333333
8420,3524,1,1.0,1032,0.923076923077,0.0,0.0,-0.666666666667
8421,3524,2,0.0,1032,0.666666666667,0.0,0.0,-0.333333333333
8422,3525,1,1.0,1042,0.75,-0.333333333333,0.111111111111,-0.666666666667
8423,3525,2,1.0,1042,0.928571428571,0.333333333333,0.111111111111,-0.333333333333
8426,3528,1,0.0,320,0.8,0.0,0.0,-0.666666666667
8427,3528,2,0.0,320,0.0,0.0,0.0,-0.333333333333
8428,3529,1,1.0,321,0.833333333333,0.0,0.0,-0.666666666667
8429,3529,2,1.0,321,0.5,0.0,0.0,-0.333333333333
8430,3530,1,0.0,372,0.833333333333,0.0,0.0,-0.75
8431,3530,2,0.0,372,0.5,0.0,0.0,-0.5
8432,3530,3,0.0,372,0.0,0.0,0.0,-0.25
8433,3531,1,0.0,373,0.833333333333,0.0,0.0,-0.75
8434,3531,2,1.0,373,0.0,-0.25,0.0625,-0.5
8435,3531,3,0.0,373,0.5,0.25,0.0625,-0.25
8436,3532,1,0.0,851,0.833333333333,0.0,0.0,-0.8
8437,3532,2,0.0,851,0.0,-0.2,0.04,-0.6
8438,3532,3,0.0,851,0.5,0.2,0.04,-0.4
8439,3532,4,0.0,851,0.0,0.0,0.0,-0.2
8440,3533,1,1.0,852,0.857142857143,0.0,0.0,-0.8
8441,3533,2,1.0,852,0.0,-0.2,0.04,-0.6
8442,3533,3,0.0,852,0.0,-0.2,0.04,-0.4
8443,3533,4,0.0,852,0.5,0.4,0.16,-0.2
8444,3534,1,0.0,854,0.857142857143,0.0,0.0,-0.8
8445,3534,2,1.0,854,0.666666666667,0.0,0.0,-0.6
8446,3534,3,0.0,854,0.0,-0.2,0.04,-0.4
8447,3534,4,0.0,854,0.5,0.2,0.04,-0.2
8448,3535,1,0.0,856,0.857142857143,0.0,0.0,-0.8
8449,3535,2,1.0,856,0.75,0.0,0.0,-0.6
8450,3535,3,0.0,856,0.0,-0.2,0.04,-0.4
8451,3535,4,0.0,856,0.5,0.2,0.04,-0.2
8452,3536,1,2.0,857,0.875,0.0,0.0,-0.8
8453,3536,2,0.0,857,0.75,0.0,0.0,-0.6
8454,3536,3,0.0,857,0.0,-0.2,0.04,-0.4
8455,3536,4,0.0,857,0.5,0.2,0.04,-0.2
8456,3537,1,0.0,864,0.875,0.0,0.0,-0.8
8457,3537,2,4.0,864,0.8,0.0,0.0,-0.6
8458,3537,3,0.0,864,0.0,-0.2,0.04,-0.4
8459,3537,4,0.0,864,0.5,0.2,0.04,-0.2
8460,3538,1,1.0,1183,0.888888888889,0.0,0.0,-0.8
8461,3538,2,1.0,1183,0.833333333333,0.0,0.0,-0.6
8462,3538,3,0.0,1183,0.0,-0.2,0.04,-0.4
8463,3538,4,0.0,1183,0.5,0.2,0.04,-0.2
8468,3543,1,1.0,669,0.857142857143,0.0,0.0,-0.666666666667
8469,3543,2,1.0,669,0.0,0.0,0.0,-0.333333333333
8470,3544,1,1.0,670,0.875,0.0,0.0,-0.666666666667
8471,3544,2,1.0,670,0.0,0.0,0.0,-0.333333333333
8472,3545,1,1.0,671,0.888888888889,0.0,0.0,-0.666666666667
8473,3545,2,0.0,671,0.0,0.0,0.0,-0.333333333333
8474,3546,1,1.0,672,0.9,0.0,0.0,-0.666666666667
8475,3546,2,0.0,672,0.0,0.0,0.0,-0.333333333333
8476,3547,1,1.0,674,0.909090909091,0.0,0.0,-0.666666666667
8477,3547,2,0.0,674,0.0,0.0,0.0,-0.333333333333
8478,3548,1,1.0,675,0.916666666667,0.0,0.0,-0.666666666667
8479,3548,2,0.0,675,0.0,0.0,0.0,-0.333333333333
8480,3549,1,1.0,678,0.923076923077,0.0,0.0,-0.666666666667
8481,3549,2,0.0,678,0.0,0.0,0.0,-0.333333333333
8482,3550,1,1.0,683,0.928571428571,0.0,0.0,-0.666666666667
8483,3550,2,0.0,683,0.0,0.0,0.0,-0.333333333333
8484,3551,1,1.0,689,0.933333333333,0.0,0.0,-0.666666666667
8485,3551,2,0.0,689,0.0,0.0,0.0,-0.333333333333
8486,3552,1,2.0,705,0.9375,0.0,0.0,-0.666666666667
8487,3552,2,0.0,705,0.0,0.0,0.0,-0.333333333333
8488,3553,1,1.0,707,0.941176470588,0.0,0.0,-0.666666666667
8489,3553,2,0.0,707,0.0,0.0,0.0,-0.333333333333
8490,3554,1,1.0,712,0.947368421053,0.0,0.0,-0.666666666667
8491,3554,2,0.0,712,0.0,0.0,0.0,-0.333333333333
8492,3555,1,0.0,741,0.947368421053,0.0,0.0,-0.75
8493,3555,2,0.0,741,0.0,0.0,0.0,-0.5
8494,3555,3,1.0,741,0.0,0.0,0.0,-0.25
8495,3556,1,0.0,742,0.947368421053,0.0,0.0,-0.75
8496,3556,2,1.0,742,0.5,0.0,0.0,-0.5
8497,3556,3,0.0,742,0.0,0.0,0.0,-0.25
8498,3557,1,1.0,747,0.95,0.0,0.0,-0.75
8499,3557,2,0.0,747,0.5,0.0,0.0,-0.5
8500,3557,3,0.0,747,0.0,0.0,0.0,-0.25
8501,3558,1,1.0,969,0.952380952381,0.0,0.0,-0.75
8502,3558,2,0.0,969,0.5,0.0,0.0,-0.5
8503,3558,3,0.0,969,0.0,0.0,0.0,-0.25
8510,3565,1,0.0,327,0.909090909091,0.0,0.0,-0.666666666667
8511,3565,2,0.0,327,0.75,0.0,0.0,-0.333333333333
8512,3566,1,0.0,328,0.909090909091,0.0,0.0,-0.666666666667
8513,3566,2,0.0,328,0.75,0.0,0.0,-0.333333333333
8514,3567,1,1.0,329,0.916666666667,0.0,0.0,-0.75
8515,3567,2,0.0,329,0.75,0.0,0.0,-0.5
8516,3567,3,1.0,329,0.0,0.0,0.0,-0.25
8518,3569,1,1.0,2,0.5,0.0,0.0,-0.666666666667
8519,3569,2,1.0,2,0.0,0.0,0.0,-0.333333333333
8520,3570,1,0.0,3,0.5,0.0,0.0,-0.666666666667
8521,3570,2,1.0,3,0.0,0.0,0.0,-0.333333333333
8522,3571,1,0.0,4,-0.5,-1.0,0.333333333333,-0.666666666667
8523,3571,2,1.0,4,0.357142857143,0.0,0.0,-0.333333333333
8524,3572,1,0.0,473,-0.857142857143,-1.33333333333,0.0,-0.666666666667
8525,3572,2,1.0,473,-0.190476190476,-0.666666666667,-0.444444444444,-0.333333333333
8526,3573,1,4.0,0,0.0,0.0,0.0,-0.75
8527,3573,2,2.0,0,0.0,0.0,0.0,-0.5
8528,3573,3,2.0,0,0.0,0.0,0.0,-0.25
8529,3574,1,2.0,1,0.0,0.0,0.0,-0.75
8530,3574,2,1.0,1,0.0,0.0,0.0,-0.5
8531,3574,3,1.0,1,0.0,0.0,0.0,-0.25
8532,3575,1,2.0,2,0.75,-0.5,0.0,-0.75
8533,3575,2,1.0,2,0.8,0.0,0.0,-0.5
8534,3575,3,1.0,2,-0.666666666667,-0.5,0.0,-0.25
8535,3576,1,1.0,3,1.5,0.0,0.0,-0.75
8536,3576,2,2.0,3,1.5,0.0,0.0,-0.5
8537,3576,3,0.0,3,0.0,0.0,0.0,-0.25
8538,3577,1,1.0,9,1.54166666667,-0.25,-0.0625,-0.75
8539,3577,2,0.0,9,1.5,-0.25,-0.0625,-0.5
8540,3577,3,1.0,9,-0.133333333333,-0.5,0.0,-0.25
8541,3578,1,1.0,22,1.55555555556,-0.25,-0.0625,-0.75
8542,3578,2,0.0,22,1.5,-0.25,-0.0625,-0.5
8543,3578,3,0.0,22,-0.133333333333,-0.5,0.0,-0.25
8544,3579,1,0.0,23,1.55555555556,-0.2,-0.04,-0.8
8545,3579,2,0.0,23,1.5,-0.2,-0.04,-0.6
8546,3579,3,1.0,23,0.666666666667,-0.2,-0.04,-0.4
8547,3579,4,0.0,23,-0.133333333333,-0.4,0.0,-0.2
8548,3580,1,0.0,24,1.55555555556,-0.2,-0.04,-0.8
8549,3580,2,1.0,24,0.666666666667,-0.4,0.0,-0.6
8550,3580,3,0.0,24,1.5,0.0,0.0,-0.4
8551,3580,4,0.0,24,-0.133333333333,-0.4,0.0,-0.2
8552,3581,1,1.0,35,1.56666666667,-0.2,-0.04,-0.8
8553,3581,2,0.0,35,0.666666666667,-0.4,0.0,-0.6
8554,3581,3,0.0,35,1.5,0.0,0.0,-0.4
8555,3581,4,0.0,35,-0.133333333333,-0.4,0.0,-0.2
8556,3582,1,0.0,56,1.56666666667,-0.166666666667,-0.0277777777778,-0.833333333333
8557,3582,2,0.0,56,0.666666666667,-0.333333333333,0.0,-0.666666666667
8558,3582,3,0.0,56,1.5,0.0,0.0,-0.5
8559,3582,4,2.0,56,0.666666666667,-0.166666666667,-0.0277777777778,-0.333333333333
8560,3582,5,0.0,56,-0.133333333333,-0.333333333333,0.0,-0.166666666667
8561,3583,1,1.0,57,0.909090909091,-0.333333333333,-0.111111111111,-0.833333333333
8562,3583,2,0.0,57,0.0,-0.5,-0.0833333333333,-0.666666666667
8563,3583,3,0.0,57,0.833333333333,-0.166666666667,-0.0833333333333,-0.5
8564,3583,4,0.0,57,-0.8,-0.666666666667,0.0,-0.333333333333
8565,3583,5,0.0,57,-0.666666666667,-0.333333333333,-0.111111111111,-0.166666666667
8566,3584,1,1.0,112,0.916666666667,-0.333333333333,-0.111111111111,-0.833333333333
8567,3584,2,0.0,112,0.0,-0.5,-0.0833333333333,-0.666666666667
8568,3584,3,0.0,112,0.833333333333,-0.166666666667,-0.0833333333333,-0.5
8569,3584,4,0.0,112,-0.8,-0.666666666667,0.0,-0.333333333333
8570,3584,5,0.0,112,-0.666666666667,-0.333333333333,-0.111111111111,-0.166666666667
8571,3585,1,1.0,134,0.923076923077,-0.333333333333,-0.111111111111,-0.833333333333
8572,3585,2,0.0,134,0.0,-0.5,-0.0833333333333,-0.666666666667
8573,3585,3,0.0,134,0.833333333333,-0.166666666667,-0.0833333333333,-0.5
8574,3585,4,0.0,134,-0.8,-0.666666666667,0.0,-0.333333333333
8575,3585,5,0.0,134,-0.666666666667,-0.333333333333,-0.111111111111,-0.166666666667
8576,3586,1,1.0,224,0.928571428571,-0.333333333333,-0.111111111111,-0.833333333333
8577,3586,2,1.0,224,0.5,-0.5,-0.0833333333333,-0.666666666667
8578,3586,3,0.0,224,0.833333333333,-0.166666666667,-0.0833333333333,-0.5
8579,3586,4,0.0,224,-0.8,-0.666666666667,0.0,-0.333333333333
8580,3586,5,0.0,224,-0.666666666667,-0.333333333333,-0.111111111111,-0.166666666667
8581,3587,1,1.0,351,0.933333333333,-0.333333333333,-0.111111111111,-0.833333333333
8582,3587,2,0.0,351,0.5,-0.5,-0.0833333333333,-0.666666666667
8583,3587,3,0.0,351,0.833333333333,-0.166666666667,-0.0833333333333,-0.5
8584,3587,4,0.0,351,-0.8,-0.666666666667,0.0,-0.333333333333
8585,3587,5,0.0,351,-0.666666666667,-0.333333333333,-0.111111111111,-0.166666666667
8586,3588,1,2.0,393,0.9375,-0.333333333333,-0.111111111111,-0.833333333333
8587,3588,2,0.0,393,0.5,-0.5,-0.0833333333333,-0.666666666667
8588,3588,3,0.0,393,0.833333333333,-0.166666666667,-0.0833333333333,-0.5
8589,3588,4,0.0,393,-0.8,-0.666666666667,0.0,-0.333333333333
8590,3588,5,0.0,393,-0.666666666667,-0.333333333333,-0.111111111111,-0.166666666667
8591,3589,1,0.0,485,0.9375,-0.285714285714,-0.0816326530612,-0.857142857143
8592,3589,2,0.0,485,0.5,-0.428571428571,-0.0612244897959,-0.714285714286
8593,3589,3,0.0,485,0.833333333333,-0.142857142857,-0.0612244897959,-0.571428571429
8594,3589,4,2.0,485,0.0,-0.285714285714,-0.0816326530612,-0.428571428571
8595,3589,5,0.0,485,-0.8,-0.571428571429,0.0,-0.285714285714
8596,3589,6,0.0,485,-0.666666666667,-0.285714285714,-0.0816326530612,-0.142857142857
8597,3590,1,1.0,486,0.941176470588,-0.285714285714,-0.0816326530612,-0.857142857143
8598,3590,2,1.0,486,0.857142857143,-0.285714285714,-0.0816326530612,-0.714285714286
8599,3590,3,1.0,486,0.666666666667,-0.285714285714,-0.0816326530612,-0.571428571429
8600,3590,4,0.0,486,-0.8,-0.714285714286,0.102040816327,-0.428571428571
8601,3590,5,0.0,486,-0.666666666667,-0.428571428571,-0.0612244897959,-0.285714285714
8602,3590,6,1.0,486,0.0,0.0,0.0,-0.142857142857
8631,3619,1,0.0,5,0.833333333333,0.0,0.0,-0.666666666667
8632,3619,2,0.0,5,0.8,0.0,0.0,-0.333333333333
8633,3620,1,1.0,6,0.888888888889,0.0,0.0,-0.666666666667
8634,3620,2,0.0,6,0.8,0.0,0.0,-0.333333333333
8635,3621,1,1.0,9,0.9,0.0,0.0,-0.666666666667
8636,3621,2,0.0,9,0.8,0.0,0.0,-0.333333333333
8637,3622,1,1.0,403,0.909090909091,0.0,0.0,-0.666666666667
8638,3622,2,0.0,403,0.8,0.0,0.0,-0.333333333333
8639,3623,1,1.0,408,0.916666666667,0.0,0.0,-0.666666666667
8640,3623,2,0.0,408,0.8,0.0,0.0,-0.333333333333
8641,3624,1,1.0,421,0.923076923077,0.0,0.0,-0.666666666667
8642,3624,2,0.0,421,0.8,0.0,0.0,-0.333333333333
8643,3625,1,0.0,517,0.923076923077,0.0,0.0,-0.666666666667
8644,3625,2,1.0,517,0.875,0.0,0.0,-0.333333333333
8645,3626,1,1.0,733,0.928571428571,0.0,0.0,-0.666666666667
8646,3626,2,0.0,733,0.875,0.0,0.0,-0.333333333333
8647,3627,1,1.0,759,0.933333333333,0.0,0.0,-0.666666666667
8648,3627,2,0.0,759,0.875,0.0,0.0,-0.333333333333
8649,3628,1,1.0,790,0.9375,0.0,0.0,-0.666666666667
8650,3628,2,0.0,790,0.875,0.0,0.0,-0.333333333333
8651,3629,1,1.0,919,0.941176470588,0.0,0.0,-0.666666666667
8652,3629,2,0.0,919,0.875,0.0,0.0,-0.333333333333
8654,3631,1,0.0,119,0.0,0.0,0.0,-0.666666666667
8655,3631,2,1.0,119,0.0,0.0,0.0,-0.333333333333
8656,3632,1,0.0,120,0.0,0.0,0.0,-0.666666666667
8657,3632,2,3.0,120,0.0,0.0,0.0,-0.333333333333
8658,3633,1,1.0,121,0.833333333333,0.0,0.0,-0.666666666667
8659,3633,2,1.0,121,0.5,0.0,0.0,-0.333333333333
8660,3634,1,1.0,426,0.875,0.0,0.0,-0.666666666667
8661,3634,2,0.0,426,0.5,0.0,0.0,-0.333333333333
8662,3635,1,0.0,702,0.5,-0.25,0.0625,-0.75
8663,3635,2,0.0,702,0.875,0.25,0.0625,-0.5
8664,3635,3,1.0,702,0.0,0.0,0.0,-0.25
8665,3636,1,0.0,703,0.875,0.0,0.0,-0.75
8666,3636,2,0.0,703,0.5,0.0,0.0,-0.5
8667,3636,3,0.0,703,0.0,0.0,0.0,-0.25
8668,3637,1,0.0,1103,0.5,-0.2,0.04,-0.8
8669,3637,2,0.0,1103,0.875,0.2,0.04,-0.6
8670,3637,3,3.0,1103,0.0,0.0,0.0,-0.4
8671,3637,4,0.0,1103,0.0,0.0,0.0,-0.2
8683,3649,1,0.0,717,0.833333333333,0.0,0.0,-0.666666666667
8684,3649,2,0.0,717,0.5,0.0,0.0,-0.333333333333
8685,3650,1,1.0,718,0.357142857143,-0.333333333333,-0.111111111111,-0.666666666667
8686,3650,2,1.0,718,-0.5,-0.666666666667,0.0,-0.333333333333
8687,3651,1,0.0,854,-0.857142857143,-1.25,-0.3125,-0.75
8688,3651,2,0.0,854,-0.357142857143,-0.75,-0.5625,-0.5
8689,3651,3,1.0,854,-0.857142857143,-1.0,-0.5,-0.25
8692,3654,1,1.0,2,0.666666666667,0.0,0.0,-0.666666666667
8693,3654,2,0.0,2,0.0,0.0,0.0,-0.333333333333
8694,3655,1,1.0,3,0.8,0.0,0.0,-0.666666666667
8695,3655,2,1.0,3,0.0,0.0,0.0,-0.333333333333
8696,3656,1,0.0,6,0.05,-0.333333333333,-0.111111111111,-0.666666666667
8697,3656,2,0.0,6,-0.75,-0.666666666667,0.0,-0.333333333333
8698,3657,1,1.0,10,0.083333333333,-0.333333333333,-0.111111111111,-0.666666666667
8699,3657,2,0.0,10,-0.75,-0.666666666667,0.0,-0.333333333333
8701,3659,1,3.0,1,0.0,0.0,0.0,-0.8
8702,3659,2,3.0,1,0.0,0.0,0.0,-0.6
8703,3659,3,2.0,1,0.0,0.0,0.0,-0.4
8704,3659,4,4.0,1,0.0,0.0,0.0,-0.2
8705,3660,1,0.0,2,0.0,0.0,0.0,-0.8
8706,3660,2,1.0,2,0.0,0.0,0.0,-0.6
8707,3660,3,0.0,2,0.0,0.0,0.0,-0.4
8708,3660,4,1.0,2,0.0,0.0,0.0,-0.2
8709,3661,1,0.0,3,-0.666666666667,-1.0,-0.2,-0.8
8710,3661,2,0.0,3,-0.666666666667,-1.0,-0.2,-0.6
8711,3661,3,0.0,3,-0.666666666667,-1.0,-0.2,-0.4
8712,3661,4,1.0,3,0.133333333333,0.0,0.0,-0.2
8713,3662,1,0.0,37,0.0,-0.333333333333,0.111111111111,-0.833333333333
8714,3662,2,0.0,37,0.0,-0.333333333333,0.111111111111,-0.666666666667
8715,3662,3,0.0,37,0.8,0.333333333333,0.111111111111,-0.5
8716,3662,4,0.0,37,0.666666666667,0.333333333333,0.111111111111,-0.333333333333
8717,3662,5,1.0,37,0.0,0.0,0.0,-0.166666666667
8726,3671,1,2.0,0,0.0,0.0,0.0,-0.666666666667
8727,3671,2,1.0,0,0.0,0.0,0.0,-0.333333333333
8728,3672,1,1.0,1,0.0,0.0,0.0,-0.666666666667
8729,3672,2,0.0,1,0.0,0.0,0.0,-0.333333333333
8730,3673,1,1.0,2,0.0,0.0,0.0,-0.75
8731,3673,2,1.0,2,0.0,0.0,0.0,-0.5
8732,3673,3,0.0,2,0.0,0.0,0.0,-0.25
8733,3674,1,1.0,3,0.0,0.0,0.0,-0.75
8734,3674,2,0.0,3,0.0,0.0,0.0,-0.5
8735,3674,3,0.0,3,0.0,0.0,0.0,-0.25
8736,3675,1,1.0,12,0.5,0.0,0.0,-0.75
8737,3675,2,0.0,12,0.0,0.0,0.0,-0.5
8738,3675,3,0.0,12,0.0,0.0,0.0,-0.25
8747,3684,1,0.0,11,0.875,0.0,0.0,-0.666666666667
8748,3684,2,0.0,11,0.833333333333,0.0,0.0,-0.333333333333
8749,3685,1,1.0,12,0.9,0.0,0.0,-0.666666666667
8750,3685,2,1.0,12,0.857142857143,0.0,0.0,-0.333333333333
8751,3686,1,1.0,29,0.909090909091,0.0,0.0,-0.666666666667
8752,3686,2,0.0,29,0.857142857143,0.0,0.0,-0.333333333333
8753,3687,1,1.0,259,0.916666666667,0.0,0.0,-0.666666666667
8754,3687,2,0.0,259,0.857142857143,0.0,0.0,-0.333333333333
8755,3688,1,0.0,790,0.916666666667,0.0,0.0,-0.666666666667
8756,3688,2,1.0,790,0.875,0.0,0.0,-0.333333333333
8764,3696,1,0.0,272,0.857142857143,0.0,0.0,-0.666666666667
8765,3696,2,0.0,272,0.0,0.0,0.0,-0.333333333333
8770,3701,1,0.0,8,0.75,0.0,0.0,-0.666666666667
8771,3701,2,0.0,8,0.0,0.0,0.0,-0.333333333333
8772,3702,1,0.0,9,0.0,-0.333333333333,0.111111111111,-0.666666666667
8773,3702,2,0.0,9,0.75,0.333333333333,0.111111111111,-0.333333333333
8774,3703,1,0.0,10,-0.5,-1.0,0.333333333333,-0.666666666667
8775,3703,2,1.0,10,0.333333333333,0.0,0.0,-0.333333333333
8776,3704,1,0.0,673,-0.5,-1.0,0.333333333333,-0.666666666667
8777,3704,2,1.0,673,0.357142857143,0.0,0.0,-0.333333333333
8778,3705,1,1.0,2,0.75,0.0,0.0,-0.666666666667
8779,3705,2,1.0,2,0.0,0.0,0.0,-0.333333333333
8780,3706,1,2.0,3,0.857142857143,0.0,0.0,-0.666666666667
8781,3706,2,1.0,3,0.0,0.0,0.0,-0.333333333333
8782,3707,1,1.0,4,0.375,0.0,0.0,-0.666666666667
8783,3707,2,1.0,4,0.0,0.0,0.0,-0.333333333333
8784,3708,1,1.0,5,0.233333333333,-0.333333333333,-0.111111111111,-0.666666666667
8785,3708,2,0.0,5,-0.166666666667,-0.666666666667,0.0,-0.333333333333
8786,3709,1,0.0,7,0.233333333333,0.0,0.0,-0.666666666667
8787,3709,2,1.0,7,0.166666666666,0.0,0.0,-0.333333333333
8788,3710,1,1.0,8,0.659090909091,0.0,0.0,-0.666666666667
8789,3710,2,0.0,8,0.583333333333,0.0,0.0,-0.333333333333
8823,3744,1,0.0,500,0.666666666667,0.0,0.0,-0.666666666667
8824,3744,2,3.0,500,0.0,0.0,0.0,-0.333333333333
8825,3745,1,1.0,501,0.0,-0.333333333333,0.111111111111,-0.666666666667
8826,3745,2,0.0,501,0.666666666667,0.333333333333,0.111111111111,-0.333333333333
8827,3746,1,0.0,502,0.0,-0.333333333333,0.111111111111,-0.666666666667
8828,3746,2,1.0,502,0.75,0.333333333333,0.111111111111,-0.333333333333
8829,3747,1,1.0,507,0.75,0.0,0.0,-0.666666666667
8830,3747,2,0.0,507,0.75,0.0,0.0,-0.333333333333
8831,3748,1,1.0,655,0.8,0.0,0.0,-0.666666666667
8832,3748,2,0.0,655,0.75,0.0,0.0,-0.333333333333
8835,3751,1,1.0,2,0.666666666667,-0.333333333333,0.111111111111,-0.666666666667
8836,3751,2,1.0,2,0.75,0.333333333333,0.111111111111,-0.333333333333
8837,3752,1,1.0,3,0.0,-0.4,0.16,-0.8
8838,3752,2,1.0,3,0.571428571429,0.0,0.0,-0.6
8839,3752,3,1.0,3,0.0,-0.2,0.04,-0.4
8840,3752,4,0.0,3,0.666666666667,0.6,0.36,-0.2
8841,3753,1,1.0,4,-0.5,-1.0,0.2,-0.8
8842,3753,2,1.0,4,-0.5,-1.0,0.2,-0.6
8843,3753,3,0.0,4,0.071428571429,-0.2,-0.12,-0.4
8844,3753,4,0.0,4,0.166666666667,0.2,0.2,-0.2
8845,3754,1,0.0,9,-0.666666666667,-1.2,-0.48,-0.8
8846,3754,2,1.0,9,-0.666666666667,-1.2,-0.48,-0.6
8847,3754,3,0.0,9,-0.666666666667,-1.2,-0.48,-0.4
8848,3754,4,0.0,9,-0.095238095238,-0.4,-0.48,-0.2
8849,3755,1,0.0,14,-0.571428571429,-1.2,0.0,-0.8
8850,3755,2,1.0,14,0.178571428571,-0.4,-0.32,-0.6
8851,3755,3,1.0,14,-0.071428571429,-0.6,-0.36,-0.4
8852,3755,4,0.0,14,-0.571428571429,-0.8,-0.32,-0.2
8853,3756,1,0.0,29,0.0,-0.5,0.25,-0.833333333333
8854,3756,2,0.0,29,0.75,0.166666666667,0.0277777777778,-0.666666666667
8855,3756,3,0.0,29,0.5,0.0,0.0,-0.5
8856,3756,4,0.0,29,0.0,-0.166666666667,0.0277777777778,-0.333333333333
8857,3756,5,0.0,29,0.571428571429,0.5,0.25,-0.166666666667
8858,3757,1,0.0,66,0.0,-0.5,0.25,-0.833333333333
8859,3757,2,1.0,66,0.625,0.0,0.0,-0.666666666667
8860,3757,3,0.0,66,0.75,0.333333333333,0.111111111111,-0.5
8861,3757,4,0.0,66,0.5,0.166666666667,0.0277777777778,-0.333333333333
8862,3757,5,0.0,66,0.0,0.0,0.0,-0.166666666667
8869,3764,1,0.0,10,0.0,0.0,0.0,-0.666666666667
8870,3764,2,1.0,10,0.0,0.0,0.0,-0.333333333333
8871,3765,1,0.0,20,0.0,0.0,0.0,-0.75
8872,3765,2,1.0,20,0.0,0.0,0.0,-0.5
8873,3765,3,0.0,20,0.0,0.0,0.0,-0.25
8874,3766,1,0.0,21,0.0,0.0,0.0,-0.75
8875,3766,2,1.0,21,0.0,0.0,0.0,-0.5
8876,3766,3,0.0,21,0.0,0.0,0.0,-0.25
8883,3773,1,2.0,0,0.0,0.0,0.0,-0.75
8884,3773,2,3.0,0,0.0,0.0,0.0,-0.5
8885,3773,3,3.0,0,0.0,0.0,0.0,-0.25
8886,3774,1,1.0,1,0.0,0.0,0.0,-0.75
8887,3774,2,0.0,1,0.0,0.0,0.0,-0.5
8888,3774,3,0.0,1,0.0,0.0,0.0,-0.25
8889,3775,1,1.0,2,0.75,0.0,0.0,-0.75
8890,3775,2,0.0,2,0.0,0.0,0.0,-0.5
8891,3775,3,0.0,2,0.0,0.0,0.0,-0.25
8892,3776,1,1.0,6,0.8,0.0,0.0,-0.75
8893,3776,2,0.0,6,0.0,0.0,0.0,-0.5
8894,3776,3,0.0,6,0.0,0.0,0.0,-0.25
8897,3779,1,0.0,2,0.0,0.0,0.0,-0.666666666667
8898,3779,2,2.0,2,0.0,0.0,0.0,-0.333333333333
8899,3780,1,0.0,3,-0.5,-1.0,-0.333333333333,-0.666666666667
8900,3780,2,0.0,3,-0.5,-1.0,-0.333333333333,-0.333333333333
