,QuestionId,Age_vot,AnsRank,Votes,ReScore,Norm_Pos,Norm_Pos_2,Norm_DRank
0,113.0,1102,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,172.0,1468,5,0.0,0.75,1.0,1.0,0.6
0,172.0,1469,5,0.0,0.75,1.0,1.0,0.6
1,172.0,1469,5,0.0,0.75,1.0,1.0,0.6
2,172.0,1469,5,0.0,0.75,1.0,1.0,0.6
0,172.0,1470,5,0.0,0.75,1.0,1.0,0.6
0,172.0,1471,5,0.0,0.75,1.0,1.0,0.6
0,207.0,322,5,0.0,0.0,1.0,1.0,0.0
1,207.0,322,5,1.0,0.0,1.0,1.0,0.0
0,207.0,323,5,0.0,0.0,1.0,1.0,0.0
1,207.0,323,5,0.0,0.0,1.0,1.0,0.0
2,207.0,323,5,0.0,0.0,1.0,1.0,0.0
3,207.0,323,5,0.0,0.0,1.0,1.0,0.0
0,207.0,324,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,207.0,325,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,207.0,336,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,207.0,337,5,0.0,0.0,0.714285714286,0.510204081633,0.0
0,207.0,338,5,0.0,0.8,0.714285714286,0.510204081633,0.428571428571
1,207.0,338,5,0.0,0.8,0.714285714286,0.510204081633,0.428571428571
0,207.0,346,5,0.0,0.8,0.714285714286,0.510204081633,0.428571428571
0,207.0,361,5,0.0,0.8,0.714285714286,0.510204081633,0.428571428571
1,207.0,361,5,0.0,0.8,0.714285714286,0.510204081633,0.428571428571
0,207.0,491,5,0.0,0.5,0.714285714286,0.510204081633,0.0
1,207.0,491,5,0.0,0.5,0.714285714286,0.510204081633,0.0
2,207.0,491,5,0.0,0.5,0.714285714286,0.510204081633,0.0
0,207.0,492,5,0.0,0.5,0.714285714286,0.510204081633,0.0
0,207.0,639,5,0.0,0.5,0.714285714286,0.510204081633,0.0
0,207.0,710,5,0.0,0.5,0.714285714286,0.510204081633,0.0
1,207.0,710,5,0.0,0.5,0.714285714286,0.510204081633,0.0
0,207.0,770,5,0.0,0.0,0.714285714286,0.510204081633,-0.142857142857
0,207.0,771,5,0.0,0.0,0.625,0.390625,-0.125
0,207.0,772,5,0.0,0.5,0.625,0.390625,0.25
1,207.0,772,5,0.0,0.5,0.625,0.390625,0.25
0,207.0,780,5,0.0,0.5,0.625,0.390625,0.25
0,207.0,781,5,0.0,0.5,0.625,0.390625,0.125
0,207.0,1083,5,0.0,0.5,0.625,0.390625,0.125
0,207.0,1127,5,0.0,0.5,0.625,0.390625,0.125
1,207.0,1127,5,0.0,0.5,0.625,0.390625,0.125
0,207.0,1189,5,0.0,0.5,0.625,0.390625,0.125
0,207.0,1191,5,0.0,0.5,0.555555555556,0.308641975309,0.111111111111
0,207.0,1197,5,0.0,0.5,0.555555555556,0.308641975309,0.111111111111
0,207.0,1278,5,0.0,0.5,0.555555555556,0.308641975309,0.111111111111
0,207.0,1341,5,0.0,0.5,0.555555555556,0.308641975309,0.0
0,207.0,1405,5,0.0,0.5,0.555555555556,0.308641975309,0.0
0,324.0,1246,5,0.0,0.0,0.833333333333,0.694444444444,0.0
1,324.0,1246,5,1.0,0.0,0.833333333333,0.694444444444,0.0
0,352.0,721,5,1.0,0.0,1.0,1.0,0.0
0,432.0,444,5,0.0,0.0,1.0,1.0,0.0
1,432.0,444,5,0.0,0.0,1.0,1.0,0.0
0,432.0,446,5,0.0,0.0,1.0,1.0,0.0
0,441.0,1,5,0.0,0.0,1.0,1.0,0.0
1,441.0,1,5,0.0,0.0,1.0,1.0,0.0
2,441.0,1,5,0.0,0.0,1.0,1.0,0.0
3,441.0,1,5,0.0,0.0,1.0,1.0,0.0
4,441.0,1,5,0.0,0.0,1.0,1.0,0.0
5,441.0,1,5,0.0,0.0,1.0,1.0,0.0
6,441.0,1,5,0.0,0.0,1.0,1.0,0.0
7,441.0,1,5,0.0,0.0,1.0,1.0,0.0
8,441.0,1,5,0.0,0.0,1.0,1.0,0.0
9,441.0,1,5,0.0,0.0,1.0,1.0,0.0
10,441.0,1,5,0.0,0.0,1.0,1.0,0.0
11,441.0,1,5,0.0,0.0,1.0,1.0,0.0
12,441.0,1,5,0.0,0.0,1.0,1.0,0.0
13,441.0,1,5,0.0,0.0,1.0,1.0,0.0
14,441.0,1,5,1.0,0.0,1.0,1.0,0.0
15,441.0,1,5,1.0,0.0,1.0,1.0,0.0
0,441.0,2,5,0.0,0.0,1.0,1.0,0.0
1,441.0,2,5,0.0,0.0,1.0,1.0,0.0
2,441.0,2,5,0.0,0.0,1.0,1.0,0.0
3,441.0,2,5,0.0,0.0,1.0,1.0,0.0
0,441.0,4,5,0.0,0.0,1.0,1.0,0.0
0,441.0,10,5,0.0,0.0,1.0,1.0,0.0
0,441.0,47,5,0.0,0.0,1.0,1.0,0.0
0,441.0,54,5,0.0,0.0,1.0,1.0,0.0
0,441.0,101,5,0.0,0.0,1.0,1.0,0.0
1,441.0,101,5,0.0,0.0,1.0,1.0,0.0
0,441.0,106,5,0.0,0.0,1.0,1.0,0.0
0,441.0,122,5,0.0,0.0,1.0,1.0,0.0
0,441.0,164,5,0.0,0.0,1.0,1.0,0.0
0,441.0,447,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,441.0,448,5,0.0,0.0,0.714285714286,0.510204081633,0.0
0,441.0,449,5,0.0,0.666666666667,0.714285714286,0.510204081633,0.285714285714
1,441.0,449,5,0.0,0.666666666667,0.714285714286,0.510204081633,0.285714285714
0,441.0,450,5,0.0,0.666666666667,0.714285714286,0.510204081633,0.285714285714
0,441.0,459,5,0.0,0.666666666667,0.714285714286,0.510204081633,0.285714285714
0,441.0,619,5,0.0,0.666666666667,0.714285714286,0.510204081633,0.285714285714
0,441.0,728,5,0.0,0.666666666667,0.625,0.390625,0.25
0,441.0,729,5,0.0,0.666666666667,0.625,0.390625,0.25
0,441.0,734,5,0.0,0.666666666667,0.625,0.390625,0.25
1,441.0,734,5,0.0,0.666666666667,0.625,0.390625,0.25
0,441.0,764,5,0.0,0.666666666667,0.625,0.390625,0.25
0,441.0,1321,5,0.0,0.666666666667,0.625,0.390625,0.25
0,441.0,1455,5,0.0,0.666666666667,0.625,0.390625,0.25
0,480.0,1041,5,0.0,0.0,1.0,1.0,0.0
0,480.0,1092,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,521.0,1,5,0.0,0.0,1.0,1.0,0.0
1,521.0,1,5,0.0,0.0,1.0,1.0,0.0
2,521.0,1,5,0.0,0.0,1.0,1.0,0.0
3,521.0,1,5,0.0,0.0,1.0,1.0,0.0
4,521.0,1,5,0.0,0.0,1.0,1.0,0.0
5,521.0,1,5,0.0,0.0,1.0,1.0,0.0
6,521.0,1,5,0.0,0.0,1.0,1.0,0.0
7,521.0,1,5,0.0,0.0,1.0,1.0,0.0
0,521.0,2,5,0.0,0.0,1.0,1.0,0.0
1,521.0,2,5,0.0,0.0,1.0,1.0,0.0
0,521.0,3,5,0.0,0.0,1.0,1.0,0.0
0,521.0,4,5,0.0,0.0,1.0,1.0,0.0
0,521.0,6,5,0.0,0.0,1.0,1.0,0.0
1,521.0,6,5,0.0,0.0,1.0,1.0,0.0
0,521.0,8,5,0.0,0.0,1.0,1.0,0.0
0,521.0,23,5,0.0,0.0,1.0,1.0,0.0
0,521.0,42,5,0.0,0.0,1.0,1.0,0.0
0,521.0,43,5,0.0,0.0,1.0,1.0,0.0
1,521.0,43,5,0.0,0.0,1.0,1.0,0.0
0,521.0,80,5,0.0,0.0,1.0,1.0,0.0
0,521.0,199,5,0.0,0.0,1.0,1.0,0.0
0,521.0,211,5,0.0,0.0,1.0,1.0,0.0
0,521.0,657,5,0.0,0.0,1.0,1.0,0.0
0,521.0,728,5,0.0,0.0,1.0,1.0,0.0
0,523.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
1,523.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
2,523.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
3,523.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
4,523.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
5,523.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
6,523.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
7,523.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
8,523.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
9,523.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
10,523.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
11,523.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
12,523.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
13,523.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
14,523.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
15,523.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
16,523.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
17,523.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
18,523.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
19,523.0,0,5,0.0,0.0,0.714285714286,0.510204081633,0.0
20,523.0,0,5,1.0,0.0,0.714285714286,0.510204081633,0.0
0,523.0,1,5,0.0,0.0,0.625,0.390625,0.0
1,523.0,1,5,0.0,0.0,0.625,0.390625,0.0
2,523.0,1,5,0.0,0.0,0.625,0.390625,0.0
3,523.0,1,5,0.0,0.0,0.625,0.390625,0.0
4,523.0,1,5,0.0,0.0,0.625,0.390625,0.0
5,523.0,1,5,0.0,0.0,0.625,0.390625,0.0
6,523.0,1,5,0.0,0.0,0.625,0.390625,0.0
7,523.0,1,5,0.0,0.0,0.625,0.390625,0.0
8,523.0,1,5,0.0,0.0,0.625,0.390625,0.0
9,523.0,1,5,0.0,0.0,0.625,0.390625,0.0
10,523.0,1,5,0.0,0.0,0.625,0.390625,0.0
11,523.0,1,5,0.0,0.0,0.625,0.390625,0.0
12,523.0,1,5,0.0,0.0,0.625,0.390625,0.0
13,523.0,1,5,0.0,0.0,0.625,0.390625,0.0
14,523.0,1,5,0.0,0.0,0.625,0.390625,0.0
15,523.0,1,5,0.0,0.0,0.625,0.390625,0.0
16,523.0,1,5,0.0,0.0,0.625,0.390625,0.0
17,523.0,1,5,0.0,0.0,0.625,0.390625,0.0
18,523.0,1,5,0.0,0.0,0.625,0.390625,0.0
19,523.0,1,5,1.0,0.0,0.625,0.390625,0.0
0,523.0,2,5,0.0,0.5,0.625,0.390625,0.0
1,523.0,2,5,0.0,0.5,0.625,0.390625,0.0
2,523.0,2,5,0.0,0.5,0.625,0.390625,0.0
3,523.0,2,5,0.0,0.5,0.625,0.390625,0.0
4,523.0,2,5,0.0,0.5,0.625,0.390625,0.0
5,523.0,2,5,0.0,0.5,0.625,0.390625,0.0
6,523.0,2,5,1.0,0.5,0.625,0.390625,0.0
0,523.0,3,5,0.0,0.666666666667,0.555555555556,0.308641975309,0.0
1,523.0,3,5,0.0,0.666666666667,0.555555555556,0.308641975309,0.0
2,523.0,3,5,1.0,0.666666666667,0.555555555556,0.308641975309,0.0
0,523.0,4,5,1.0,0.0,0.555555555556,0.308641975309,-0.333333333333
0,523.0,5,5,0.0,0.0,0.555555555556,0.308641975309,-0.333333333333
0,523.0,17,5,1.0,0.5,0.555555555556,0.308641975309,-0.222222222222
0,523.0,18,5,0.0,0.5,0.555555555556,0.308641975309,-0.222222222222
0,523.0,34,5,0.0,0.5,0.555555555556,0.308641975309,-0.222222222222
0,523.0,42,5,0.0,0.5,0.555555555556,0.308641975309,-0.222222222222
0,523.0,66,5,0.0,0.5,0.555555555556,0.308641975309,-0.222222222222
0,523.0,109,5,0.0,0.5,0.555555555556,0.308641975309,-0.222222222222
0,523.0,151,5,0.0,0.5,0.555555555556,0.308641975309,-0.222222222222
0,523.0,175,5,0.0,0.5,0.555555555556,0.308641975309,-0.222222222222
0,523.0,252,5,0.0,0.5,0.555555555556,0.308641975309,-0.222222222222
0,523.0,255,5,0.0,0.5,0.555555555556,0.308641975309,-0.222222222222
0,523.0,257,5,0.0,0.5,0.5,0.25,-0.2
0,523.0,258,5,0.0,0.833333333333,0.5,0.25,0.2
0,523.0,259,5,0.0,0.833333333333,0.5,0.25,0.2
0,523.0,435,5,0.0,0.75,0.5,0.25,-0.1
1,523.0,435,5,0.0,0.75,0.5,0.25,-0.1
2,523.0,435,5,0.0,0.75,0.5,0.25,-0.1
3,523.0,435,5,0.0,0.75,0.5,0.25,-0.1
4,523.0,435,5,1.0,0.75,0.5,0.25,-0.1
0,523.0,483,5,0.0,0.75,0.5,0.25,-0.1
0,523.0,548,5,0.0,0.75,0.5,0.25,-0.1
0,523.0,731,5,0.0,0.75,0.5,0.25,-0.1
0,523.0,1094,5,0.0,0.8,0.5,0.25,0.0
1,523.0,1094,5,0.0,0.8,0.5,0.25,0.0
0,523.0,1248,5,0.0,0.8,0.5,0.25,0.0
0,523.0,1305,5,0.0,0.8,0.5,0.25,0.0
0,523.0,1338,5,0.0,0.8,0.5,0.25,0.0
0,523.0,1405,5,0.0,0.8,0.5,0.25,0.0
0,523.0,1437,5,0.0,0.8,0.5,0.25,0.0
0,523.0,1445,5,0.0,0.8,0.5,0.25,0.0
0,536.0,1426,5,0.0,0.0,1.0,1.0,0.0
0,559.0,33,5,0.0,0.0,1.0,1.0,0.0
0,559.0,34,5,0.0,0.0,1.0,1.0,0.0
1,559.0,34,5,0.0,0.0,1.0,1.0,0.0
2,559.0,34,5,0.0,0.0,1.0,1.0,0.0
0,559.0,105,5,0.0,0.0,1.0,1.0,0.0
0,559.0,108,5,0.0,0.0,1.0,1.0,0.0
0,559.0,176,5,0.0,0.0,1.0,1.0,0.0
1,559.0,176,5,0.0,0.0,1.0,1.0,0.0
2,559.0,176,5,0.0,0.0,1.0,1.0,0.0
0,559.0,411,5,0.0,0.0,1.0,1.0,0.0
0,559.0,800,5,0.0,0.0,1.0,1.0,0.0
0,559.0,848,5,0.0,0.0,1.0,1.0,0.0
0,559.0,863,5,0.0,0.0,1.0,1.0,0.0
0,579.0,5,5,0.0,0.0,1.0,1.0,0.0
0,579.0,6,5,0.0,0.0,1.0,1.0,0.0
0,579.0,7,5,0.0,0.0,1.0,1.0,0.0
0,579.0,22,5,0.0,0.0,1.0,1.0,0.0
0,579.0,40,5,0.0,0.0,1.0,1.0,0.0
0,579.0,41,5,0.0,0.0,1.0,1.0,0.0
0,579.0,67,5,0.0,0.0,1.0,1.0,0.0
0,579.0,104,5,0.0,0.0,1.0,1.0,0.0
0,579.0,111,5,0.0,0.0,1.0,1.0,0.0
0,579.0,172,5,0.0,0.0,1.0,1.0,0.0
0,646.0,1,5,0.0,0.0,1.0,1.0,0.0
1,646.0,1,5,0.0,0.0,1.0,1.0,0.0
2,646.0,1,5,0.0,0.0,1.0,1.0,0.0
3,646.0,1,5,0.0,0.0,1.0,1.0,0.0
0,646.0,2,5,0.0,0.0,1.0,1.0,0.0
1,646.0,2,5,0.0,0.0,1.0,1.0,0.0
0,646.0,3,5,0.0,0.0,1.0,1.0,0.0
0,646.0,307,5,0.0,0.0,1.0,1.0,0.0
0,722.0,1196,5,1.0,0.0,1.0,1.0,0.0
0,722.0,1197,5,0.0,0.5,1.0,1.0,0.4
0,722.0,1198,5,0.0,0.5,1.0,1.0,0.2
0,722.0,1242,5,0.0,0.5,1.0,1.0,0.0
0,722.0,1318,5,0.0,0.5,0.833333333333,0.694444444444,0.0
0,798.0,3,5,0.0,0.0,1.0,1.0,0.0
0,798.0,4,5,0.0,0.0,1.0,1.0,0.0
1,798.0,4,5,0.0,0.0,1.0,1.0,0.0
0,798.0,29,5,0.0,0.0,1.0,1.0,0.0
0,798.0,92,5,0.0,0.0,1.0,1.0,0.0
0,798.0,141,5,0.0,0.0,1.0,1.0,0.0
0,798.0,349,5,0.0,0.0,1.0,1.0,0.0
0,798.0,418,5,0.0,0.0,1.0,1.0,0.0
0,798.0,714,5,0.0,0.0,1.0,1.0,0.0
0,857.0,3,5,0.0,0.0,1.0,1.0,0.0
1,857.0,3,5,0.0,0.0,1.0,1.0,0.0
2,857.0,3,5,0.0,0.0,1.0,1.0,0.0
3,857.0,3,5,0.0,0.0,1.0,1.0,0.0
4,857.0,3,5,0.0,0.0,1.0,1.0,0.0
5,857.0,3,5,1.0,0.0,1.0,1.0,0.0
6,857.0,3,5,1.0,0.0,1.0,1.0,0.0
0,857.0,4,5,0.0,0.0,1.0,1.0,0.0
1,857.0,4,5,0.0,0.0,1.0,1.0,0.0
2,857.0,4,5,0.0,0.0,1.0,1.0,0.0
3,857.0,4,5,1.0,0.0,1.0,1.0,0.0
0,857.0,5,5,0.0,0.0,1.0,1.0,0.0
0,857.0,6,5,0.0,0.0,1.0,1.0,0.0
0,857.0,9,5,0.0,0.0,1.0,1.0,0.0
0,913.0,1,5,0.0,0.0,1.0,1.0,0.0
1,913.0,1,5,0.0,0.0,1.0,1.0,0.0
2,913.0,1,5,0.0,0.0,1.0,1.0,0.0
3,913.0,1,5,0.0,0.0,1.0,1.0,0.0
4,913.0,1,5,0.0,0.0,1.0,1.0,0.0
5,913.0,1,5,0.0,0.0,1.0,1.0,0.0
6,913.0,1,5,0.0,0.0,1.0,1.0,0.0
7,913.0,1,5,0.0,0.0,1.0,1.0,0.0
8,913.0,1,5,1.0,0.0,1.0,1.0,0.0
9,913.0,1,5,1.0,0.0,1.0,1.0,0.0
10,913.0,1,5,1.0,0.0,1.0,1.0,0.0
0,913.0,2,5,0.0,0.0,1.0,1.0,0.0
1,913.0,2,5,0.0,0.0,1.0,1.0,0.0
2,913.0,2,5,0.0,0.0,1.0,1.0,0.0
0,913.0,31,5,0.0,0.0,1.0,1.0,0.0
0,913.0,55,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,913.0,56,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,913.0,57,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,913.0,135,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,913.0,141,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,913.0,153,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,913.0,333,5,0.0,0.0,0.833333333333,0.694444444444,-0.166666666667
0,913.0,777,5,0.0,0.0,0.833333333333,0.694444444444,-0.166666666667
0,913.0,837,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,913.0,920,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,913.0,1087,5,1.0,0.0,0.714285714286,0.510204081633,0.0
0,913.0,1093,5,0.0,0.0,0.714285714286,0.510204081633,0.0
0,913.0,1098,5,0.0,0.0,0.714285714286,0.510204081633,0.0
0,913.0,1225,5,1.0,0.0,0.625,0.390625,0.0
0,913.0,1226,5,0.0,0.0,0.625,0.390625,0.0
0,913.0,1269,5,0.0,0.0,0.625,0.390625,0.0
0,913.0,1280,5,0.0,0.0,0.625,0.390625,0.0
0,913.0,1305,5,0.0,0.0,0.625,0.390625,0.0
0,913.0,1353,5,0.0,0.0,0.625,0.390625,0.0
0,1071.0,1168,5,1.0,0.0,1.0,1.0,0.0
0,1071.0,1169,5,0.0,0.0,1.0,1.0,0.0
0,1071.0,1180,5,0.0,0.0,1.0,1.0,0.0
1,1071.0,1180,5,0.0,0.0,1.0,1.0,0.0
0,1071.0,1197,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,1071.0,1198,5,0.0,0.0,0.833333333333,0.694444444444,0.0
1,1071.0,1198,5,0.0,0.0,0.833333333333,0.694444444444,0.0
2,1071.0,1198,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,1071.0,1202,5,0.0,0.0,0.714285714286,0.510204081633,0.0
0,1071.0,1203,5,0.0,0.0,0.714285714286,0.510204081633,0.0
0,1071.0,1205,5,0.0,0.0,0.714285714286,0.510204081633,0.0
0,1071.0,1212,5,0.0,0.0,0.714285714286,0.510204081633,-0.142857142857
0,1099.0,777,5,0.0,0.0,1.0,1.0,0.0
1,1099.0,777,5,0.0,0.0,1.0,1.0,0.0
2,1099.0,777,5,0.0,0.0,1.0,1.0,0.0
0,1099.0,937,5,0.0,0.0,1.0,1.0,0.0
0,1099.0,939,5,0.0,0.0,1.0,1.0,0.0
1,1099.0,939,5,0.0,0.0,1.0,1.0,0.0
0,1099.0,941,5,0.0,0.0,1.0,1.0,0.0
0,1099.0,1009,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,1273.0,1,5,0.0,0.0,1.0,1.0,0.0
1,1273.0,1,5,0.0,0.0,1.0,1.0,0.0
2,1273.0,1,5,0.0,0.0,1.0,1.0,0.0
3,1273.0,1,5,0.0,0.0,1.0,1.0,0.0
4,1273.0,1,5,0.0,0.0,1.0,1.0,0.0
5,1273.0,1,5,1.0,0.0,1.0,1.0,0.0
0,1273.0,2,5,0.0,0.0,1.0,1.0,0.0
0,1273.0,200,5,0.0,0.0,1.0,1.0,0.0
0,1273.0,364,5,0.0,0.0,1.0,1.0,0.0
0,1273.0,442,5,0.0,0.0,1.0,1.0,0.0
0,1273.0,571,5,0.0,0.0,1.0,1.0,0.0
0,1273.0,680,5,0.0,0.0,1.0,1.0,0.0
0,1273.0,683,5,0.0,0.0,1.0,1.0,0.0
1,1273.0,683,5,0.0,0.0,1.0,1.0,0.0
0,1273.0,988,5,0.0,0.0,1.0,1.0,0.0
0,1273.0,1290,5,0.0,0.0,0.714285714286,0.510204081633,0.0
1,1273.0,1290,5,0.0,0.0,0.714285714286,0.510204081633,0.0
0,1273.0,1291,5,0.0,0.0,0.714285714286,0.510204081633,0.0
1,1273.0,1291,5,0.0,0.0,0.714285714286,0.510204081633,0.0
2,1273.0,1291,5,0.0,0.0,0.714285714286,0.510204081633,0.0
3,1273.0,1291,5,0.0,0.0,0.714285714286,0.510204081633,0.0
0,1273.0,1316,5,0.0,0.0,0.714285714286,0.510204081633,0.0
1,1273.0,1316,5,0.0,0.0,0.714285714286,0.510204081633,0.0
0,1273.0,1350,5,0.0,0.0,0.714285714286,0.510204081633,0.0
0,1273.0,1390,5,0.0,0.0,0.714285714286,0.510204081633,0.0
0,1273.0,1393,5,0.0,0.0,0.714285714286,0.510204081633,0.0
0,1301.0,324,5,1.0,0.0,1.0,1.0,0.0
0,1301.0,328,5,0.0,0.0,1.0,1.0,0.0
0,1301.0,472,5,0.0,0.0,1.0,1.0,0.0
0,1301.0,914,5,0.0,0.0,1.0,1.0,0.0
0,1301.0,1225,5,0.0,0.0,1.0,1.0,0.0
0,1323.0,1,5,0.0,0.0,0.833333333333,0.694444444444,0.0
1,1323.0,1,5,0.0,0.0,0.833333333333,0.694444444444,0.0
2,1323.0,1,5,0.0,0.0,0.833333333333,0.694444444444,0.0
3,1323.0,1,5,0.0,0.0,0.833333333333,0.694444444444,0.0
4,1323.0,1,5,0.0,0.0,0.833333333333,0.694444444444,0.0
5,1323.0,1,5,0.0,0.0,0.833333333333,0.694444444444,0.0
6,1323.0,1,5,0.0,0.0,0.833333333333,0.694444444444,0.0
7,1323.0,1,5,0.0,0.0,0.833333333333,0.694444444444,0.0
8,1323.0,1,5,1.0,0.0,0.833333333333,0.694444444444,0.0
0,1323.0,2,5,0.0,0.5,0.833333333333,0.694444444444,0.333333333333
1,1323.0,2,5,0.0,0.5,0.833333333333,0.694444444444,0.333333333333
2,1323.0,2,5,0.0,0.5,0.833333333333,0.694444444444,0.333333333333
3,1323.0,2,5,0.0,0.5,0.833333333333,0.694444444444,0.333333333333
4,1323.0,2,5,1.0,0.5,0.833333333333,0.694444444444,0.333333333333
0,1323.0,3,5,0.0,0.5,0.833333333333,0.694444444444,0.333333333333
1,1323.0,3,5,0.0,0.5,0.833333333333,0.694444444444,0.333333333333
2,1323.0,3,5,0.0,0.5,0.833333333333,0.694444444444,0.333333333333
0,1323.0,4,5,0.0,0.0,0.833333333333,0.694444444444,-0.166666666667
1,1323.0,4,5,1.0,0.0,0.833333333333,0.694444444444,-0.166666666667
0,1323.0,99,5,0.0,0.0,0.833333333333,0.694444444444,-0.166666666667
0,1323.0,110,5,0.0,0.0,0.833333333333,0.694444444444,-0.166666666667
0,1323.0,812,5,0.0,0.0,0.714285714286,0.510204081633,-0.142857142857
0,1323.0,813,5,0.0,0.857142857143,0.714285714286,0.510204081633,0.571428571429
0,1323.0,1112,5,0.0,0.857142857143,0.625,0.390625,0.5
0,1359.0,609,5,0.0,0.0,1.0,1.0,0.0
0,1359.0,610,5,0.0,0.0,1.0,1.0,0.0
0,1395.0,784,5,0.0,0.666666666667,1.0,1.0,0.4
1,1395.0,784,5,0.0,0.666666666667,1.0,1.0,0.4
0,1395.0,785,5,0.0,0.666666666667,1.0,1.0,0.4
0,1395.0,786,5,0.0,0.666666666667,1.0,1.0,0.2
0,1395.0,788,5,0.0,0.666666666667,1.0,1.0,0.0
0,1395.0,802,5,0.0,0.0,0.714285714286,0.510204081633,-0.142857142857
1,1395.0,802,5,1.0,0.0,0.714285714286,0.510204081633,-0.142857142857
0,1395.0,803,5,0.0,0.0,0.714285714286,0.510204081633,-0.142857142857
0,1581.0,818,5,1.0,0.0,1.0,1.0,0.0
0,1581.0,819,5,0.0,0.666666666667,1.0,1.0,0.6
0,1581.0,832,5,0.0,0.0,1.0,1.0,0.0
1,1581.0,832,5,0.0,0.0,1.0,1.0,0.0
2,1581.0,832,5,0.0,0.0,1.0,1.0,0.0
0,1581.0,835,5,0.0,0.0,1.0,1.0,0.0
0,1581.0,869,5,0.0,0.0,1.0,1.0,0.0
0,1581.0,1166,5,0.0,0.0,1.0,1.0,0.0
0,1581.0,1172,5,0.0,0.0,1.0,1.0,0.0
0,1581.0,1174,5,0.0,0.0,1.0,1.0,0.0
0,1826.0,1313,5,0.0,0.0,1.0,1.0,0.0
0,1826.0,1314,5,1.0,0.0,1.0,1.0,0.0
0,1840.0,53,5,0.0,0.0,1.0,1.0,0.0
1,1840.0,53,5,1.0,0.0,1.0,1.0,0.0
0,1840.0,54,5,0.0,0.75,1.0,1.0,0.6
1,1840.0,54,5,0.0,0.75,1.0,1.0,0.6
2,1840.0,54,5,0.0,0.75,1.0,1.0,0.6
3,1840.0,54,5,1.0,0.75,1.0,1.0,0.6
0,1840.0,55,5,0.0,0.666666666667,1.0,1.0,0.4
1,1840.0,55,5,0.0,0.666666666667,1.0,1.0,0.4
0,1840.0,59,5,0.0,0.666666666667,1.0,1.0,0.4
0,1840.0,98,5,0.0,0.0,1.0,1.0,0.0
1,1840.0,98,5,0.0,0.0,1.0,1.0,0.0
2,1840.0,98,5,0.0,0.0,1.0,1.0,0.0
3,1840.0,98,5,0.0,0.0,1.0,1.0,0.0
0,1840.0,154,5,0.0,0.0,1.0,1.0,0.0
0,1840.0,654,5,0.0,0.0,1.0,1.0,0.0
0,1840.0,681,5,0.0,0.0,1.0,1.0,0.0
0,1840.0,717,5,0.0,0.0,1.0,1.0,0.0
0,1840.0,821,5,0.0,0.0,1.0,1.0,0.0
1,1840.0,821,5,0.0,0.0,1.0,1.0,0.0
0,1840.0,1054,5,0.0,0.0,1.0,1.0,0.0
0,1840.0,1117,5,0.0,0.0,1.0,1.0,0.0
0,1840.0,1202,5,0.0,0.0,1.0,1.0,0.0
0,1840.0,1276,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,1840.0,1277,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,1840.0,1278,5,0.0,0.0,0.833333333333,0.694444444444,0.0
1,1840.0,1278,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,1840.0,1316,5,0.0,0.0,0.833333333333,0.694444444444,0.0
0,1969.0,49,5,1.0,0.0,1.0,1.0,0.0
