,QuestionId,Age
3014,2304.0,2
3015,2304.0,3
3016,2304.0,11
3017,2304.0,18
3018,2304.0,376
3019,2305.0,931
3020,2311.0,0
3021,2311.0,1
3022,2311.0,2
3023,2311.0,4
3024,2321.0,4
3025,2321.0,5
3026,2321.0,163
3027,2324.0,17
3028,2327.0,0
3029,2327.0,1
3030,2327.0,2
3031,2327.0,7
3032,2327.0,8
3033,2327.0,10
3034,2327.0,13
3035,2327.0,17
3036,2327.0,29
3037,2327.0,563
3038,2327.0,586
3039,2327.0,613
3040,2327.0,615
3041,2327.0,672
3042,2327.0,741
3043,2327.0,745
3044,2327.0,813
3045,2327.0,814
3046,2327.0,885
3047,2327.0,1148
3048,2327.0,1265
3049,2334.0,249
3050,2334.0,250
3051,2334.0,372
3052,2334.0,914
3053,2334.0,915
3054,2334.0,916
3055,2334.0,917
3056,2334.0,924
3057,2334.0,925
3058,2334.0,937
3059,2334.0,939
3060,2334.0,940
3061,2334.0,1057
3062,2334.0,1058
3063,2334.0,1059
3064,2335.0,1
3065,2335.0,2
3066,2335.0,9
3067,2335.0,70
3068,2335.0,705
3069,2335.0,1093
3070,2339.0,0
3071,2339.0,1
3072,2339.0,2
3073,2339.0,4
3074,2339.0,8
3075,2339.0,237
3076,2343.0,1
3077,2343.0,2
3078,2343.0,7
3079,2343.0,8
3080,2343.0,604
3081,2343.0,605
3082,2343.0,756
3083,2343.0,912
3084,2345.0,0
3085,2345.0,1
3086,2360.0,3
3087,2360.0,4
3088,2360.0,5
3089,2376.0,1
3090,2376.0,2
3091,2376.0,3
3092,2376.0,9
3093,2376.0,107
3094,2385.0,1
3095,2385.0,2
3096,2385.0,3
3097,2385.0,4
3098,2389.0,1
3099,2389.0,2
3100,2389.0,3
3101,2389.0,5
3102,2389.0,11
3103,2395.0,2
3104,2395.0,3
3105,2395.0,4
3106,2395.0,5
3107,2395.0,15
3108,2395.0,880
3109,2396.0,1
3110,2396.0,2
3111,2396.0,3
3112,2396.0,4
3113,2396.0,7
3114,2396.0,8
3115,2396.0,9
3116,2396.0,14
3117,2396.0,145
3118,2396.0,146
3119,2396.0,224
3120,2396.0,225
3121,2396.0,228
3122,2396.0,229
3123,2396.0,230
3124,2396.0,240
3125,2396.0,306
3126,2396.0,552
3127,2396.0,613
3128,2396.0,916
3129,2396.0,975
3130,2396.0,985
3131,2396.0,986
3132,2396.0,990
3133,2396.0,991
3134,2396.0,1048
3135,2396.0,1055
3136,2396.0,1158
3137,2401.0,721
3138,2418.0,0
3139,2418.0,1
3140,2418.0,2
3141,2418.0,7
3142,2418.0,16
3143,2418.0,24
3144,2418.0,728
3145,2418.0,729
3146,2418.0,733
3147,2425.0,1
3148,2425.0,2
3149,2427.0,1
3150,2427.0,2
3151,2427.0,11
3152,2427.0,12
3153,2427.0,14
3154,2432.0,10
3155,2432.0,11
3156,2432.0,798
3157,2432.0,1007
3158,2444.0,18
3159,2446.0,0
3160,2446.0,1
3161,2446.0,2
3162,2446.0,5
3163,2446.0,7
3164,2446.0,9
3165,2446.0,14
3166,2446.0,15
3167,2446.0,228
3168,2446.0,229
3169,2446.0,624
3170,2446.0,677
3171,2446.0,805
3172,2446.0,807
3173,2446.0,819
3174,2446.0,867
3175,2446.0,868
3176,2446.0,950
3177,2446.0,1083
3178,2446.0,1233
3179,2446.0,1250
3180,2450.0,0
3181,2450.0,1
3182,2450.0,7
3183,2450.0,8
3184,2450.0,14
3185,2450.0,15
3186,2450.0,378
3187,2450.0,434
3188,2450.0,435
3189,2450.0,522
3190,2457.0,2
3191,2457.0,3
3192,2457.0,4
3193,2457.0,8
3194,2457.0,15
3195,2457.0,16
3196,2460.0,0
3197,2460.0,1
3198,2460.0,2
3199,2460.0,3
3200,2460.0,10
3201,2460.0,24
3202,2460.0,25
3203,2460.0,27
3204,2460.0,377
3205,2468.0,0
3206,2468.0,1
3207,2468.0,2
3208,2468.0,6
3209,2468.0,92
3210,2474.0,0
3211,2474.0,1
3212,2474.0,3
3213,2474.0,4
3214,2481.0,9
3215,2487.0,4
3216,2487.0,5
3217,2487.0,212
3218,2488.0,0
3219,2490.0,4
3220,2506.0,2
3221,2506.0,3
3222,2506.0,9
3223,2506.0,24
3224,2506.0,197
3225,2506.0,225
3226,2506.0,400
3227,2506.0,401
3228,2506.0,411
3229,2506.0,632
3230,2506.0,633
3231,2506.0,635
3232,2510.0,4
3233,2510.0,47
3234,2510.0,49
3235,2510.0,165
3236,2512.0,0
3237,2512.0,1
3238,2512.0,2
3239,2512.0,35
3240,2512.0,36
3241,2512.0,326
3242,2520.0,790
3243,2520.0,791
3244,2520.0,1274
3245,2520.0,1275
3246,2522.0,1
3247,2522.0,2
3248,2522.0,3
3249,2529.0,0
3250,2529.0,1
3251,2529.0,2
3252,2536.0,1
3253,2536.0,2
3254,2536.0,6
3255,2536.0,174
3256,2536.0,678
3257,2536.0,692
3258,2536.0,693
3259,2536.0,718
3260,2536.0,750
3261,2536.0,797
3262,2536.0,798
3263,2536.0,1165
3264,2536.0,1275
3265,2537.0,0
3266,2537.0,1
3267,2554.0,3
3268,2561.0,3
3269,2561.0,4
3270,2561.0,34
3271,2561.0,66
3272,2561.0,125
3273,2561.0,203
3274,2561.0,205
3275,2565.0,32
3276,2565.0,88
3277,2565.0,89
3278,2570.0,0
3279,2570.0,1
3280,2570.0,2
3281,2570.0,3
3282,2573.0,28
3283,2573.0,29
3284,2573.0,44
3285,2576.0,0
3286,2576.0,1
3287,2576.0,2
3288,2587.0,16
3289,2589.0,40
3290,2592.0,6
3291,2592.0,7
3292,2593.0,653
3293,2593.0,654
3294,2593.0,1118
3295,2609.0,27
3296,2612.0,25
3297,2617.0,2
3298,2617.0,3
3299,2622.0,12
3300,2622.0,13
3301,2622.0,17
3302,2622.0,20
3303,2622.0,70
3304,2622.0,265
3305,2625.0,34
3306,2625.0,35
3307,2626.0,37
3308,2630.0,1
3309,2630.0,2
3310,2630.0,3
3311,2630.0,7
3312,2630.0,13
3313,2630.0,14
3314,2630.0,866
3315,2630.0,867
3316,2630.0,868
3317,2630.0,869
3318,2630.0,871
3319,2634.0,6
3320,2634.0,7
3321,2634.0,460
3322,2634.0,461
3323,2662.0,2
3324,2662.0,3
3325,2664.0,1
3326,2664.0,2
3327,2664.0,6
3328,2664.0,13
3329,2664.0,685
3330,2670.0,61
3331,2670.0,62
3332,2670.0,78
3333,2670.0,1068
3334,2673.0,820
3335,2673.0,821
3336,2677.0,17
3337,2677.0,18
3338,2677.0,19
3339,2677.0,23
3340,2685.0,0
3341,2685.0,1
3342,2685.0,2
3343,2685.0,3
3344,2685.0,4
3345,2685.0,5
3346,2685.0,6
3347,2685.0,7
3348,2685.0,335
3349,2685.0,336
3350,2685.0,337
3351,2685.0,379
3352,2685.0,381
3353,2685.0,462
3354,2685.0,463
3355,2685.0,470
3356,2685.0,584
3357,2685.0,585
3358,2685.0,586
3359,2685.0,596
3360,2685.0,614
3361,2685.0,743
3362,2685.0,772
3363,2685.0,773
3364,2685.0,777
3365,2685.0,938
3366,2685.0,939
3367,2685.0,944
3368,2685.0,952
3369,2685.0,998
3370,2685.0,1004
3371,2685.0,1043
3372,2685.0,1044
3373,2685.0,1045
3374,2685.0,1049
3375,2685.0,1058
3376,2685.0,1075
3377,2685.0,1076
3378,2685.0,1079
3379,2685.0,1118
3380,2685.0,1122
3381,2685.0,1127
3382,2685.0,1162
3383,2685.0,1231
3384,2685.0,1240
3385,2688.0,0
3386,2688.0,1
3387,2688.0,296
3388,2688.0,373
3389,2694.0,1
3390,2694.0,2
3391,2694.0,5
3392,2694.0,6
3393,2703.0,54
3394,2703.0,55
3395,2703.0,56
3396,2703.0,64
3397,2703.0,567
3398,2704.0,3
3399,2704.0,4
3400,2704.0,5
3401,2704.0,171
3402,2705.0,14
3403,2705.0,129
3404,2705.0,130
3405,2711.0,1
3406,2711.0,2
3407,2715.0,0
3408,2715.0,1
3409,2715.0,2
3410,2715.0,3
3411,2725.0,1
3412,2725.0,2
3413,2725.0,3
3414,2725.0,4
3415,2741.0,0
3416,2741.0,1
3417,2741.0,1045
3418,2747.0,1
3419,2747.0,2
3420,2747.0,120
3421,2747.0,121
3422,2747.0,122
3423,2747.0,1118
3424,2749.0,461
3425,2749.0,462
3426,2749.0,463
3427,2749.0,773
3428,2749.0,808
3429,2752.0,0
3430,2752.0,1
3431,2756.0,2
3432,2756.0,3
3433,2756.0,4
3434,2756.0,5
3435,2756.0,6
3436,2756.0,7
3437,2757.0,1
3438,2757.0,2
3439,2757.0,3
3440,2757.0,4
3441,2757.0,6
3442,2757.0,7
3443,2757.0,10
3444,2757.0,160
3445,2757.0,399
3446,2757.0,459
3447,2757.0,760
3448,2757.0,1030
3449,2757.0,1156
3450,2760.0,2
3451,2760.0,3
3452,2760.0,4
3453,2767.0,0
3454,2767.0,1
3455,2767.0,2
3456,2767.0,3
3457,2767.0,4
3458,2767.0,5
3459,2767.0,8
3460,2767.0,28
3461,2767.0,63
3462,2767.0,127
3463,2767.0,152
3464,2767.0,153
3465,2772.0,0
3466,2772.0,1
3467,2772.0,2
3468,2772.0,3
3469,2772.0,4
3470,2772.0,9
3471,2772.0,10
3472,2772.0,244
3473,2772.0,401
3474,2772.0,493
3475,2772.0,494
3476,2772.0,692
3477,2772.0,1061
3478,2772.0,1155
3479,2780.0,0
3480,2780.0,1
3481,2780.0,2
3482,2780.0,3
3483,2780.0,4
3484,2780.0,6
3485,2780.0,7
3486,2780.0,9
3487,2780.0,73
3488,2780.0,147
3489,2786.0,1
3490,2786.0,2
3491,2786.0,3
3492,2786.0,5
3493,2786.0,9
3494,2791.0,690
3495,2791.0,691
3496,2797.0,1
3497,2797.0,2
3498,2797.0,13
3499,2797.0,16
3500,2799.0,126
3501,2799.0,127
3502,2803.0,1
3503,2803.0,2
3504,2803.0,3
3505,2803.0,4
3506,2804.0,1
3507,2804.0,2
3508,2804.0,6
3509,2804.0,16
3510,2805.0,28
3511,2805.0,29
3512,2805.0,32
3513,2805.0,39
3514,2805.0,50
3515,2805.0,289
3516,2805.0,549
3517,2805.0,550
3518,2805.0,578
3519,2805.0,656
3520,2805.0,781
3521,2805.0,804
3522,2805.0,1026
3523,2805.0,1027
3524,2805.0,1032
3525,2805.0,1042
3526,2806.0,159
3527,2806.0,160
3528,2806.0,320
3529,2806.0,321
3530,2806.0,372
3531,2806.0,373
3532,2806.0,851
3533,2806.0,852
3534,2806.0,854
3535,2806.0,856
3536,2806.0,857
3537,2806.0,864
3538,2806.0,1183
3539,2807.0,1
3540,2807.0,2
3541,2807.0,3
3542,2807.0,4
3543,2807.0,669
3544,2807.0,670
3545,2807.0,671
3546,2807.0,672
3547,2807.0,674
3548,2807.0,675
3549,2807.0,678
3550,2807.0,683
3551,2807.0,689
3552,2807.0,705
3553,2807.0,707
3554,2807.0,712
3555,2807.0,741
3556,2807.0,742
3557,2807.0,747
3558,2807.0,969
3559,2820.0,0
3560,2820.0,1
3561,2820.0,2
3562,2820.0,4
3563,2820.0,49
3564,2820.0,79
3565,2820.0,327
3566,2820.0,328
3567,2820.0,329
3568,2824.0,1
3569,2824.0,2
3570,2824.0,3
3571,2824.0,4
3572,2824.0,473
3573,2826.0,0
3574,2826.0,1
3575,2826.0,2
3576,2826.0,3
3577,2826.0,9
3578,2826.0,22
3579,2826.0,23
3580,2826.0,24
3581,2826.0,35
3582,2826.0,56
3583,2826.0,57
3584,2826.0,112
3585,2826.0,134
3586,2826.0,224
3587,2826.0,351
3588,2826.0,393
3589,2826.0,485
3590,2826.0,486
3591,2836.0,1
3592,2836.0,2
3593,2836.0,3
3594,2836.0,5
3595,2836.0,71
3596,2842.0,2
3597,2842.0,3
3598,2847.0,953
3599,2847.0,954
3600,2858.0,152
3601,2858.0,153
3602,2860.0,4
3603,2860.0,5
3604,2863.0,1144
3605,2868.0,0
3606,2868.0,1
3607,2868.0,3
3608,2868.0,25
3609,2868.0,376
3610,2868.0,377
3611,2869.0,0
3612,2869.0,1
3613,2869.0,3
3614,2869.0,7
3615,2869.0,47
3616,2877.0,0
3617,2877.0,1
3618,2877.0,2
3619,2877.0,5
3620,2877.0,6
3621,2877.0,9
3622,2877.0,403
3623,2877.0,408
3624,2877.0,421
3625,2877.0,517
3626,2877.0,733
3627,2877.0,759
3628,2877.0,790
3629,2877.0,919
3630,2879.0,34
3631,2879.0,119
3632,2879.0,120
3633,2879.0,121
3634,2879.0,426
3635,2879.0,702
3636,2879.0,703
3637,2879.0,1103
3638,2889.0,1
3639,2889.0,2
3640,2889.0,3
3641,2889.0,7
3642,2889.0,20
3643,2889.0,157
3644,2890.0,363
3645,2899.0,228
3646,2899.0,229
3647,2899.0,230
3648,2899.0,234
3649,2899.0,717
3650,2899.0,718
3651,2899.0,854
3652,2905.0,0
3653,2905.0,1
3654,2905.0,2
3655,2905.0,3
3656,2905.0,6
3657,2905.0,10
3658,2913.0,0
3659,2913.0,1
3660,2913.0,2
3661,2913.0,3
3662,2913.0,37
3663,2920.0,0
3664,2920.0,1
3665,2920.0,2
3666,2920.0,5
3667,2920.0,7
3668,2920.0,13
3669,2920.0,422
3670,2930.0,6
3671,2931.0,0
3672,2931.0,1
3673,2931.0,2
3674,2931.0,3
3675,2931.0,12
3676,2946.0,1
3677,2946.0,2
3678,2946.0,3
3679,2946.0,5
3680,2947.0,1
3681,2947.0,2
3682,2947.0,3
3683,2947.0,4
3684,2947.0,11
3685,2947.0,12
3686,2947.0,29
3687,2947.0,259
3688,2947.0,790
3689,2955.0,11
3690,2955.0,12
3691,2955.0,13
3692,2957.0,0
3693,2957.0,1
3694,2957.0,2
3695,2957.0,8
3696,2957.0,272
3697,2960.0,8
3698,2960.0,9
3699,2962.0,6
3700,2962.0,7
3701,2962.0,8
3702,2962.0,9
3703,2962.0,10
3704,2962.0,673
3705,2964.0,2
3706,2964.0,3
3707,2964.0,4
3708,2964.0,5
3709,2964.0,7
3710,2964.0,8
3711,2982.0,0
3712,2982.0,1
3713,2982.0,3
3714,2982.0,4
3715,2982.0,5
3716,2982.0,7
3717,2982.0,29
3718,2982.0,106
3719,2982.0,188
3720,2988.0,1
3721,2988.0,2
3722,2988.0,3
3723,2988.0,4
3724,2988.0,5
3725,2988.0,7
3726,2993.0,2
3727,2993.0,3
3728,2999.0,1080
3729,3005.0,10
3730,3010.0,1
3731,3010.0,2
3732,3010.0,5
3733,3017.0,547
3734,3017.0,548
3735,3017.0,552
3736,3019.0,1
3737,3019.0,2
3738,3019.0,12
3739,3023.0,5
3740,3023.0,6
3741,3033.0,17
3742,3036.0,17
3743,3036.0,18
3744,3036.0,500
3745,3036.0,501
3746,3036.0,502
3747,3036.0,507
3748,3036.0,655
3749,3040.0,0
3750,3040.0,1
3751,3040.0,2
3752,3040.0,3
3753,3040.0,4
3754,3040.0,9
3755,3040.0,14
3756,3040.0,29
3757,3040.0,66
3758,3046.0,0
3759,3046.0,1
3760,3054.0,0
3761,3054.0,1
3762,3059.0,6
3763,3059.0,7
3764,3059.0,10
3765,3059.0,20
3766,3059.0,21
3767,3065.0,9
3768,3072.0,412
3769,3073.0,92
3770,3073.0,93
3771,3073.0,96
3772,3073.0,419
3773,3089.0,0
3774,3089.0,1
3775,3089.0,2
3776,3089.0,6
3777,3090.0,0
3778,3090.0,1
3779,3090.0,2
3780,3090.0,3
3781,3090.0,5
3782,3090.0,6
3783,3111.0,1
3784,3111.0,2
3785,3111.0,371
3786,3118.0,0
3787,3118.0,1
3788,3118.0,46
3789,3118.0,47
3790,3124.0,0
3791,3124.0,1
3792,3124.0,8
3793,3124.0,39
3794,3124.0,413
3795,3124.0,616
3796,3124.0,685
3797,3124.0,686
3798,3124.0,1058
3799,3124.0,1065
3800,3126.0,37
3801,3126.0,38
3802,3126.0,43
3803,3126.0,741
3804,3129.0,1
3805,3129.0,2
3806,3137.0,1
3807,3137.0,2
3808,3137.0,13
3809,3137.0,16
3810,3137.0,17
3811,3137.0,568
3812,3137.0,569
3813,3137.0,573
3814,3138.0,0
3815,3138.0,1
3816,3138.0,2
3817,3138.0,4
3818,3138.0,5
3819,3138.0,6
3820,3138.0,10
3821,3138.0,11
3822,3138.0,197
3823,3148.0,4
3824,3148.0,5
3825,3148.0,6
3826,3148.0,7
3827,3148.0,47
3828,3150.0,0
3829,3150.0,1
3830,3150.0,2
3831,3150.0,3
3832,3150.0,4
3833,3150.0,32
3834,3150.0,180
3835,3150.0,181
3836,3150.0,1072
3837,3150.0,1075
3838,3155.0,36
3839,3162.0,5
3840,3162.0,6
3841,3162.0,7
3842,3162.0,414
3843,3162.0,591
3844,3169.0,0
3845,3169.0,1
3846,3176.0,0
3847,3176.0,1
3848,3178.0,1
3849,3178.0,2
3850,3178.0,9
3851,3178.0,29
3852,3178.0,111
3853,3178.0,112
3854,3178.0,127
3855,3178.0,261
3856,3185.0,0
3857,3185.0,1
3858,3185.0,2
3859,3185.0,3
3860,3185.0,20
3861,3185.0,21
3862,3185.0,24
3863,3185.0,527
3864,3185.0,923
3865,3185.0,924
3866,3185.0,926
3867,3185.0,927
3868,3194.0,1
3869,3194.0,2
3870,3194.0,7
3871,3194.0,19
3872,3195.0,1
3873,3195.0,2
3874,3195.0,7
3875,3195.0,34
3876,3195.0,35
3877,3195.0,36
3878,3195.0,38
3879,3195.0,202
3880,3195.0,842
3881,3195.0,848
3882,3195.0,896
3883,3201.0,0
3884,3201.0,1
3885,3201.0,2
3886,3201.0,6
3887,3201.0,14
3888,3206.0,5
3889,3206.0,6
3890,3206.0,16
3891,3206.0,27
3892,3210.0,12
3893,3210.0,26
3894,3210.0,27
3895,3210.0,106
3896,3221.0,2
3897,3221.0,3
3898,3221.0,4
3899,3223.0,10
3900,3223.0,11
3901,3223.0,13
3902,3235.0,4
3903,3235.0,5
3904,3235.0,6
3905,3235.0,8
3906,3250.0,0
3907,3250.0,1
3908,3250.0,2
3909,3250.0,4
3910,3250.0,5
3911,3250.0,7
3912,3253.0,1
3913,3253.0,2
3914,3253.0,4
3915,3253.0,6
3916,3253.0,7
3917,3253.0,8
3918,3253.0,537
3919,3261.0,5
3920,3268.0,1
3921,3268.0,2
3922,3279.0,3
3923,3279.0,4
3924,3279.0,87
3925,3281.0,6
3926,3281.0,7
3927,3281.0,8
3928,3281.0,270
3929,3281.0,271
3930,3281.0,516
3931,3281.0,821
3932,3283.0,13
3933,3283.0,14
3934,3283.0,17
3935,3283.0,23
3936,3283.0,135
3937,3283.0,364
3938,3283.0,528
3939,3283.0,793
3940,3283.0,795
3941,3283.0,809
3942,3283.0,1061
3943,3291.0,17
3944,3291.0,18
3945,3301.0,2
3946,3301.0,3
3947,3301.0,5
3948,3301.0,8
3949,3304.0,1
3950,3304.0,2
3951,3313.0,2
3952,3313.0,665
3953,3314.0,4
3954,3314.0,5
3955,3314.0,12
3956,3314.0,583
3957,3314.0,584
3958,3318.0,2
3959,3318.0,3
3960,3318.0,5
3961,3318.0,265
3962,3318.0,345
3963,3326.0,0
3964,3326.0,1
3965,3326.0,2
3966,3326.0,3
3967,3326.0,9
3968,3331.0,1
3969,3331.0,7
3970,3331.0,8
3971,3338.0,17
3972,3338.0,18
3973,3339.0,1
3974,3339.0,2
3975,3339.0,3
3976,3339.0,8
3977,3339.0,10
3978,3339.0,11
3979,3340.0,2
3980,3340.0,3
3981,3340.0,4
3982,3349.0,1
3983,3349.0,2
3984,3349.0,6
3985,3349.0,8
3986,3349.0,13
3987,3349.0,678
3988,3358.0,890
3989,3358.0,891
3990,3365.0,2
3991,3365.0,3
3992,3365.0,7
3993,3374.0,1
3994,3374.0,19
3995,3380.0,1
3996,3380.0,2
3997,3380.0,589
3998,3380.0,597
3999,3390.0,5
4000,3390.0,6
4001,3390.0,8
4002,3390.0,161
4003,3393.0,2
4004,3393.0,3
4005,3393.0,567
4006,3393.0,894
4007,3398.0,0
4008,3398.0,1
4009,3398.0,2
4010,3398.0,3
4011,3398.0,4
4012,3398.0,5
4013,3398.0,466
4014,3398.0,797
4015,3398.0,798
4016,3398.0,799
4017,3398.0,807
4018,3398.0,808
4019,3400.0,3
4020,3400.0,4
4021,3400.0,5
4022,3400.0,105
4023,3400.0,106
4024,3400.0,121
4025,3400.0,131
4026,3400.0,132
4027,3404.0,0
4028,3404.0,1
4029,3404.0,2
4030,3404.0,3
4031,3404.0,4
4032,3404.0,10
4033,3404.0,12
4034,3404.0,26
4035,3404.0,53
4036,3404.0,123
4037,3404.0,370
4038,3408.0,1
4039,3408.0,2
4040,3408.0,3
4041,3408.0,4
4042,3408.0,5
4043,3408.0,8
4044,3408.0,12
4045,3408.0,26
4046,3408.0,37
4047,3408.0,38
4048,3408.0,40
4049,3408.0,189
4050,3410.0,585
4051,3410.0,586
4052,3410.0,603
4053,3413.0,1
4054,3419.0,1
4055,3419.0,2
4056,3419.0,3
4057,3419.0,154
4058,3419.0,988
4059,3429.0,4
4060,3429.0,5
4061,3429.0,8
4062,3429.0,9
4063,3429.0,10
4064,3429.0,11
4065,3429.0,15
4066,3429.0,23
4067,3433.0,0
4068,3433.0,1
4069,3433.0,3
4070,3433.0,8
4071,3433.0,78
4072,3436.0,16
4073,3436.0,184
4074,3436.0,185
4075,3436.0,186
4076,3436.0,290
4077,3438.0,368
4078,3447.0,1
4079,3447.0,2
4080,3447.0,4
4081,3447.0,5
4082,3456.0,1
4083,3459.0,6
4084,3459.0,10
4085,3459.0,11
4086,3459.0,66
4087,3462.0,80
4088,3466.0,7
4089,3466.0,8
4090,3466.0,9
4091,3466.0,11
4092,3466.0,14
4093,3466.0,15
4094,3466.0,32
4095,3466.0,33
4096,3466.0,35
4097,3466.0,71
4098,3466.0,200
4099,3466.0,388
4100,3466.0,390
4101,3466.0,391
4102,3466.0,394
4103,3466.0,637
4104,3466.0,638
4105,3467.0,1
4106,3467.0,2
4107,3467.0,3
4108,3467.0,7
4109,3467.0,8
4110,3467.0,9
4111,3467.0,13
4112,3477.0,20
4113,3477.0,21
4114,3477.0,31
4115,3477.0,421
4116,3477.0,497
4117,3477.0,498
4118,3477.0,499
4119,3477.0,501
4120,3477.0,510
4121,3477.0,569
4122,3477.0,570
4123,3477.0,595
4124,3477.0,769
4125,3477.0,929
4126,3477.0,931
4127,3477.0,965
4128,3477.0,1020
4129,3489.0,1
4130,3489.0,2
4131,3489.0,3
4132,3489.0,5
4133,3497.0,6
4134,3497.0,7
4135,3497.0,11
4136,3497.0,15
4137,3497.0,33
4138,3497.0,223
4139,3497.0,350
4140,3497.0,432
4141,3497.0,466
4142,3497.0,762
4143,3497.0,792
4144,3497.0,822
4145,3497.0,823
4146,3505.0,1
4147,3505.0,2
4148,3505.0,3
4149,3505.0,4
4150,3505.0,14
4151,3505.0,18
4152,3507.0,6
4153,3521.0,243
4154,3521.0,244
4155,3522.0,1
4156,3522.0,2
4157,3522.0,3
4158,3522.0,142
4159,3527.0,3
4160,3527.0,4
4161,3527.0,5
4162,3529.0,109
4163,3529.0,110
4164,3529.0,111
4165,3529.0,112
4166,3529.0,134
4167,3529.0,145
4168,3529.0,280
4169,3529.0,324
4170,3529.0,616
4171,3529.0,617
4172,3529.0,620
4173,3529.0,734
4174,3530.0,669
4175,3530.0,749
4176,3530.0,879
4177,3533.0,2
4178,3533.0,4
4179,3533.0,5
4180,3539.0,0
4181,3539.0,1
4182,3539.0,3
4183,3539.0,4
4184,3539.0,5
4185,3539.0,8
4186,3548.0,130
4187,3554.0,1
4188,3554.0,2
4189,3554.0,3
4190,3554.0,5
4191,3554.0,733
4192,3558.0,5
4193,3558.0,6
4194,3561.0,0
4195,3561.0,1
4196,3561.0,2
4197,3561.0,3
4198,3561.0,5
4199,3561.0,27
4200,3561.0,28
4201,3561.0,30
4202,3567.0,13
4203,3567.0,14
4204,3571.0,1
4205,3571.0,2
4206,3571.0,3
4207,3571.0,4
4208,3571.0,5
4209,3571.0,8
4210,3584.0,1
4211,3584.0,2
4212,3584.0,4
4213,3584.0,14
4214,3594.0,1
4215,3594.0,3
4216,3597.0,1
4217,3597.0,2
4218,3597.0,3
4219,3602.0,1
4220,3602.0,2
4221,3602.0,3
4222,3602.0,4
4223,3602.0,21
4224,3604.0,1
4225,3604.0,2
4226,3604.0,3
4227,3609.0,1
4228,3609.0,2
4229,3609.0,3
4230,3609.0,5
4231,3609.0,6
4232,3612.0,181
4233,3612.0,182
4234,3612.0,549
4235,3617.0,3
4236,3617.0,4
4237,3620.0,31
4238,3624.0,2
4239,3624.0,3
4240,3624.0,23
4241,3624.0,24
4242,3629.0,8
4243,3629.0,89
4244,3646.0,2
4245,3646.0,3
4246,3646.0,10
4247,3652.0,9
4248,3652.0,10
4249,3654.0,4
4250,3654.0,5
4251,3670.0,1
4252,3670.0,2
4253,3670.0,3
4254,3670.0,4
4255,3670.0,9
4256,3670.0,10
4257,3670.0,14
4258,3670.0,28
4259,3670.0,29
4260,3681.0,9
4261,3681.0,10
4262,3681.0,12
4263,3681.0,14
4264,3683.0,3
4265,3683.0,5
4266,3683.0,6
4267,3687.0,6
4268,3705.0,4
4269,3708.0,4
4270,3708.0,6
4271,3719.0,5
4272,3719.0,6
4273,3722.0,1
4274,3722.0,2
4275,3740.0,8
4276,3740.0,9
4277,3740.0,15
4278,3740.0,35
4279,3740.0,36
4280,3741.0,1
4281,3741.0,2
4282,3741.0,3
4283,3741.0,25
4284,3751.0,0
4285,3751.0,1
4286,3751.0,2
4287,3751.0,3
4288,3751.0,4
4289,3751.0,15
4290,3761.0,0
4291,3761.0,1
4292,3766.0,34
4293,3770.0,1
4294,3770.0,2
4295,3770.0,3
4296,3770.0,4
4297,3770.0,7
4298,3775.0,3
4299,3775.0,4
4300,3775.0,5
4301,3777.0,1
4302,3777.0,2
4303,3777.0,3
4304,3777.0,10
4305,3780.0,0
4306,3780.0,1
4307,3780.0,2
4308,3780.0,9
4309,3780.0,10
4310,3780.0,465
4311,3780.0,466
4312,3780.0,666
4313,3788.0,32
4314,3790.0,0
4315,3790.0,1
4316,3790.0,2
4317,3790.0,4
4318,3790.0,7
4319,3793.0,713
4320,3796.0,8
4321,3796.0,14
4322,3796.0,30
4323,3796.0,352
4324,3796.0,673
4325,3796.0,674
4326,3796.0,675
4327,3796.0,676
4328,3798.0,130
4329,3798.0,131
4330,3800.0,0
4331,3800.0,1
4332,3800.0,2
4333,3800.0,3
4334,3800.0,4
4335,3805.0,4
4336,3810.0,3
4337,3810.0,4
4338,3813.0,2
4339,3813.0,3
4340,3813.0,4
4341,3813.0,5
4342,3813.0,9
4343,3813.0,502
4344,3823.0,3
4345,3825.0,1
4346,3825.0,2
4347,3825.0,3
4348,3825.0,6
4349,3825.0,7
4350,3825.0,12
4351,3825.0,13
4352,3825.0,16
4353,3825.0,154
4354,3825.0,169
4355,3825.0,352
4356,3825.0,510
4357,3825.0,511
4358,3825.0,716
4359,3825.0,717
4360,3825.0,725
4361,3825.0,726
4362,3825.0,727
4363,3825.0,754
4364,3825.0,757
4365,3825.0,758
4366,3825.0,759
4367,3825.0,763
4368,3825.0,799
4369,3825.0,821
4370,3825.0,863
4371,3825.0,864
4372,3825.0,865
4373,3825.0,896
4374,3825.0,898
4375,3829.0,12
4376,3832.0,0
4377,3832.0,1
4378,3832.0,2
4379,3832.0,5
4380,3849.0,1
4381,3850.0,12
4382,3850.0,625
4383,3850.0,626
4384,3853.0,1
4385,3853.0,2
4386,3853.0,3
4387,3853.0,4
4388,3853.0,5
4389,3853.0,32
4390,3858.0,11
4391,3860.0,1
4392,3860.0,2
4393,3860.0,6
4394,3860.0,7
4395,3860.0,579
4396,3860.0,580
4397,3869.0,4
4398,3869.0,5
4399,3869.0,6
4400,3869.0,10
4401,3869.0,29
4402,3869.0,30
4403,3869.0,33
4404,3869.0,469
4405,3876.0,0
4406,3876.0,1
