,QuestionId,Age
3093,1564.0,2
3094,1564.0,4
3095,1565.0,0
3096,1565.0,1
3097,1565.0,2
3098,1566.0,0
3099,1566.0,1
3100,1566.0,2
3101,1567.0,0
3102,1567.0,1
3103,1567.0,4
3104,1567.0,1185
3105,1575.0,0
3106,1575.0,1
3107,1575.0,2
3108,1575.0,3
3109,1575.0,370
3110,1581.0,1
3111,1581.0,2
3112,1581.0,3
3113,1581.0,92
3114,1581.0,813
3115,1581.0,814
3116,1581.0,815
3117,1581.0,816
3118,1581.0,818
3119,1581.0,819
3120,1581.0,832
3121,1581.0,835
3122,1581.0,869
3123,1581.0,1166
3124,1581.0,1172
3125,1581.0,1174
3126,1584.0,0
3127,1584.0,1
3128,1588.0,0
3129,1588.0,1
3130,1588.0,2
3131,1590.0,0
3132,1590.0,1
3133,1590.0,16
3134,1590.0,133
3135,1590.0,134
3136,1593.0,0
3137,1593.0,1
3138,1593.0,2
3139,1593.0,3
3140,1594.0,0
3141,1594.0,1
3142,1594.0,5
3143,1594.0,854
3144,1594.0,1021
3145,1595.0,0
3146,1595.0,1
3147,1595.0,2
3148,1595.0,180
3149,1596.0,1
3150,1596.0,2
3151,1600.0,0
3152,1600.0,1
3153,1600.0,2
3154,1600.0,3
3155,1600.0,5
3156,1600.0,15
3157,1600.0,37
3158,1605.0,0
3159,1605.0,1
3160,1605.0,2
3161,1612.0,0
3162,1612.0,1
3163,1612.0,2
3164,1612.0,3
3165,1612.0,92
3166,1614.0,0
3167,1614.0,1
3168,1614.0,2
3169,1615.0,0
3170,1615.0,1
3171,1615.0,2
3172,1615.0,3
3173,1615.0,134
3174,1625.0,0
3175,1625.0,1
3176,1625.0,2
3177,1625.0,4
3178,1625.0,475
3179,1625.0,613
3180,1625.0,614
3181,1628.0,1
3182,1628.0,2
3183,1632.0,0
3184,1636.0,1
3185,1636.0,2
3186,1636.0,3
3187,1637.0,1
3188,1637.0,2
3189,1637.0,3
3190,1638.0,4
3191,1642.0,0
3192,1642.0,1
3193,1642.0,3
3194,1643.0,0
3195,1643.0,8
3196,1643.0,9
3197,1644.0,0
3198,1644.0,1
3199,1654.0,0
3200,1654.0,1
3201,1654.0,2
3202,1657.0,0
3203,1657.0,1
3204,1657.0,448
3205,1660.0,0
3206,1660.0,1
3207,1661.0,0
3208,1661.0,1
3209,1661.0,3
3210,1661.0,31
3211,1661.0,118
3212,1662.0,0
3213,1662.0,1
3214,1662.0,746
3215,1662.0,1244
3216,1662.0,1245
3217,1662.0,1246
3218,1662.0,1250
3219,1666.0,0
3220,1666.0,1
3221,1666.0,2
3222,1666.0,3
3223,1666.0,773
3224,1672.0,0
3225,1672.0,1
3226,1672.0,2
3227,1672.0,4
3228,1672.0,29
3229,1674.0,0
3230,1674.0,1
3231,1674.0,2
3232,1674.0,4
3233,1674.0,5
3234,1674.0,6
3235,1674.0,8
3236,1677.0,0
3237,1677.0,1
3238,1678.0,0
3239,1678.0,1
3240,1684.0,0
3241,1684.0,1
3242,1684.0,2
3243,1684.0,797
3244,1684.0,911
3245,1687.0,1
3246,1687.0,2
3247,1687.0,4
3248,1688.0,0
3249,1689.0,15
3250,1689.0,16
3251,1689.0,29
3252,1690.0,0
3253,1690.0,1
3254,1690.0,2
3255,1690.0,3
3256,1690.0,231
3257,1690.0,232
3258,1690.0,241
3259,1690.0,258
3260,1690.0,259
3261,1691.0,0
3262,1691.0,2
3263,1691.0,3
3264,1691.0,4
3265,1692.0,0
3266,1693.0,0
3267,1693.0,1
3268,1693.0,2
3269,1693.0,88
3270,1693.0,105
3271,1693.0,434
3272,1693.0,671
3273,1693.0,1050
3274,1694.0,0
3275,1694.0,1
3276,1694.0,4
3277,1695.0,0
3278,1695.0,1
3279,1695.0,3
3280,1695.0,4
3281,1695.0,269
3282,1695.0,270
3283,1695.0,279
3284,1695.0,454
3285,1695.0,468
3286,1695.0,469
3287,1695.0,470
3288,1695.0,565
3289,1695.0,1126
3290,1696.0,0
3291,1696.0,1
3292,1696.0,3
3293,1696.0,418
3294,1696.0,419
3295,1696.0,420
3296,1703.0,19
3297,1711.0,2
3298,1711.0,3
3299,1711.0,431
3300,1711.0,432
3301,1712.0,0
3302,1712.0,1
3303,1712.0,2
3304,1712.0,3
3305,1712.0,4
3306,1713.0,1
3307,1713.0,2
3308,1713.0,3
3309,1713.0,554
3310,1715.0,0
3311,1716.0,0
3312,1716.0,1
3313,1728.0,0
3314,1728.0,1
3315,1728.0,21
3316,1728.0,22
3317,1728.0,279
3318,1728.0,851
3319,1728.0,1061
3320,1728.0,1101
3321,1728.0,1107
3322,1728.0,1247
3323,1728.0,1248
3324,1728.0,1249
3325,1729.0,0
3326,1729.0,1
3327,1733.0,2
3328,1733.0,3
3329,1734.0,0
3330,1734.0,959
3331,1735.0,0
3332,1735.0,1
3333,1735.0,2
3334,1735.0,3
3335,1736.0,0
3336,1736.0,1
3337,1736.0,2
3338,1743.0,0
3339,1743.0,1
3340,1745.0,0
3341,1745.0,1
3342,1745.0,2
3343,1745.0,356
3344,1745.0,357
3345,1747.0,0
3346,1751.0,0
3347,1751.0,1
3348,1751.0,2
3349,1753.0,0
3350,1753.0,1
3351,1753.0,2
3352,1753.0,15
3353,1753.0,569
3354,1754.0,0
3355,1754.0,1
3356,1754.0,2
3357,1754.0,3
3358,1754.0,112
3359,1755.0,0
3360,1755.0,1
3361,1755.0,2
3362,1755.0,3
3363,1755.0,13
3364,1755.0,14
3365,1755.0,354
3366,1755.0,1021
3367,1755.0,1029
3368,1755.0,1170
3369,1755.0,1171
3370,1765.0,0
3371,1765.0,1
3372,1765.0,2
3373,1765.0,14
3374,1765.0,34
3375,1765.0,35
3376,1765.0,36
3377,1766.0,0
3378,1766.0,1
3379,1767.0,0
3380,1767.0,1
3381,1774.0,0
3382,1774.0,1
3383,1774.0,2
3384,1774.0,3
3385,1774.0,7
3386,1778.0,0
3387,1778.0,1
3388,1785.0,0
3389,1785.0,1
3390,1787.0,0
3391,1787.0,1
3392,1787.0,3
3393,1787.0,4
3394,1787.0,5
3395,1790.0,0
3396,1790.0,1
3397,1790.0,2
3398,1790.0,3
3399,1790.0,5
3400,1790.0,12
3401,1790.0,28
3402,1790.0,35
3403,1790.0,405
3404,1790.0,650
3405,1790.0,771
3406,1790.0,943
3407,1790.0,945
3408,1790.0,948
3409,1790.0,977
3410,1790.0,978
3411,1790.0,1225
3412,1790.0,1245
3413,1793.0,0
3414,1793.0,1
3415,1793.0,2
3416,1793.0,6
3417,1793.0,8
3418,1793.0,10
3419,1793.0,316
3420,1793.0,799
3421,1793.0,802
3422,1793.0,831
3423,1800.0,0
3424,1800.0,1
3425,1800.0,2
3426,1800.0,3
3427,1800.0,4
3428,1800.0,5
3429,1800.0,7
3430,1800.0,10
3431,1800.0,22
3432,1800.0,66
3433,1800.0,192
3434,1800.0,349
3435,1800.0,1004
3436,1800.0,1270
3437,1800.0,1383
3438,1800.0,1384
3439,1805.0,1
3440,1805.0,2
3441,1805.0,3
3442,1805.0,4
3443,1809.0,0
3444,1809.0,1
3445,1814.0,0
3446,1814.0,1
3447,1814.0,2
3448,1818.0,0
3449,1818.0,1
3450,1820.0,0
3451,1820.0,1
3452,1826.0,1
3453,1826.0,2
3454,1826.0,8
3455,1826.0,9
3456,1826.0,383
3457,1826.0,506
3458,1826.0,507
3459,1826.0,534
3460,1826.0,758
3461,1826.0,976
3462,1826.0,1035
3463,1826.0,1108
3464,1826.0,1282
3465,1826.0,1294
3466,1826.0,1308
3467,1826.0,1313
3468,1826.0,1314
3469,1828.0,0
3470,1828.0,1
3471,1828.0,4
3472,1828.0,832
3473,1830.0,1
3474,1830.0,2
3475,1830.0,3
3476,1830.0,8
3477,1830.0,243
3478,1834.0,1
3479,1834.0,2
3480,1834.0,4
3481,1834.0,96
3482,1834.0,111
3483,1840.0,0
3484,1840.0,1
3485,1840.0,2
3486,1840.0,7
3487,1840.0,8
3488,1840.0,10
3489,1840.0,53
3490,1840.0,54
3491,1840.0,55
3492,1840.0,59
3493,1840.0,98
3494,1840.0,154
3495,1840.0,654
3496,1840.0,681
3497,1840.0,717
3498,1840.0,821
3499,1840.0,1054
3500,1840.0,1117
3501,1840.0,1202
3502,1840.0,1276
3503,1840.0,1277
3504,1840.0,1278
3505,1840.0,1316
3506,1841.0,0
3507,1841.0,1
3508,1841.0,2
3509,1841.0,3
3510,1841.0,6
3511,1841.0,37
3512,1841.0,844
3513,1846.0,0
3514,1846.0,1
3515,1846.0,2
3516,1846.0,6
3517,1846.0,11
3518,1851.0,0
3519,1851.0,1
3520,1851.0,2
3521,1851.0,3
3522,1855.0,0
3523,1855.0,1
3524,1855.0,2
3525,1855.0,3
3526,1855.0,446
3527,1855.0,574
3528,1859.0,0
3529,1859.0,1
3530,1859.0,3
3531,1859.0,8
3532,1862.0,1
3533,1862.0,9
3534,1865.0,0
3535,1865.0,1
3536,1865.0,2
3537,1865.0,4
3538,1865.0,8
3539,1865.0,9
3540,1865.0,23
3541,1869.0,0
3542,1869.0,1
3543,1869.0,3
3544,1869.0,6
3545,1871.0,0
3546,1871.0,1
3547,1871.0,2
3548,1871.0,103
3549,1871.0,273
3550,1871.0,1237
3551,1871.0,1246
3552,1871.0,1247
3553,1871.0,1248
3554,1871.0,1249
3555,1875.0,0
3556,1875.0,1
3557,1875.0,2
3558,1875.0,43
3559,1875.0,44
3560,1882.0,0
3561,1882.0,1
3562,1882.0,751
3563,1882.0,752
3564,1882.0,753
3565,1883.0,0
3566,1883.0,1
3567,1883.0,2
3568,1883.0,58
3569,1883.0,762
3570,1883.0,1200
3571,1883.0,1201
3572,1886.0,0
3573,1886.0,1
3574,1886.0,3
3575,1890.0,1
3576,1891.0,0
3577,1891.0,1
3578,1891.0,2
3579,1891.0,3
3580,1891.0,4
3581,1891.0,1002
3582,1891.0,1152
3583,1891.0,1374
3584,1915.0,0
3585,1915.0,1
3586,1915.0,2
3587,1920.0,0
3588,1920.0,1
3589,1920.0,2
3590,1920.0,17
3591,1920.0,28
3592,1925.0,1
3593,1925.0,2
3594,1925.0,3
3595,1925.0,12
3596,1926.0,0
3597,1926.0,1
3598,1926.0,2
3599,1930.0,0
3600,1930.0,1
3601,1930.0,2
3602,1930.0,23
3603,1930.0,27
3604,1931.0,0
3605,1931.0,1
3606,1931.0,2
3607,1932.0,0
3608,1932.0,1
3609,1932.0,2
3610,1933.0,0
3611,1933.0,1
3612,1933.0,2
3613,1933.0,16
3614,1933.0,890
3615,1943.0,0
3616,1943.0,1
3617,1943.0,2
3618,1948.0,0
3619,1948.0,1
3620,1948.0,2
3621,1948.0,4
3622,1948.0,448
3623,1950.0,6
3624,1950.0,7
3625,1950.0,52
3626,1950.0,53
3627,1950.0,702
3628,1950.0,1141
3629,1950.0,1142
3630,1950.0,1290
3631,1954.0,1
3632,1954.0,2
3633,1954.0,659
3634,1954.0,660
3635,1954.0,661
3636,1957.0,0
3637,1957.0,1
3638,1957.0,2
3639,1957.0,5
3640,1960.0,1
3641,1960.0,2
3642,1960.0,58
3643,1960.0,85
3644,1960.0,86
3645,1960.0,820
3646,1962.0,1
3647,1962.0,2
3648,1964.0,1
3649,1964.0,353
3650,1965.0,0
3651,1965.0,1
3652,1965.0,2
3653,1965.0,3
3654,1965.0,7
3655,1969.0,0
3656,1969.0,1
3657,1969.0,2
3658,1969.0,6
3659,1969.0,16
3660,1969.0,22
3661,1969.0,23
3662,1969.0,34
3663,1969.0,38
3664,1969.0,49
3665,1969.0,50
3666,1969.0,51
3667,1969.0,52
3668,1969.0,69
3669,1969.0,156
3670,1969.0,160
3671,1969.0,219
3672,1969.0,399
3673,1969.0,461
3674,1969.0,462
3675,1969.0,653
3676,1969.0,784
3677,1969.0,785
3678,1969.0,786
3679,1969.0,787
3680,1969.0,788
3681,1969.0,790
3682,1969.0,791
3683,1969.0,792
3684,1969.0,833
3685,1969.0,834
3686,1969.0,835
3687,1969.0,848
3688,1969.0,860
3689,1969.0,874
3690,1977.0,0
3691,1977.0,1
3692,1977.0,2
3693,1977.0,5
3694,1977.0,59
3695,1977.0,87
3696,1977.0,88
3697,1980.0,0
3698,1980.0,1
3699,1986.0,0
3700,1986.0,1
3701,1986.0,2
3702,1986.0,96
3703,1988.0,0
3704,1988.0,1
3705,1988.0,2
3706,1988.0,3
3707,1991.0,0
3708,1991.0,1
3709,1991.0,2
3710,1991.0,3
3711,1991.0,5
3712,1993.0,1
3713,1993.0,2
3714,1993.0,3
3715,1996.0,1
3716,1996.0,2
3717,1996.0,3
3718,1996.0,94
3719,1996.0,115
3720,1996.0,157
3721,1998.0,0
3722,1998.0,1
3723,1998.0,2
3724,1998.0,100
3725,2000.0,1
3726,2000.0,2
3727,2003.0,0
3728,2003.0,1
3729,2003.0,2
3730,2003.0,92
3731,2003.0,327
3732,2011.0,0
3733,2011.0,1
3734,2011.0,2
3735,2011.0,4
3736,2011.0,5
3737,2011.0,12
3738,2013.0,2
3739,2013.0,3
3740,2014.0,1
3741,2014.0,2
3742,2014.0,3
3743,2014.0,6
3744,2016.0,0
3745,2016.0,1
3746,2016.0,2
3747,2016.0,3
3748,2019.0,1
3749,2019.0,2
3750,2019.0,3
3751,2019.0,4
3752,2023.0,0
3753,2023.0,1
3754,2023.0,2
3755,2023.0,3
3756,2023.0,4
3757,2023.0,1230
3758,2025.0,0
3759,2025.0,1
3760,2028.0,0
3761,2028.0,1
3762,2028.0,2
3763,2028.0,3
3764,2028.0,4
3765,2028.0,95
3766,2028.0,103
3767,2028.0,104
3768,2031.0,0
3769,2031.0,1
3770,2032.0,1
3771,2032.0,2
3772,2032.0,1035
3773,2036.0,0
3774,2036.0,1
3775,2036.0,2
3776,2036.0,3
3777,2036.0,10
3778,2036.0,189
3779,2045.0,0
3780,2045.0,1
3781,2045.0,2
3782,2045.0,3
3783,2045.0,4
3784,2045.0,5
3785,2045.0,6
3786,2045.0,57
3787,2045.0,294
3788,2045.0,295
3789,2045.0,296
3790,2045.0,308
3791,2045.0,338
3792,2045.0,496
3793,2045.0,1018
3794,2045.0,1028
3795,2045.0,1030
3796,2045.0,1262
3797,2047.0,0
3798,2047.0,1
3799,2047.0,2
3800,2047.0,3
3801,2049.0,0
3802,2049.0,1
3803,2049.0,2
3804,2049.0,6
3805,2049.0,528
3806,2054.0,0
3807,2054.0,1
3808,2054.0,2
3809,2054.0,13
3810,2054.0,14
3811,2054.0,1200
3812,2054.0,1201
3813,2058.0,0
3814,2058.0,1
3815,2058.0,2
3816,2058.0,4
3817,2058.0,5
3818,2062.0,0
3819,2062.0,1
3820,2062.0,2
3821,2062.0,3
3822,2062.0,1000
3823,2065.0,0
3824,2065.0,1
3825,2065.0,2
3826,2065.0,3
3827,2065.0,34
3828,2065.0,261
3829,2065.0,528
3830,2067.0,0
3831,2067.0,1
3832,2067.0,2
3833,2067.0,8
3834,2067.0,421
3835,2067.0,517
3836,2075.0,0
3837,2075.0,1
3838,2075.0,2
3839,2075.0,5
3840,2075.0,15
3841,2075.0,16
3842,2075.0,60
3843,2075.0,421
3844,2078.0,0
3845,2078.0,1
3846,2078.0,2
3847,2078.0,15
3848,2079.0,0
3849,2079.0,1
3850,2079.0,2
3851,2079.0,5
3852,2079.0,8
3853,2079.0,9
3854,2079.0,13
3855,2079.0,21
3856,2079.0,331
3857,2079.0,332
3858,2079.0,398
3859,2079.0,483
3860,2079.0,521
3861,2079.0,522
3862,2079.0,544
3863,2079.0,1081
3864,2079.0,1082
3865,2079.0,1114
3866,2079.0,1115
3867,2079.0,1118
3868,2079.0,1126
3869,2079.0,1301
3870,2079.0,1309
3871,2085.0,0
3872,2085.0,1
3873,2085.0,2
3874,2085.0,3
3875,2085.0,4
3876,2085.0,977
3877,2089.0,0
3878,2089.0,1
3879,2089.0,2
3880,2091.0,1
3881,2091.0,2
3882,2091.0,3
3883,2091.0,4
3884,2091.0,6
3885,2091.0,7
3886,2091.0,17
3887,2091.0,18
3888,2091.0,967
3889,2091.0,977
3890,2091.0,979
3891,2091.0,989
3892,2098.0,1
3893,2098.0,2
3894,2098.0,3
3895,2098.0,4
3896,2098.0,5
3897,2101.0,1
3898,2103.0,0
3899,2103.0,1
3900,2103.0,2
3901,2104.0,0
3902,2104.0,1
3903,2104.0,2
3904,2104.0,15
3905,2104.0,33
3906,2104.0,513
3907,2104.0,1193
3908,2104.0,1194
3909,2112.0,0
3910,2112.0,1
3911,2115.0,0
3912,2115.0,1
3913,2115.0,2
3914,2116.0,0
3915,2116.0,2
3916,2116.0,3
3917,2116.0,4
3918,2119.0,1
3919,2119.0,2
3920,2119.0,3
3921,2119.0,8
3922,2119.0,47
3923,2119.0,69
3924,2119.0,293
3925,2119.0,294
3926,2119.0,673
3927,2119.0,939
3928,2121.0,0
3929,2121.0,1
3930,2121.0,2
3931,2121.0,7
3932,2121.0,46
3933,2121.0,49
3934,2121.0,50
3935,2121.0,51
3936,2121.0,156
3937,2121.0,343
3938,2121.0,452
3939,2121.0,461
3940,2121.0,588
3941,2126.0,0
3942,2126.0,1
3943,2126.0,2
3944,2126.0,7
3945,2126.0,46
3946,2126.0,205
3947,2126.0,220
3948,2126.0,221
3949,2126.0,226
3950,2128.0,0
3951,2128.0,1
3952,2128.0,2
3953,2128.0,45
3954,2128.0,68
3955,2131.0,0
3956,2131.0,1
3957,2131.0,14
3958,2131.0,15
3959,2131.0,44
3960,2131.0,45
3961,2143.0,0
3962,2143.0,1
3963,2143.0,2
3964,2143.0,3
3965,2143.0,7
3966,2143.0,15
3967,2143.0,45
3968,2143.0,109
3969,2148.0,0
3970,2148.0,1
3971,2148.0,2
3972,2148.0,4
3973,2148.0,14
3974,2156.0,1
3975,2156.0,2
3976,2156.0,3
3977,2156.0,5
3978,2156.0,11
3979,2156.0,12
3980,2156.0,13
3981,2156.0,17
3982,2156.0,43
3983,2158.0,0
3984,2158.0,1
3985,2158.0,2
3986,2158.0,11
3987,2163.0,1
3988,2163.0,2
3989,2163.0,3
3990,2163.0,4
3991,2163.0,9
3992,2163.0,11
3993,2163.0,28
3994,2163.0,30
3995,2167.0,0
3996,2167.0,1
3997,2167.0,2
3998,2167.0,3
3999,2167.0,6
4000,2167.0,9
4001,2169.0,0
4002,2169.0,1
4003,2169.0,2
4004,2169.0,3
4005,2169.0,4
4006,2169.0,13
4007,2175.0,0
4008,2175.0,1
4009,2175.0,3
4010,2175.0,6
4011,2175.0,9
4012,2175.0,27
4013,2175.0,28
4014,2175.0,33
4015,2175.0,69
4016,2175.0,183
4017,2178.0,1
4018,2178.0,2
4019,2178.0,3
4020,2178.0,220
4021,2178.0,221
4022,2178.0,865
4023,2178.0,866
4024,2178.0,867
4025,2178.0,953
4026,2178.0,954
4027,2178.0,957
4028,2179.0,1
4029,2179.0,2
4030,2179.0,3
4031,2179.0,4
4032,2179.0,5
4033,2179.0,9
4034,2179.0,10
4035,2179.0,11
4036,2179.0,202
4037,2179.0,803
4038,2179.0,804
4039,2182.0,0
4040,2182.0,1
4041,2182.0,2
4042,2182.0,3
4043,2182.0,5
4044,2182.0,7
4045,2182.0,8
4046,2182.0,12
4047,2182.0,18
4048,2182.0,375
4049,2182.0,1098
4050,2183.0,0
4051,2183.0,1
4052,2183.0,2
4053,2183.0,3
4054,2183.0,4
4055,2188.0,0
4056,2188.0,1
4057,2188.0,3
4058,2188.0,4
4059,2188.0,6
4060,2188.0,198
4061,2194.0,0
4062,2194.0,1
4063,2194.0,2
4064,2194.0,3
4065,2206.0,1
4066,2206.0,2
4067,2206.0,3
4068,2206.0,4
4069,2206.0,5
4070,2206.0,31
4071,2206.0,32
4072,2208.0,1
4073,2208.0,2
4074,2208.0,3
4075,2208.0,4
4076,2208.0,5
4077,2208.0,6
4078,2211.0,1
4079,2211.0,2
4080,2211.0,12
4081,2211.0,290
4082,2211.0,557
4083,2211.0,558
4084,2214.0,3
4085,2214.0,4
4086,2214.0,6
4087,2214.0,9
4088,2214.0,10
4089,2217.0,0
4090,2217.0,1
4091,2217.0,2
4092,2217.0,11
4093,2225.0,0
4094,2225.0,1
4095,2225.0,2
4096,2225.0,3
4097,2225.0,15
4098,2231.0,0
4099,2231.0,1
4100,2231.0,2
4101,2231.0,3
4102,2232.0,0
4103,2232.0,1
4104,2232.0,2
4105,2232.0,3
4106,2232.0,6
4107,2232.0,13
4108,2232.0,438
4109,2232.0,444
4110,2240.0,0
4111,2240.0,2
4112,2240.0,3
4113,2241.0,0
4114,2241.0,1
4115,2241.0,2
4116,2241.0,3
4117,2241.0,4
4118,2242.0,0
4119,2242.0,1
4120,2242.0,2
4121,2242.0,3
4122,2242.0,9
4123,2242.0,10
4124,2246.0,0
4125,2246.0,1
4126,2246.0,2
4127,2246.0,3
4128,2251.0,0
4129,2251.0,1
4130,2251.0,6
4131,2252.0,0
4132,2252.0,1
4133,2252.0,2
4134,2252.0,4
4135,2252.0,12
4136,2252.0,925
4137,2252.0,929
4138,2252.0,931
4139,2252.0,932
4140,2252.0,988
4141,2252.0,1008
4142,2252.0,1009
4143,2252.0,1010
4144,2252.0,1011
4145,2261.0,0
4146,2261.0,1
4147,2261.0,2
4148,2261.0,5
4149,2261.0,6
4150,2261.0,8
4151,2261.0,9
4152,2261.0,10
4153,2261.0,31
4154,2261.0,60
4155,2261.0,120
4156,2261.0,121
4157,2261.0,122
4158,2261.0,124
4159,2261.0,125
4160,2261.0,273
4161,2261.0,606
4162,2261.0,745
4163,2261.0,958
4164,2261.0,1027
4165,2265.0,0
4166,2265.0,1
4167,2265.0,5
4168,2265.0,8
4169,2265.0,16
4170,2265.0,17
4171,2265.0,18
4172,2265.0,20
4173,2266.0,0
4174,2266.0,1
4175,2275.0,0
4176,2275.0,1
4177,2275.0,2
4178,2275.0,3
4179,2275.0,243
4180,2275.0,244
4181,2275.0,245
4182,2275.0,323
4183,2275.0,324
4184,2275.0,326
4185,2275.0,331
4186,2275.0,546
4187,2275.0,547
4188,2275.0,548
4189,2275.0,550
4190,2275.0,1164
4191,2276.0,5
4192,2276.0,6
4193,2276.0,17
4194,2276.0,18
4195,2276.0,69
4196,2276.0,70
4197,2276.0,113
4198,2276.0,114
4199,2276.0,843
4200,2279.0,0
4201,2279.0,1
4202,2279.0,2
4203,2279.0,3
4204,2279.0,8
4205,2279.0,9
4206,2279.0,10
4207,2279.0,183
4208,2279.0,500
4209,2279.0,547
4210,2279.0,560
4211,2279.0,631
4212,2279.0,659
4213,2279.0,833
4214,2279.0,944
4215,2279.0,1014
4216,2279.0,1111
4217,2279.0,1112
4218,2279.0,1117
4219,2283.0,0
4220,2283.0,1
4221,2283.0,2
4222,2283.0,3
4223,2283.0,4
4224,2283.0,8
4225,2283.0,16
4226,2283.0,1001
4227,2283.0,1047
4228,2283.0,1050
4229,2283.0,1051
4230,2295.0,0
4231,2295.0,1
4232,2295.0,2
4233,2295.0,11
4234,2295.0,51
4235,2295.0,167
4236,2295.0,495
4237,2304.0,1
4238,2304.0,2
4239,2304.0,3
4240,2304.0,11
4241,2304.0,18
4242,2304.0,376
4243,2305.0,0
4244,2305.0,1
4245,2305.0,2
4246,2305.0,3
4247,2305.0,5
4248,2305.0,15
4249,2305.0,891
4250,2305.0,931
4251,2311.0,0
4252,2311.0,1
4253,2311.0,2
4254,2311.0,4
4255,2321.0,0
4256,2321.0,1
4257,2321.0,3
4258,2321.0,4
4259,2321.0,5
4260,2321.0,163
4261,2324.0,0
4262,2324.0,1
4263,2324.0,2
4264,2324.0,3
4265,2324.0,5
4266,2324.0,11
4267,2324.0,17
4268,2327.0,0
4269,2327.0,1
4270,2327.0,2
4271,2327.0,7
4272,2327.0,8
4273,2327.0,10
4274,2327.0,13
4275,2327.0,17
4276,2327.0,29
4277,2327.0,563
4278,2327.0,586
4279,2327.0,613
4280,2327.0,615
4281,2327.0,672
4282,2327.0,741
4283,2327.0,745
4284,2327.0,813
4285,2327.0,814
4286,2327.0,885
4287,2327.0,1148
4288,2327.0,1265
4289,2334.0,0
4290,2334.0,1
4291,2334.0,2
4292,2334.0,3
4293,2334.0,6
4294,2334.0,9
4295,2334.0,13
4296,2334.0,159
4297,2334.0,249
4298,2334.0,250
4299,2334.0,372
4300,2334.0,914
4301,2334.0,915
4302,2334.0,916
4303,2334.0,917
4304,2334.0,924
4305,2334.0,925
4306,2334.0,937
4307,2334.0,939
4308,2334.0,940
4309,2334.0,1057
4310,2334.0,1058
4311,2334.0,1059
4312,2335.0,0
4313,2335.0,1
4314,2335.0,2
4315,2335.0,9
4316,2335.0,70
4317,2335.0,705
4318,2335.0,1093
4319,2339.0,0
4320,2339.0,1
4321,2339.0,2
4322,2339.0,4
4323,2339.0,8
4324,2339.0,237
4325,2343.0,0
4326,2343.0,1
4327,2343.0,2
4328,2343.0,7
4329,2343.0,8
4330,2343.0,604
4331,2343.0,605
4332,2343.0,756
4333,2343.0,912
4334,2345.0,0
4335,2345.0,1
4336,2360.0,1
4337,2360.0,2
4338,2360.0,3
4339,2360.0,4
4340,2360.0,5
4341,2372.0,0
4342,2372.0,1
4343,2372.0,2
4344,2376.0,0
4345,2376.0,1
4346,2376.0,2
4347,2376.0,3
4348,2376.0,9
4349,2376.0,107
4350,2385.0,0
4351,2385.0,1
4352,2385.0,2
4353,2385.0,3
4354,2385.0,4
4355,2389.0,1
4356,2389.0,2
4357,2389.0,3
4358,2389.0,5
4359,2389.0,11
4360,2392.0,1
4361,2392.0,2
4362,2395.0,1
4363,2395.0,2
4364,2395.0,3
4365,2395.0,4
4366,2395.0,5
4367,2395.0,15
4368,2395.0,880
4369,2396.0,0
4370,2396.0,1
4371,2396.0,2
4372,2396.0,3
4373,2396.0,4
4374,2396.0,7
4375,2396.0,8
4376,2396.0,9
4377,2396.0,14
4378,2396.0,145
4379,2396.0,146
4380,2396.0,224
4381,2396.0,225
4382,2396.0,228
4383,2396.0,229
4384,2396.0,230
4385,2396.0,240
4386,2396.0,306
4387,2396.0,552
4388,2396.0,613
4389,2396.0,916
4390,2396.0,975
4391,2396.0,985
4392,2396.0,986
4393,2396.0,990
4394,2396.0,991
4395,2396.0,1048
4396,2396.0,1055
4397,2396.0,1158
4398,2401.0,0
4399,2401.0,1
4400,2401.0,2
4401,2401.0,721
4402,2413.0,0
4403,2413.0,1
4404,2413.0,3
4405,2413.0,146
4406,2418.0,0
4407,2418.0,1
4408,2418.0,2
4409,2418.0,7
4410,2418.0,16
4411,2418.0,24
4412,2418.0,728
4413,2418.0,729
4414,2418.0,733
4415,2422.0,1
4416,2422.0,2
4417,2425.0,1
4418,2425.0,2
4419,2427.0,0
4420,2427.0,1
4421,2427.0,2
4422,2427.0,11
4423,2427.0,12
4424,2427.0,14
4425,2432.0,1
4426,2432.0,2
4427,2432.0,10
4428,2432.0,11
4429,2432.0,798
4430,2432.0,1007
4431,2439.0,0
4432,2442.0,0
4433,2442.0,1
4434,2442.0,2
4435,2442.0,6
4436,2444.0,0
4437,2444.0,1
4438,2444.0,18
4439,2446.0,0
4440,2446.0,1
4441,2446.0,2
4442,2446.0,5
4443,2446.0,7
4444,2446.0,9
4445,2446.0,14
4446,2446.0,15
4447,2446.0,228
4448,2446.0,229
4449,2446.0,624
4450,2446.0,677
4451,2446.0,805
4452,2446.0,807
4453,2446.0,819
4454,2446.0,867
4455,2446.0,868
4456,2446.0,950
4457,2446.0,1083
4458,2446.0,1233
4459,2446.0,1250
4460,2450.0,0
4461,2450.0,1
4462,2450.0,7
4463,2450.0,8
4464,2450.0,14
4465,2450.0,15
4466,2450.0,378
4467,2450.0,434
4468,2450.0,435
4469,2450.0,522
4470,2451.0,0
4471,2451.0,1
4472,2451.0,7
4473,2451.0,8
4474,2451.0,14
4475,2451.0,15
4476,2457.0,0
4477,2457.0,1
4478,2457.0,2
4479,2457.0,3
4480,2457.0,4
