,AnsId,QuestionId,index,Votes,AnsRank,Age_vot,ReScore,Norm_Pos,Norm_Pos_2,Norm_DRank
5911,687,686.0,1768,5.0,1,0,0.0,0.25,0.0625,0.0
5912,688,686.0,1768,4.0,2,0,0.0,0.5,0.25,0.0
5913,689,686.0,1768,3.0,3,0,0.0,0.75,0.5625,0.0
5914,690,686.0,1768,1.0,4,0,0.0,1.0,1.0,0.0
5915,687,686.0,1769,1.0,1,1,0.0,0.25,0.0625,0.0
5916,689,686.0,1769,1.0,2,1,0.0,0.5,0.25,0.0
5917,688,686.0,1769,0.0,3,1,0.0,0.75,0.5625,0.0
5918,690,686.0,1769,0.0,4,1,0.0,1.0,1.0,0.0
5919,687,686.0,1770,1.0,1,5,0.833333333333,0.25,0.0625,0.0
5920,689,686.0,1770,0.0,2,5,0.0,0.5,0.25,0.0
5921,688,686.0,1770,0.0,3,5,0.0,0.75,0.5625,0.0
5922,690,686.0,1770,0.0,4,5,0.0,1.0,1.0,0.0
5923,687,686.0,1771,1.0,1,36,0.857142857143,0.25,0.0625,0.0
5924,689,686.0,1771,0.0,2,36,0.0,0.5,0.25,0.0
5925,688,686.0,1771,0.0,3,36,0.0,0.75,0.5625,0.0
5926,690,686.0,1771,0.0,4,36,0.0,1.0,1.0,0.0
5944,717,694.0,1780,0.0,1,4,0.0,0.25,0.0625,-0.25
5945,696,694.0,1780,0.0,2,4,0.833333333333,0.5,0.25,0.25
5946,718,694.0,1780,0.0,3,4,0.0,0.75,0.5625,0.0
5947,751,694.0,1780,1.0,4,4,0.0,1.0,1.0,0.0
5948,696,694.0,1781,0.0,1,5,0.833333333333,0.25,0.0625,0.0
5949,717,694.0,1781,0.0,2,5,0.0,0.5,0.25,0.0
5950,751,694.0,1781,1.0,3,5,0.0,0.75,0.5625,0.0
5951,718,694.0,1781,0.0,4,5,0.0,1.0,1.0,0.0
5952,696,694.0,1782,0.0,1,7,0.833333333333,0.25,0.0625,0.0
5953,717,694.0,1782,0.0,2,7,0.0,0.5,0.25,-0.5
5954,751,694.0,1782,1.0,3,7,0.5,0.75,0.5625,0.25
5955,718,694.0,1782,1.0,4,7,0.5,1.0,1.0,0.25
5956,696,694.0,1783,0.0,1,11,0.833333333333,0.25,0.0625,0.0
5957,717,694.0,1783,0.0,2,11,0.0,0.5,0.25,-0.5
5958,718,694.0,1783,1.0,3,11,0.666666666667,0.75,0.5625,0.25
5959,751,694.0,1783,0.0,4,11,0.5,1.0,1.0,0.25
5960,696,694.0,1784,1.0,1,35,0.875,0.25,0.0625,0.0
5961,717,694.0,1784,0.0,2,35,0.0,0.5,0.25,-0.5
5962,718,694.0,1784,0.0,3,35,0.666666666667,0.75,0.5625,0.25
5963,751,694.0,1784,0.0,4,35,0.5,1.0,1.0,0.25
5964,696,694.0,1785,1.0,1,513,0.888888888889,0.25,0.0625,0.0
5965,717,694.0,1785,0.0,2,513,0.0,0.5,0.25,-0.5
5966,718,694.0,1785,0.0,3,513,0.666666666667,0.75,0.5625,0.25
5967,751,694.0,1785,0.0,4,513,0.5,1.0,1.0,0.25
5968,696,694.0,1786,1.0,1,796,0.9,0.25,0.0625,0.0
5969,717,694.0,1786,0.0,2,796,0.0,0.5,0.25,-0.5
5970,718,694.0,1786,0.0,3,796,0.666666666667,0.75,0.5625,0.25
5971,751,694.0,1786,0.0,4,796,0.5,1.0,1.0,0.25
5972,696,694.0,1787,0.0,1,846,0.9,0.25,0.0625,0.0
5973,717,694.0,1787,1.0,2,846,0.8,0.5,0.25,0.0
5974,718,694.0,1787,0.0,3,846,0.666666666667,0.75,0.5625,0.0
5975,751,694.0,1787,0.0,4,846,0.5,1.0,1.0,0.0
5976,696,694.0,1788,0.0,1,858,0.9,0.25,0.0625,0.0
5977,718,694.0,1788,1.0,2,858,0.75,0.5,0.25,-0.25
5978,717,694.0,1788,0.0,3,858,0.8,0.75,0.5625,0.25
5979,751,694.0,1788,0.0,4,858,0.5,1.0,1.0,0.0
5980,696,694.0,1789,0.0,1,874,0.9,0.25,0.0625,0.0
5981,718,694.0,1789,1.0,2,874,0.8,0.5,0.25,0.0
5982,717,694.0,1789,0.0,3,874,0.8,0.75,0.5625,0.0
5983,751,694.0,1789,0.0,4,874,0.5,1.0,1.0,0.0
5984,696,694.0,1790,1.0,1,886,0.909090909091,0.25,0.0625,0.0
5985,718,694.0,1790,0.0,2,886,0.8,0.5,0.25,0.0
5986,717,694.0,1790,0.0,3,886,0.8,0.75,0.5625,0.0
5987,751,694.0,1790,0.0,4,886,0.5,1.0,1.0,0.0
5988,696,694.0,1791,0.0,1,1054,0.909090909091,0.25,0.0625,0.0
5989,751,694.0,1791,1.0,2,1054,0.666666666667,0.5,0.25,-0.5
5990,718,694.0,1791,0.0,3,1054,0.8,0.75,0.5625,0.25
5991,717,694.0,1791,0.0,4,1054,0.8,1.0,1.0,0.25
6080,724,722.0,1843,0.0,1,1188,0.8,0.25,0.0625,0.0
6081,726,722.0,1843,0.0,2,1188,0.666666666667,0.5,0.25,0.0
6082,723,722.0,1843,0.0,3,1188,0.5,0.75,0.5625,0.0
6083,12205,722.0,1843,1.0,4,1188,0.0,1.0,1.0,0.0
6084,724,722.0,1844,0.0,1,1189,0.8,0.25,0.0625,0.0
6085,12205,722.0,1844,1.0,2,1189,0.0,0.5,0.25,-0.5
6086,726,722.0,1844,0.0,3,1189,0.666666666667,0.75,0.5625,0.25
6087,723,722.0,1844,0.0,4,1189,0.5,1.0,1.0,0.25
6125,728,727.0,1854,0.0,1,34,0.8,0.25,0.0625,0.0
6126,733,727.0,1854,0.0,2,34,0.75,0.5,0.25,0.0
6127,741,727.0,1854,0.0,3,34,0.0,0.75,0.5625,0.0
6128,730,727.0,1854,1.0,4,34,0.0,1.0,1.0,0.0
6129,728,727.0,1855,0.0,1,35,0.8,0.25,0.0625,0.0
6130,733,727.0,1855,1.0,2,35,0.8,0.5,0.25,0.0
6131,741,727.0,1855,0.0,3,35,0.0,0.75,0.5625,0.0
6132,730,727.0,1855,0.0,4,35,0.0,1.0,1.0,0.0
6133,728,727.0,1856,1.0,1,37,0.833333333333,0.25,0.0625,0.0
6134,733,727.0,1856,1.0,2,37,0.833333333333,0.5,0.25,0.0
6135,741,727.0,1856,0.0,3,37,0.0,0.75,0.5625,0.0
6136,730,727.0,1856,0.0,4,37,0.0,1.0,1.0,0.0
6137,728,727.0,1857,1.0,1,55,0.857142857143,0.25,0.0625,0.0
6138,733,727.0,1857,1.0,2,55,0.857142857143,0.5,0.25,0.0
6139,741,727.0,1857,0.0,3,55,0.0,0.75,0.5625,0.0
6140,730,727.0,1857,0.0,4,55,0.0,1.0,1.0,0.0
6266,794,793.0,1935,5.0,1,1,0.0,0.25,0.0625,0.0
6267,796,793.0,1935,1.0,2,1,0.0,0.5,0.25,0.0
6268,795,793.0,1935,1.0,3,1,0.0,0.75,0.5625,0.0
6269,799,793.0,1935,1.0,4,1,0.0,1.0,1.0,0.0
6270,794,793.0,1936,1.0,1,2,0.666666666667,0.25,0.0625,0.0
6271,799,793.0,1936,1.0,2,2,0.0,0.5,0.25,-0.5
6272,795,793.0,1936,1.0,3,2,0.5,0.75,0.5625,0.25
6273,796,793.0,1936,1.0,4,2,0.5,1.0,1.0,0.25
6274,794,793.0,1937,1.0,1,3,0.875,0.25,0.0625,0.0
6275,799,793.0,1937,0.0,2,3,0.0,0.5,0.25,-0.5
6276,795,793.0,1937,0.0,3,3,0.5,0.75,0.5625,0.25
6277,796,793.0,1937,0.0,4,3,0.5,1.0,1.0,0.25
6278,794,793.0,1938,1.0,1,7,0.888888888889,0.25,0.0625,0.0
6279,795,793.0,1938,1.0,2,7,0.666666666667,0.5,0.25,0.0
6280,796,793.0,1938,1.0,3,7,0.666666666667,0.75,0.5625,0.0
6281,799,793.0,1938,1.0,4,7,0.5,1.0,1.0,0.0
6282,794,793.0,1939,1.0,1,50,0.9,0.25,0.0625,0.0
6283,795,793.0,1939,1.0,2,50,0.75,0.5,0.25,0.0
6284,796,793.0,1939,0.0,3,50,0.666666666667,0.75,0.5625,0.0
6285,799,793.0,1939,0.0,4,50,0.5,1.0,1.0,0.0
6286,794,793.0,1940,1.0,1,83,0.909090909091,0.25,0.0625,0.0
6287,795,793.0,1940,0.0,2,83,0.75,0.5,0.25,0.0
6288,796,793.0,1940,0.0,3,83,0.666666666667,0.75,0.5625,0.0
6289,799,793.0,1940,0.0,4,83,0.5,1.0,1.0,0.0
6290,794,793.0,1941,1.0,1,906,0.916666666667,0.25,0.0625,0.0
6291,795,793.0,1941,0.0,2,906,0.75,0.5,0.25,0.0
6292,796,793.0,1941,0.0,3,906,0.666666666667,0.75,0.5625,0.0
6293,799,793.0,1941,0.0,4,906,0.5,1.0,1.0,0.0
6294,794,793.0,1942,1.0,1,1031,0.923076923077,0.25,0.0625,0.0
6295,795,793.0,1942,0.0,2,1031,0.75,0.5,0.25,0.0
6296,796,793.0,1942,0.0,3,1031,0.666666666667,0.75,0.5625,0.0
6297,799,793.0,1942,0.0,4,1031,0.5,1.0,1.0,0.0
6298,800,798.0,1943,6.0,1,0,0.0,0.25,0.0625,0.0
6299,801,798.0,1943,6.0,2,0,0.0,0.5,0.25,0.0
6300,802,798.0,1943,3.0,3,0,0.0,0.75,0.5625,0.0
6301,803,798.0,1943,1.0,4,0,0.0,1.0,1.0,0.0
6302,800,798.0,1944,1.0,1,1,0.0,0.25,0.0625,0.0
6303,801,798.0,1944,1.0,2,1,0.0,0.5,0.25,0.0
6304,803,798.0,1944,1.0,3,1,0.0,0.75,0.5625,0.0
6305,802,798.0,1944,0.0,4,1,0.0,1.0,1.0,0.0
6406,826,818.0,1987,0.0,1,3,0.0,0.25,0.0625,0.0
6407,832,818.0,1987,0.0,2,3,0.0,0.5,0.25,0.0
6408,825,818.0,1987,0.0,3,3,0.0,0.75,0.5625,0.0
6409,866,818.0,1987,4.0,4,3,0.0,1.0,1.0,0.0
6410,866,818.0,1988,2.0,1,4,0.0,0.25,0.0625,-0.25
6411,832,818.0,1988,0.0,2,4,0.0,0.5,0.25,-0.25
6412,826,818.0,1988,1.0,3,4,0.75,0.75,0.5625,0.5
6413,825,818.0,1988,0.0,4,4,0.0,1.0,1.0,0.0
6414,866,818.0,1989,2.0,1,5,0.8,0.25,0.0625,0.0
6415,832,818.0,1989,0.0,2,5,0.0,0.5,0.25,-0.25
6416,826,818.0,1989,0.0,3,5,0.75,0.75,0.5625,0.25
6417,825,818.0,1989,0.0,4,5,0.0,1.0,1.0,0.0
6418,866,818.0,1990,1.0,1,6,0.857142857143,0.25,0.0625,0.0
6419,832,818.0,1990,0.0,2,6,0.0,0.5,0.25,-0.25
6420,826,818.0,1990,0.0,3,6,0.75,0.75,0.5625,0.25
6421,825,818.0,1990,0.0,4,6,0.0,1.0,1.0,0.0
6422,866,818.0,1991,1.0,1,138,0.888888888889,0.25,0.0625,0.0
6423,832,818.0,1991,0.0,2,138,0.0,0.5,0.25,-0.25
6424,826,818.0,1991,0.0,3,138,0.75,0.75,0.5625,0.25
6425,825,818.0,1991,0.0,4,138,0.0,1.0,1.0,0.0
6464,4282,827.0,2008,0.0,1,982,0.0,0.25,0.0625,-0.5
6465,831,827.0,2008,0.0,2,982,0.916666666667,0.5,0.25,0.25
6466,828,827.0,2008,0.0,3,982,0.75,0.75,0.5625,0.25
6467,4398,827.0,2008,1.0,4,982,0.0,1.0,1.0,0.0
6468,831,827.0,2009,0.0,1,983,0.916666666667,0.25,0.0625,0.0
6469,828,827.0,2009,1.0,2,983,0.8,0.5,0.25,0.0
6470,4282,827.0,2009,1.0,3,983,0.666666666667,0.75,0.5625,0.0
6471,4398,827.0,2009,0.0,4,983,0.0,1.0,1.0,0.0
6472,831,827.0,2010,1.0,1,1065,0.923076923077,0.25,0.0625,0.0
6473,828,827.0,2010,0.0,2,1065,0.8,0.5,0.25,0.0
6474,4282,827.0,2010,0.0,3,1065,0.666666666667,0.75,0.5625,0.0
6475,4398,827.0,2010,0.0,4,1065,0.0,1.0,1.0,0.0
6476,831,827.0,2011,0.0,1,1068,0.923076923077,0.25,0.0625,0.0
6477,4282,827.0,2011,1.0,2,1068,0.75,0.5,0.25,-0.25
6478,828,827.0,2011,0.0,3,1068,0.8,0.75,0.5625,0.25
6479,4398,827.0,2011,0.0,4,1068,0.0,1.0,1.0,0.0
6480,831,827.0,2012,1.0,1,1102,0.928571428571,0.25,0.0625,0.0
6481,4282,827.0,2012,0.0,2,1102,0.75,0.5,0.25,-0.25
6482,828,827.0,2012,0.0,3,1102,0.8,0.75,0.5625,0.25
6483,4398,827.0,2012,0.0,4,1102,0.0,1.0,1.0,0.0
6484,831,827.0,2013,0.0,1,1158,0.928571428571,0.25,0.0625,0.0
6485,828,827.0,2013,1.0,2,1158,0.833333333333,0.5,0.25,0.0
6486,4282,827.0,2013,0.0,3,1158,0.75,0.75,0.5625,0.0
6487,4398,827.0,2013,0.0,4,1158,0.0,1.0,1.0,0.0
6488,831,827.0,2014,0.0,1,1262,0.928571428571,0.25,0.0625,0.0
6489,828,827.0,2014,1.0,2,1262,0.857142857143,0.5,0.25,0.0
6490,4282,827.0,2014,0.0,3,1262,0.75,0.75,0.5625,0.0
6491,4398,827.0,2014,0.0,4,1262,0.0,1.0,1.0,0.0
6492,831,827.0,2015,2.0,1,1309,0.933333333333,0.25,0.0625,0.0
6493,828,827.0,2015,0.0,2,1309,0.857142857143,0.5,0.25,0.0
6494,4282,827.0,2015,0.0,3,1309,0.75,0.75,0.5625,0.0
6495,4398,827.0,2015,0.0,4,1309,0.0,1.0,1.0,0.0
6496,831,827.0,2016,1.0,1,1373,0.9375,0.25,0.0625,0.0
6497,828,827.0,2016,0.0,2,1373,0.857142857143,0.5,0.25,0.0
6498,4282,827.0,2016,0.0,3,1373,0.75,0.75,0.5625,0.0
6499,4398,827.0,2016,0.0,4,1373,0.0,1.0,1.0,0.0
6612,855,854.0,2081,0.0,1,1139,0.857142857143,0.25,0.0625,0.0
6613,11870,854.0,2081,1.0,2,1139,0.0,0.5,0.25,0.0
6614,2976,854.0,2081,0.0,3,1139,0.0,0.75,0.5625,0.0
6615,5616,854.0,2081,0.0,4,1139,0.0,1.0,1.0,0.0
6679,889,888.0,2113,1.0,1,0,0.0,0.25,0.0625,0.0
6680,890,888.0,2113,8.0,2,0,0.0,0.5,0.25,0.0
6681,891,888.0,2113,1.0,3,0,0.0,0.75,0.5625,0.0
6682,893,888.0,2113,2.0,4,0,0.0,1.0,1.0,0.0
6683,890,888.0,2114,1.0,1,1,0.0,0.25,0.0625,0.0
6684,891,888.0,2114,1.0,2,1,0.0,0.5,0.25,0.0
6685,889,888.0,2114,0.0,3,1,0.0,0.75,0.5625,0.0
6686,893,888.0,2114,1.0,4,1,0.0,1.0,1.0,0.0
6687,890,888.0,2115,1.0,1,2,0.888888888889,0.25,0.0625,0.0
6688,891,888.0,2115,1.0,2,2,0.5,0.5,0.25,0.0
6689,889,888.0,2115,0.0,3,2,0.0,0.75,0.5625,0.0
6690,893,888.0,2115,0.0,4,2,0.0,1.0,1.0,0.0
6691,890,888.0,2116,1.0,1,21,0.9,0.25,0.0625,0.0
6692,891,888.0,2116,0.0,2,21,0.5,0.5,0.25,0.0
6693,889,888.0,2116,0.0,3,21,0.0,0.75,0.5625,0.0
6694,893,888.0,2116,0.0,4,21,0.0,1.0,1.0,0.0
6717,901,900.0,2129,0.0,1,367,0.857142857143,0.25,0.0625,0.0
6718,907,900.0,2129,0.0,2,367,0.857142857143,0.5,0.25,0.0
6719,931,900.0,2129,0.0,3,367,0.0,0.75,0.5625,0.0
6720,3165,900.0,2129,3.0,4,367,0.0,1.0,1.0,0.0
6721,901,900.0,2130,1.0,1,368,0.875,0.25,0.0625,0.0
6722,3165,900.0,2130,1.0,2,368,0.0,0.5,0.25,-0.25
6723,907,900.0,2130,1.0,3,368,0.875,0.75,0.5625,0.25
6724,931,900.0,2130,0.0,4,368,0.0,1.0,1.0,0.0
6725,901,900.0,2131,0.0,1,400,0.875,0.25,0.0625,0.0
6726,3165,900.0,2131,0.0,2,400,0.0,0.5,0.25,-0.5
6727,931,900.0,2131,1.0,3,400,0.5,0.75,0.5625,0.0
6728,907,900.0,2131,0.0,4,400,0.875,1.0,1.0,0.5
6729,901,900.0,2132,1.0,1,423,0.888888888889,0.25,0.0625,0.0
6730,3165,900.0,2132,0.0,2,423,0.0,0.5,0.25,-0.5
6731,931,900.0,2132,0.0,3,423,0.5,0.75,0.5625,0.0
6732,907,900.0,2132,0.0,4,423,0.875,1.0,1.0,0.5
6733,901,900.0,2133,1.0,1,434,0.9,0.25,0.0625,0.0
6734,3165,900.0,2133,0.0,2,434,0.0,0.5,0.25,-0.5
6735,907,900.0,2133,1.0,3,434,0.888888888889,0.75,0.5625,0.25
6736,931,900.0,2133,0.0,4,434,0.5,1.0,1.0,0.25
6737,901,900.0,2134,3.0,1,1115,0.909090909091,0.25,0.0625,0.0
6738,3165,900.0,2134,0.0,2,1115,0.0,0.5,0.25,-0.5
6739,907,900.0,2134,1.0,3,1115,0.9,0.75,0.5625,0.25
6740,931,900.0,2134,0.0,4,1115,0.5,1.0,1.0,0.25
6741,901,900.0,2135,0.0,1,1352,0.909090909091,0.25,0.0625,0.0
6742,3165,900.0,2135,1.0,2,1352,0.75,0.5,0.25,-0.25
6743,907,900.0,2135,0.0,3,1352,0.9,0.75,0.5625,0.25
6744,931,900.0,2135,0.0,4,1352,0.5,1.0,1.0,0.0
7025,986,974.0,2243,0.0,1,703,0.5,0.25,0.0625,0.0
7026,983,974.0,2243,0.0,2,703,0.0,0.5,0.25,0.0
7027,4436,974.0,2243,1.0,3,703,0.0,0.75,0.5625,0.0
7028,977,974.0,2243,0.0,4,703,0.0,1.0,1.0,0.0
7124,1047,1042.0,2298,0.0,1,132,0.0,0.25,0.0625,0.0
7125,2213,1042.0,2298,1.0,2,132,0.0,0.5,0.25,0.0
7126,2203,1042.0,2298,0.0,3,132,0.0,0.75,0.5625,0.0
7127,2204,1042.0,2298,0.0,4,132,0.0,1.0,1.0,0.0
7214,1072,1071.0,2341,1.0,1,1076,0.875,0.25,0.0625,0.0
7215,1074,1071.0,2341,1.0,2,1076,0.727272727273,0.5,0.25,0.0
7216,1088,1071.0,2341,0.0,3,1076,0.0,0.75,0.5625,0.0
7217,10462,1071.0,2341,1.0,4,1076,0.0,1.0,1.0,0.0
7218,1074,1071.0,2342,0.0,1,1077,0.727272727273,0.25,0.0625,-0.25
7219,1072,1071.0,2342,1.0,2,1077,0.9,0.5,0.25,0.25
7220,10462,1071.0,2342,2.0,3,1077,0.0,0.75,0.5625,0.0
7221,1088,1071.0,2342,0.0,4,1077,0.0,1.0,1.0,0.0
7222,1074,1071.0,2343,1.0,1,1078,0.769230769231,0.25,0.0625,-0.25
7223,1072,1071.0,2343,0.0,2,1078,0.9,0.5,0.25,0.25
7224,10462,1071.0,2343,0.0,3,1078,0.0,0.75,0.5625,0.0
7225,1088,1071.0,2343,0.0,4,1078,0.0,1.0,1.0,0.0
7339,1102,1099.0,2382,0.0,1,776,0.8,0.25,0.0625,0.0
7340,2766,1099.0,2382,0.0,2,776,0.0,0.5,0.25,0.0
7341,5025,1099.0,2382,1.0,3,776,0.0,0.75,0.5625,0.0
7342,1100,1099.0,2382,0.0,4,776,0.0,1.0,1.0,0.0
7446,1141,1137.0,2440,0.0,1,943,0.75,0.25,0.0625,0.0
7447,8266,1137.0,2440,1.0,2,943,0.0,0.5,0.25,-0.25
7448,1138,1137.0,2440,0.0,3,943,0.5,0.75,0.5625,0.25
7449,8268,1137.0,2440,1.0,4,943,0.0,1.0,1.0,0.0
7450,1141,1137.0,2441,0.0,1,944,0.75,0.25,0.0625,0.0
7451,8266,1137.0,2441,1.0,2,944,0.666666666667,0.5,0.25,0.0
7452,1138,1137.0,2441,0.0,3,944,0.5,0.75,0.5625,0.0
7453,8268,1137.0,2441,0.0,4,944,0.0,1.0,1.0,0.0
7455,1142,1139.0,2443,1.0,1,1,0.0,0.25,0.0625,0.0
7456,1144,1139.0,2443,2.0,2,1,0.0,0.5,0.25,0.0
7457,1145,1139.0,2443,1.0,3,1,0.0,0.75,0.5625,0.0
7458,1140,1139.0,2443,0.0,4,1,0.0,1.0,1.0,0.0
7459,1144,1139.0,2444,1.0,1,2,0.0,0.25,0.0625,0.0
7460,1142,1139.0,2444,0.0,2,2,0.0,0.5,0.25,0.0
7461,1145,1139.0,2444,0.0,3,2,0.0,0.75,0.5625,0.0
7462,1140,1139.0,2444,0.0,4,2,0.0,1.0,1.0,0.0
7463,1144,1139.0,2445,1.0,1,3,0.666666666667,0.25,0.0625,0.0
7464,1142,1139.0,2445,0.0,2,3,0.0,0.5,0.25,0.0
7465,1145,1139.0,2445,0.0,3,3,0.0,0.75,0.5625,0.0
7466,1140,1139.0,2445,0.0,4,3,0.0,1.0,1.0,0.0
7467,1144,1139.0,2446,1.0,1,6,0.75,0.25,0.0625,0.0
7468,1142,1139.0,2446,0.0,2,6,0.0,0.5,0.25,0.0
7469,1145,1139.0,2446,0.0,3,6,0.0,0.75,0.5625,0.0
7470,1140,1139.0,2446,0.0,4,6,0.0,1.0,1.0,0.0
7587,1224,1219.0,2526,0.0,1,602,0.666666666667,0.25,0.0625,0.0
7588,4098,1219.0,2526,1.0,2,602,0.0,0.5,0.25,0.0
7589,1223,1219.0,2526,0.0,3,602,0.0,0.75,0.5625,0.0
7590,1226,1219.0,2526,0.0,4,602,0.0,1.0,1.0,0.0
7591,1224,1219.0,2527,1.0,1,1056,0.75,0.25,0.0625,0.0
7592,4098,1219.0,2527,0.0,2,1056,0.0,0.5,0.25,0.0
7593,1223,1219.0,2527,0.0,3,1056,0.0,0.75,0.5625,0.0
7594,1226,1219.0,2527,0.0,4,1056,0.0,1.0,1.0,0.0
7664,1236,1235.0,2567,0.0,1,1203,0.923076923077,0.25,0.0625,0.0
7665,1269,1235.0,2567,0.0,2,1203,0.833333333333,0.5,0.25,-0.25
7666,1353,1235.0,2567,0.0,3,1203,0.875,0.75,0.5625,0.25
7667,12531,1235.0,2567,2.0,4,1203,0.0,1.0,1.0,0.0
7668,1236,1235.0,2568,1.0,1,1204,0.928571428571,0.25,0.0625,0.0
7669,1353,1235.0,2568,1.0,2,1204,0.888888888889,0.5,0.25,0.0
7670,1269,1235.0,2568,0.0,3,1204,0.833333333333,0.75,0.5625,0.0
7671,12531,1235.0,2568,1.0,4,1204,0.0,1.0,1.0,0.0
7672,1236,1235.0,2569,0.0,1,1253,0.928571428571,0.25,0.0625,0.0
7673,1353,1235.0,2569,0.0,2,1253,0.888888888889,0.5,0.25,0.0
7674,1269,1235.0,2569,1.0,3,1253,0.857142857143,0.75,0.5625,0.0
7675,12531,1235.0,2569,0.0,4,1253,0.0,1.0,1.0,0.0
7676,1236,1235.0,2570,1.0,1,1286,0.941176470588,0.25,0.0625,0.0
7677,1353,1235.0,2570,1.0,2,1286,0.916666666667,0.5,0.25,0.0
7678,1269,1235.0,2570,0.0,3,1286,0.857142857143,0.75,0.5625,0.0
7679,12531,1235.0,2570,1.0,4,1286,-0.666666666667,1.0,1.0,0.0
7680,1236,1235.0,2571,0.0,1,1287,0.941176470588,0.25,0.0625,0.0
7681,1353,1235.0,2571,1.0,2,1287,0.923076923077,0.5,0.25,0.0
7682,1269,1235.0,2571,0.0,3,1287,0.857142857143,0.75,0.5625,0.0
7683,12531,1235.0,2571,0.0,4,1287,-0.666666666667,1.0,1.0,0.0
7684,1236,1235.0,2572,1.0,1,1288,0.944444444444,0.25,0.0625,0.0
7685,1353,1235.0,2572,0.0,2,1288,0.923076923077,0.5,0.25,0.0
7686,1269,1235.0,2572,0.0,3,1288,0.857142857143,0.75,0.5625,0.0
7687,12531,1235.0,2572,0.0,4,1288,-0.666666666667,1.0,1.0,0.0
7688,1236,1235.0,2573,0.0,1,1289,0.944444444444,0.25,0.0625,0.0
7689,1353,1235.0,2573,1.0,2,1289,0.928571428571,0.5,0.25,0.0
7690,1269,1235.0,2573,0.0,3,1289,0.857142857143,0.75,0.5625,0.0
7691,12531,1235.0,2573,0.0,4,1289,-0.666666666667,1.0,1.0,0.0
7783,1274,1273.0,2624,1.0,1,0,0.0,0.25,0.0625,0.0
7784,1276,1273.0,2624,2.0,2,0,0.0,0.5,0.25,0.0
7785,1302,1273.0,2624,1.0,3,0,0.0,0.75,0.5625,0.0
7786,1298,1273.0,2624,2.0,4,0,0.0,1.0,1.0,0.0
7885,1296,1279.0,2646,0.0,1,1192,0.8,0.25,0.0625,0.0
7886,1349,1279.0,2646,0.0,2,1192,0.0,0.5,0.25,0.0
7887,12490,1279.0,2646,1.0,3,1192,0.0,0.75,0.5625,0.0
7888,1351,1279.0,2646,0.0,4,1192,0.0,1.0,1.0,0.0
7889,1296,1279.0,2647,0.0,1,1193,0.8,0.25,0.0625,0.0
7890,12490,1279.0,2647,1.0,2,1193,0.0,0.5,0.25,0.0
7891,1349,1279.0,2647,0.0,3,1193,0.0,0.75,0.5625,0.0
7892,1351,1279.0,2647,0.0,4,1193,0.0,1.0,1.0,0.0
7893,1296,1279.0,2648,0.0,1,1194,0.8,0.25,0.0625,0.0
7894,12490,1279.0,2648,1.0,2,1194,0.5,0.5,0.25,0.0
7895,1349,1279.0,2648,0.0,3,1194,0.0,0.75,0.5625,0.0
7896,1351,1279.0,2648,0.0,4,1194,0.0,1.0,1.0,0.0
7897,1296,1279.0,2649,0.0,1,1274,0.8,0.25,0.0625,0.0
7898,12490,1279.0,2649,1.0,2,1274,0.666666666667,0.5,0.25,0.0
7899,1349,1279.0,2649,0.0,3,1274,0.0,0.75,0.5625,0.0
7900,1351,1279.0,2649,0.0,4,1274,0.0,1.0,1.0,0.0
7911,1304,1280.0,2656,0.0,1,1086,0.666666666667,0.25,0.0625,0.0
7912,1315,1280.0,2656,0.0,2,1086,0.5,0.5,0.25,0.0
7913,10754,1280.0,2656,1.0,3,1086,0.0,0.75,0.5625,0.0
7914,10756,1280.0,2656,1.0,4,1086,0.0,1.0,1.0,0.0
7915,1304,1280.0,2657,0.0,1,1087,0.666666666667,0.25,0.0625,0.0
7916,10756,1280.0,2657,1.0,2,1087,0.0,0.5,0.25,-0.25
7917,1315,1280.0,2657,0.0,3,1087,0.5,0.75,0.5625,0.25
7918,10754,1280.0,2657,0.0,4,1087,0.0,1.0,1.0,0.0
7962,1303,1301.0,2683,0.0,1,318,0.857142857143,0.25,0.0625,0.0
7963,1309,1301.0,2683,0.0,2,318,0.0,0.5,0.25,-0.25
7964,1307,1301.0,2683,0.0,3,318,0.75,0.75,0.5625,0.25
7965,3098,1301.0,2683,1.0,4,318,0.0,1.0,1.0,0.0
7966,1303,1301.0,2684,0.0,1,319,0.857142857143,0.25,0.0625,0.0
7967,3098,1301.0,2684,2.0,2,319,0.0,0.5,0.25,-0.25
7968,1309,1301.0,2684,0.0,3,319,0.0,0.75,0.5625,-0.25
7969,1307,1301.0,2684,0.0,4,319,0.75,1.0,1.0,0.5
7970,1303,1301.0,2685,0.0,1,320,0.857142857143,0.25,0.0625,0.0
7971,3098,1301.0,2685,1.0,2,320,0.5,0.5,0.25,-0.25
7972,1309,1301.0,2685,0.0,3,320,0.0,0.75,0.5625,-0.25
7973,1307,1301.0,2685,0.0,4,320,0.75,1.0,1.0,0.5
8024,1333,1323.0,2705,2.0,1,0,0.0,0.25,0.0625,0.0
8025,1341,1323.0,2705,1.0,2,0,0.0,0.5,0.25,0.0
8026,1346,1323.0,2705,1.0,3,0,0.0,0.75,0.5625,0.0
8027,1344,1323.0,2705,1.0,4,0,0.0,1.0,1.0,0.0
8167,1348,1331.0,2754,1.0,1,981,0.875,0.25,0.0625,0.0
8168,1332,1331.0,2754,0.0,2,981,0.8,0.5,0.25,0.0
